Código;Especificação;Previsto Janeiro;Previsto Fevereiro;Previsto Março;Previsto Abril;Previsto Maio;Previsto Junho;Previsto Julho;Previsto Agosto;Previsto Setembro;Previsto Outubro;Previsto Novembro;Previsto Dezembro;Total Previsto;Realizado Janeiro;Realizado Fevereiro;Realizado Março;Realizado Abril;Realizado Maio;Realizado Junho;Realizado Julho;Realizado Agosto;Realizado Setembro;Realizado Outubro;Realizado Novembro;Realizado Dezembro;Total Realizado;Diferença Janeiro;Diferença Fevereiro;Diferença Março;Diferença Abril;Diferença Maio;Diferença Junho;Diferença Julho;Diferença Agosto;Diferença Setembro;Diferença Outubro;Diferença Novembro;Diferença Dezembro;Total Diferença
1.3.2.1.01.0.1.46.00.00;Remuneração Depósitos Bancários - Outros Recursos;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;3.329,76;3.359,20;3.985,22;5.865,29;6.424,39;6.275,10;7.393,12;6.811,84;7.197,96;7.592,44;261.408,01;291.503,11;611.145,44;3.329,76;3.359,20;3.985,22;5.865,29;6.424,39;6.275,10;7.393,12;6.811,84;7.197,96;7.592,44;261.408,01;291.503,11;611.145,44
1.3.2.1.01.0.1.47.00.00;Portaria 8625 Emenda Federal Individual;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,01;8.764,81;0,01;0,00;4.353,69;0,00;12.519,76;32.634,61;30.505,61;12.021,78;1.003.948,72;16.012,00;1.120.761,00;0,01;8.764,81;0,01;0,00;4.353,69;0,00;12.519,76;32.634,61;30.505,61;12.021,78;1.003.948,72;16.012,00;1.120.761,00
1.3.2.1.01.0.1.48.00.00;Remuneração Depósitos Bancário-Emenda Federal de Bancada;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;26.316,27;22.126,27;11.527,68;12.938,89;13.571,19;10.718,61;11.856,54;10.247,01;9.857,41;87.998,33;11.297,19;22.831,72;251.287,11;26.316,27;22.126,27;11.527,68;12.938,89;13.571,19;10.718,61;11.856,54;10.247,01;9.857,41;87.998,33;11.297,19;22.831,72;251.287,11
1.3.2.1.01.0.1.50.00.00;Remuneração Depósitos Bancários-Rec.Não Vinc.Impostos;493.164,35;425.823,20;441.609,18;450.685,23;439.891,74;392.214,71;473.327,24;418.491,49;369.876,41;361.380,90;265.897,24;450.402,73;4.982.764,42;309.796,93;363.978,33;350.894,16;374.719,67;487.615,97;553.219,96;704.508,14;668.684,25;728.852,95;748.791,76;371.211,16;377.928,46;6.040.201,74;-183.367,42;-61.844,87;-90.715,02;-75.965,56;47.724,23;161.005,25;231.180,90;250.192,76;358.976,54;387.410,86;105.313,92;-72.474,27;1.057.437,32
1.3.2.1.01.0.1.50.00.00;Remuneração Depósitos Bancários-Rec.Não Vinc.Impostos;493.164,35;425.823,20;441.609,18;450.685,23;439.891,74;392.214,71;473.327,24;418.491,49;369.876,41;361.380,90;265.897,24;450.402,73;4.982.764,42;309.796,93;363.978,33;350.894,16;374.719,67;487.615,97;553.219,96;704.508,14;668.684,25;728.852,95;748.791,76;371.211,16;377.928,46;6.040.201,74;-183.367,42;-61.844,87;-90.715,02;-75.965,56;47.724,23;161.005,25;231.180,90;250.192,76;358.976,54;387.410,86;105.313,92;-72.474,27;1.057.437,32
1.3.2.1.01.0.1.51.00.00;Remuneração Depósitos Bancários-Rec.Prov.Taxas/Contribuições;58.369,70;48.058,54;49.185,23;53.086,20;50.703,45;47.646,77;56.449,07;55.983,15;55.175,85;59.894,37;50.514,67;27.668,57;612.735,57;27.107,03;25.054,40;31.586,69;76.166,38;89.418,21;92.440,46;111.013,83;102.670,35;91.792,06;94.928,98;76.392,91;93.019,09;911.590,39;-31.262,67;-23.004,14;-17.598,54;23.080,18;38.714,76;44.793,69;54.564,76;46.687,20;36.616,21;35.034,61;25.878,24;65.350,52;298.854,82
1.3.2.1.01.0.1.51.00.00;Remuneração Depósitos Bancários-Rec.Prov.Taxas/Contribuições;58.369,70;48.058,54;49.185,23;53.086,20;50.703,45;47.646,77;56.449,07;55.983,15;55.175,85;59.894,37;50.514,67;27.668,57;612.735,57;27.107,03;25.054,40;31.586,69;76.166,38;89.418,21;92.440,46;111.013,83;102.670,35;91.792,06;94.928,98;76.392,91;93.019,09;911.590,39;-31.262,67;-23.004,14;-17.598,54;23.080,18;38.714,76;44.793,69;54.564,76;46.687,20;36.616,21;35.034,61;25.878,24;65.350,52;298.854,82
1.3.2.1.01.0.1.52.00.00;Remuneração Depósitos Bancários-Outros Recursos Não Vinculados;24.500,41;19.460,82;20.339,28;22.990,03;24.667,18;16.725,37;20.057,74;25.239,93;26.841,98;30.250,28;20.893,18;24.033,95;276.000,15;28.637,36;26.916,58;26.420,88;30.276,91;41.033,22;36.811,73;50.716,17;43.065,02;56.260,24;233.454,03;-131.800,44;50.518,09;492.309,79;4.136,95;7.455,76;6.081,60;7.286,88;16.366,04;20.086,36;30.658,43;17.825,09;29.418,26;203.203,75;-152.693,62;26.484,14;216.309,64
1.3.2.1.01.0.1.52.00.00;Remuneração Depósitos Bancários-Outros Recursos Não Vinculados;24.500,41;19.460,82;20.339,28;22.990,03;24.667,18;16.725,37;20.057,74;25.239,93;26.841,98;30.250,28;20.893,18;24.033,95;276.000,15;28.637,36;26.916,58;26.420,88;30.276,91;41.033,22;36.811,73;50.716,17;43.065,02;56.260,24;233.454,03;-131.800,44;50.518,09;492.309,79;4.136,95;7.455,76;6.081,60;7.286,88;16.366,04;20.086,36;30.658,43;17.825,09;29.418,26;203.203,75;-152.693,62;26.484,14;216.309,64
1.3.2.1.01.0.1.53.00.00;Remuneração Depósitos Bancários- Emenda Estadual Individual;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;8.687,99;0,00;8.656,75;8.629,79;8.151,29;9.918,84;18.674,20;16.052,32;16.853,48;16.072,95;11.009,43;11.414,20;134.121,24;8.687,99;0,00;8.656,75;8.629,79;8.151,29;9.918,84;18.674,20;16.052,32;16.853,48;16.072,95;11.009,43;11.414,20;134.121,24
1.3.2.1.01.0.1.54.00.00;Remuneração Depósitos Bancários- Emenda Estadual de Bancada;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;1.199,72;3.984,68;2.467,31;72,61;76,58;63,91;74,44;7.939,25;0,00;0,00;0,00;0,00;0,00;1.199,72;3.984,68;2.467,31;72,61;76,58;63,91;74,44;7.939,25
1.3.2.1.01.0.1.56.00.00;Remuneração Depósitos Bancários - Convênio 9447136 - UPA;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;42.355,92;42.730,34;42.203,62;47.416,78;52.396,74;51.179,25;60.297,71;55.556,78;58.705,99;61.923,34;51.673,73;60.193,03;626.633,23;42.355,92;42.730,34;42.203,62;47.416,78;52.396,74;51.179,25;60.297,71;55.556,78;58.705,99;61.923,34;51.673,73;60.193,03;626.633,23
1.3.2.2.01.0.1.01.00.00;Dividendos;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;1.878,09;1.878,09;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;-1.878,09;-1.878,09
1.3.2.2.01.0.1.01.00.00;Dividendos;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;1.878,09;1.878,09;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;-1.878,09;-1.878,09
1.3.2.9.99.0.1.01.00.00;Outros Valores Mobiliários;96,01;96,01;96,01;96,01;96,01;96,01;96,01;96,01;96,01;96,01;96,01;96,00;1.152,11;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;-96,01;-96,01;-96,01;-96,01;-96,01;-96,01;-96,01;-96,01;-96,01;-96,01;-96,01;-96,00;-1.152,11
1.3.6.1.01.1.1.00.00.00;Cessão do Direito de Operacionalização de Pagamentos - Poderes Executivo e Legislativo - Principal;375.000,00;375.000,00;375.000,00;375.000,00;375.000,00;375.000,00;375.000,00;375.000,00;375.000,00;375.000,00;375.000,00;375.000,00;4.500.000,00;0,00;0,00;0,00;0,00;0,00;7.340.005,00;0,00;0,00;0,00;0,00;0,00;0,00;7.340.005,00;-375.000,00;-375.000,00;-375.000,00;-375.000,00;-375.000,00;6.965.005,00;-375.000,00;-375.000,00;-375.000,00;-375.000,00;-375.000,00;-375.000,00;2.840.005,00
1.3.9.9.99.0.1.01.00.00;Outras Receitas Patrimoniais;96,01;96,01;96,01;96,01;96,01;96,01;96,01;96,01;96,01;96,01;96,01;96,00;1.152,11;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;-96,01;-96,01;-96,01;-96,01;-96,01;-96,01;-96,01;-96,01;-96,01;-96,01;-96,01;-96,00;-1.152,11
1.6.1.1.01.0.1.02.00.00;Receita de Água;960,09;960,09;960,09;960,09;960,09;960,09;960,09;960,09;960,09;960,09;960,09;960,14;11.521,13;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;-960,09;-960,09;-960,09;-960,09;-960,09;-960,09;-960,09;-960,09;-960,09;-960,09;-960,09;-960,14;-11.521,13
1.6.1.1.02.0.1.00.00.00;Inscrição em Concursos e Processos Seletivos;49.432,85;49.432,85;49.432,85;49.432,85;49.432,85;49.432,85;49.432,85;49.432,85;49.432,85;49.432,85;49.432,85;49.432,87;593.194,22;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;-49.432,85;-49.432,85;-49.432,85;-49.432,85;-49.432,85;-49.432,85;-49.432,85;-49.432,85;-49.432,85;-49.432,85;-49.432,85;-49.432,87;-593.194,22
1.6.1.1.03.0.1.01.00.00;Serviços de Expedição de Certificados;765,61;765,61;765,61;765,61;765,61;765,61;765,61;765,61;765,61;765,61;765,61;765,63;9.187,34;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;-765,61;-765,61;-765,61;-765,61;-765,61;-765,61;-765,61;-765,61;-765,61;-765,61;-765,61;-765,63;-9.187,34
1.6.2.1.02.0.1.01.00.00;Receita Terminais Rodoviarios - Serviço Manutenção;15.992,10;0,00;0,00;28.861,20;0,00;0,00;31.303,80;0,00;0,00;0,00;0,00;0,00;76.157,10;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;-15.992,10;0,00;0,00;-28.861,20;0,00;0,00;-31.303,80;0,00;0,00;0,00;0,00;0,00;-76.157,10
1.6.2.1.02.0.1.02.00.00;Receita Terminais Rodoviarios - Serviço Embarque;50.579,60;38.484,93;56.033,56;71.946,13;53.817,19;66.442,15;47.116,80;53.564,48;52.945,13;48.958,27;16.076,27;51.310,13;607.274,64;13.548,61;79.347,38;16.052,51;41.341,65;44.631,10;28.781,46;36.698,96;24.384,54;58.604,47;39.082,30;30.308,29;17.502,32;430.283,59;-37.030,99;40.862,45;-39.981,05;-30.604,48;-9.186,09;-37.660,69;-10.417,84;-29.179,94;5.659,34;-9.875,97;14.232,02;-33.807,81;-176.991,05
1.6.9.9.50.9.1.01.00.00;Preço Público de Análise de Projetos Arquitetônicos;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;832,93;0,00;141,19;927,22;1.818,53;2.378,44;3.732,63;2.013,40;2.563,75;70,69;959,09;0,00;15.437,87;832,93;0,00;141,19;927,22;1.818,53;2.378,44;3.732,63;2.013,40;2.563,75;70,69;959,09;0,00;15.437,87
1.6.9.9.99.0.1.01.00.00;Serviços Administrativos Cemitério;1.048,17;1.048,17;1.048,17;1.048,17;1.048,17;1.048,17;1.048,17;1.048,17;1.048,17;1.048,17;1.048,17;1.048,14;12.578,01;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;-1.048,17;-1.048,17;-1.048,17;-1.048,17;-1.048,17;-1.048,17;-1.048,17;-1.048,17;-1.048,17;-1.048,17;-1.048,17;-1.048,14;-12.578,01
1.6.9.9.99.0.1.02.00.00;Outros Serviços Administrativos;5.263,72;4.546,87;3.873,28;2.376,69;4.155,98;4.168,83;7.099,04;4.978,09;7.933,93;5.654,03;2.232,38;5.126,10;57.408,94;412,50;708,08;668,72;364,00;602,00;616,00;875,52;1.360,12;1.235,82;858,54;526,17;0,00;8.227,47;-4.851,22;-3.838,79;-3.204,56;-2.012,69;-3.553,98;-3.552,83;-6.223,52;-3.617,97;-6.698,11;-4.795,49;-1.706,21;-5.126,10;-49.181,47
1.6.9.9.99.0.1.09.00.00;Outros Serviços;0,00;0,00;0,00;0,00;4.790,14;0,00;0,00;2.250,31;0,00;0,00;10.948,90;0,00;17.989,35;0,00;0,00;0,00;0,00;0,00;0,00;0,00;16,14;32,43;0,00;96,90;484,50;629,97;0,00;0,00;0,00;0,00;-4.790,14;0,00;0,00;-2.234,17;32,43;0,00;-10.852,00;484,50;-17.359,38
1.6.9.9.99.0.2.01.00.00;Multas/Juros de Mora s/Outros Serviços;215,74;91,96;104,94;0,00;2.957,81;61,16;0,00;0,00;24,73;0,00;0,00;0,00;3.456,34;0,00;0,00;0,00;0,00;0,00;0,00;8,57;0,00;3,84;0,00;9,03;0,00;21,44;-215,74;-91,96;-104,94;0,00;-2.957,81;-61,16;8,57;0,00;-20,89;0,00;9,03;0,00;-3.434,90
1.6.9.9.99.0.2.01.00.00;Multas/Juros de Mora s/Outros Serviços;215,74;91,96;104,94;0,00;2.957,81;61,16;0,00;0,00;24,73;0,00;0,00;0,00;3.456,34;0,00;0,00;0,00;0,00;0,00;0,00;8,57;0,00;3,84;0,00;9,03;0,00;21,44;-215,74;-91,96;-104,94;0,00;-2.957,81;-61,16;8,57;0,00;-20,89;0,00;9,03;0,00;-3.434,90
1.6.9.9.99.0.3.01.00.00;Dívida Ativa-Outros Serviços;4.855,14;1.323,68;2.294,17;674,72;835,47;0,00;1.072,12;0,00;232,91;232,92;0,00;0,00;11.521,13;0,00;0,00;0,00;122,84;0,00;0,00;0,00;0,00;369,00;786,47;1.027,41;714,28;3.020,00;-4.855,14;-1.323,68;-2.294,17;-551,88;-835,47;0,00;-1.072,12;0,00;136,09;553,55;1.027,41;714,28;-8.501,13
1.6.9.9.99.0.3.01.00.00;Dívida Ativa-Outros Serviços;4.855,14;1.323,68;2.294,17;674,72;835,47;0,00;1.072,12;0,00;232,91;232,92;0,00;0,00;11.521,13;0,00;0,00;0,00;122,84;0,00;0,00;0,00;0,00;369,00;786,47;1.027,41;714,28;3.020,00;-4.855,14;-1.323,68;-2.294,17;-551,88;-835,47;0,00;-1.072,12;0,00;136,09;553,55;1.027,41;714,28;-8.501,13
1.6.9.9.99.0.4.01.00.00;Multas/Juros Mora Div.Ativ.s/Outros Serviços;1.563,65;241,94;205,33;310,27;410,92;0,00;541,29;0,00;76,20;119,97;0,00;0,00;3.469,57;0,00;0,00;0,00;52,81;0,00;0,00;0,00;0,00;38,69;97,15;203,64;33,10;425,39;-1.563,65;-241,94;-205,33;-257,46;-410,92;0,00;-541,29;0,00;-37,51;-22,82;203,64;33,10;-3.044,18
1.6.9.9.99.0.4.01.00.00;Multas/Juros Mora Div.Ativ.s/Outros Serviços;1.563,65;241,94;205,33;310,27;410,92;0,00;541,29;0,00;76,20;119,97;0,00;0,00;3.469,57;0,00;0,00;0,00;52,81;0,00;0,00;0,00;0,00;38,69;97,15;203,64;33,10;425,39;-1.563,65;-241,94;-205,33;-257,46;-410,92;0,00;-541,29;0,00;-37,51;-22,82;203,64;33,10;-3.044,18
1.7.1.1.51.1.1.00.00.00;Cota-Parte do Fundo de Participação dos Municípios - Cota Mensal;6.332.779,15;8.611.002,58;5.368.487,85;5.623.367,63;6.550.669,93;7.034.327,28;4.558.745,55;5.962.712,48;4.872.230,87;5.194.008,14;6.648.567,55;7.462.808,51;74.219.707,52;7.311.033,03;9.810.562,12;6.460.706,52;6.565.180,26;8.374.818,27;8.602.089,02;5.280.518,22;6.966.848,02;5.624.284,90;5.928.105,29;8.058.309,04;9.095.588,73;88.078.043,42;978.253,88;1.199.559,54;1.092.218,67;941.812,63;1.824.148,34;1.567.761,74;721.772,67;1.004.135,54;752.054,03;734.097,15;1.409.741,49;1.632.780,22;13.858.335,90
1.7.1.1.51.1.1.00.00.00;Cota-Parte do Fundo de Participação dos Municípios - Cota Mensal;6.332.779,15;8.611.002,58;5.368.487,85;5.623.367,63;6.550.669,93;7.034.327,28;4.558.745,55;5.962.712,48;4.872.230,87;5.194.008,14;6.648.567,55;7.462.808,51;74.219.707,52;7.311.033,03;9.810.562,12;6.460.706,52;6.565.180,26;8.374.818,27;8.602.089,02;5.280.518,22;6.966.848,02;5.624.284,90;5.928.105,29;8.058.309,04;9.095.588,73;88.078.043,42;978.253,88;1.199.559,54;1.092.218,67;941.812,63;1.824.148,34;1.567.761,74;721.772,67;1.004.135,54;752.054,03;734.097,15;1.409.741,49;1.632.780,22;13.858.335,90
1.7.1.1.51.2.1.00.00.00;Cota-Parte do Fundo de Participação dos Municípios - Cotas Extraordinárias - Principal;0,00;0,00;0,00;0,00;0,00;0,00;3.109.921,40;0,00;1.357.340,06;0,00;0,00;3.311.590,58;7.778.852,04;0,00;0,00;0,00;0,00;0,00;0,00;4.701.019,06;0,00;4.020.220,54;0,00;0,00;4.851.614,37;13.572.853,97;0,00;0,00;0,00;0,00;0,00;0,00;1.591.097,66;0,00;2.662.880,48;0,00;0,00;1.540.023,79;5.794.001,93
1.7.1.1.51.2.1.00.00.00;Cota-Parte do Fundo de Participação dos Municípios - Cotas Extraordinárias - Principal;0,00;0,00;0,00;0,00;0,00;0,00;3.109.921,40;0,00;1.357.340,06;0,00;0,00;3.311.590,58;7.778.852,04;0,00;0,00;0,00;0,00;0,00;0,00;4.701.019,06;0,00;4.020.220,54;0,00;0,00;4.851.614,37;13.572.853,97;0,00;0,00;0,00;0,00;0,00;0,00;1.591.097,66;0,00;2.662.880,48;0,00;0,00;1.540.023,79;5.794.001,93
1.7.1.1.52.0.1.00.00.00;Cota-Parte do Imposto Sobre a Propriedade Territorial Rural;7.581,91;1.995,24;2.248,94;2.265,36;2.215,34;4.078,99;6.428,61;5.331,49;22.984,01;80.947,81;7.491,57;6.394,59;149.963,86;2.792,47;17.940,78;5.477,35;2.024,94;1.297,86;794,80;803,89;3.799,74;24.324,11;80.933,73;12.591,76;8.941,69;161.723,12;-4.789,44;15.945,54;3.228,41;-240,42;-917,48;-3.284,19;-5.624,72;-1.531,75;1.340,10;-14,08;5.100,19;2.547,10;11.759,26
1.7.1.1.52.0.1.00.00.00;Cota-Parte do Imposto Sobre a Propriedade Territorial Rural;7.581,91;1.995,24;2.248,94;2.265,36;2.215,34;4.078,99;6.428,61;5.331,49;22.984,01;80.947,81;7.491,57;6.394,59;149.963,86;2.792,47;17.940,78;5.477,35;2.024,94;1.297,86;794,80;803,89;3.799,74;24.324,11;80.933,73;12.591,76;8.941,69;161.723,12;-4.789,44;15.945,54;3.228,41;-240,42;-917,48;-3.284,19;-5.624,72;-1.531,75;1.340,10;-14,08;5.100,19;2.547,10;11.759,26
1.7.1.2.51.0.1.00.00.00;Cota-parte Comp.Financeira Rec.Minerais - CFEM;1.727,65;60.257,74;8.755,33;1.371,77;27.771,08;1.436,14;2.050,20;3.908,30;4.143,77;4.518,80;4.244,13;5.093,14;125.278,05;800,88;4.730,97;2.874,64;2.961,28;2.797,02;1.685,76;1.424,00;1.530,72;4.456,60;2.336,75;66.192,34;26.443,14;118.234,10;-926,77;-55.526,77;-5.880,69;1.589,51;-24.974,06;249,62;-626,20;-2.377,58;312,83;-2.182,05;61.948,21;21.350,00;-7.043,95
1.7.1.2.51.0.1.00.00.00;Cota-parte Comp.Financeira Rec.Minerais - CFEM;1.727,65;60.257,74;8.755,33;1.371,77;27.771,08;1.436,14;2.050,20;3.908,30;4.143,77;4.518,80;4.244,13;5.093,14;125.278,05;800,88;4.730,97;2.874,64;2.961,28;2.797,02;1.685,76;1.424,00;1.530,72;4.456,60;2.336,75;66.192,34;26.443,14;118.234,10;-926,77;-55.526,77;-5.880,69;1.589,51;-24.974,06;249,62;-626,20;-2.377,58;312,83;-2.182,05;61.948,21;21.350,00;-7.043,95
1.7.1.2.52.1.1.01.00.00;Cota-parte da Compensação Financeira pela Produção de Petróleo-Lei nº 7.990/89;520.915,93;505.363,43;509.455,88;501.017,96;527.854,39;4.152,21;461.061,16;820.129,30;685.911,53;518.403,46;395.714,61;438.513,45;5.888.493,31;517.055,30;581.970,01;567.853,63;470.439,40;520.705,69;456.065,50;423.742,39;425.760,96;515.420,64;461.780,68;432.233,15;333.260,70;5.706.288,05;-3.860,63;76.606,58;58.397,75;-30.578,56;-7.148,70;451.913,29;-37.318,77;-394.368,34;-170.490,89;-56.622,78;36.518,54;-105.252,75;-182.205,26
1.7.1.2.52.1.1.01.00.00;Cota-parte da Compensação Financeira pela Produção de Petróleo-Lei nº 7.990/89;520.915,93;505.363,43;509.455,88;501.017,96;527.854,39;4.152,21;461.061,16;820.129,30;685.911,53;518.403,46;395.714,61;438.513,45;5.888.493,31;517.055,30;581.970,01;567.853,63;470.439,40;520.705,69;456.065,50;423.742,39;425.760,96;515.420,64;461.780,68;432.233,15;333.260,70;5.706.288,05;-3.860,63;76.606,58;58.397,75;-30.578,56;-7.148,70;451.913,29;-37.318,77;-394.368,34;-170.490,89;-56.622,78;36.518,54;-105.252,75;-182.205,26
1.7.1.2.52.2.1.01.00.00;Cota-parte Excedente  Produção do Petróleo-Lei nº 9.478/97, artigo 49, I e II;10.757,37;10.757,37;10.757,37;10.757,37;10.757,37;10.757,37;10.757,37;10.757,37;10.757,37;10.757,37;10.757,37;10.757,38;129.088,45;629,13;778,31;282,20;399,13;587,41;758,36;488,34;1.069,08;24,81;3,44;0,78;1,17;5.022,16;-10.128,24;-9.979,06;-10.475,17;-10.358,24;-10.169,96;-9.999,01;-10.269,03;-9.688,29;-10.732,56;-10.753,93;-10.756,59;-10.756,21;-124.066,29
1.7.1.2.52.2.1.01.00.00;Cota-parte Excedente  Produção do Petróleo-Lei nº 9.478/97, artigo 49, I e II;10.757,37;10.757,37;10.757,37;10.757,37;10.757,37;10.757,37;10.757,37;10.757,37;10.757,37;10.757,37;10.757,37;10.757,38;129.088,45;629,13;778,31;282,20;399,13;587,41;758,36;488,34;1.069,08;24,81;3,44;0,78;1,17;5.022,16;-10.128,24;-9.979,06;-10.475,17;-10.358,24;-10.169,96;-9.999,01;-10.269,03;-9.688,29;-10.732,56;-10.753,93;-10.756,59;-10.756,21;-124.066,29
1.7.1.2.52.4.1.01.00.00;Cota-Parte do Fundo Especial do Petróleo-FEP;145.904,07;138.068,17;140.291,89;138.593,20;141.653,12;0,00;141.497,96;234.629,16;217.072,99;155.245,08;145.878,95;148.948,98;1.747.783,57;169.684,42;187.654,40;200.720,58;167.926,20;186.482,26;168.433,43;165.233,25;175.981,01;189.000,93;175.570,02;167.687,39;172.328,12;2.126.702,01;23.780,35;49.586,23;60.428,69;29.333,00;44.829,14;168.433,43;23.735,29;-58.648,15;-28.072,06;20.324,94;21.808,44;23.379,14;378.918,44
1.7.1.2.52.4.1.01.00.00;Cota-Parte do Fundo Especial do Petróleo-FEP;145.904,07;138.068,17;140.291,89;138.593,20;141.653,12;0,00;141.497,96;234.629,16;217.072,99;155.245,08;145.878,95;148.948,98;1.747.783,57;169.684,42;187.654,40;200.720,58;167.926,20;186.482,26;168.433,43;165.233,25;175.981,01;189.000,93;175.570,02;167.687,39;172.328,12;2.126.702,01;23.780,35;49.586,23;60.428,69;29.333,00;44.829,14;168.433,43;23.735,29;-58.648,15;-28.072,06;20.324,94;21.808,44;23.379,14;378.918,44
1.7.1.3.50.1.1.03.00.00;Portaria 6/2979-Incentivos APS-Capacitação Pond;0,00;0,00;4.373.681,85;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;4.373.681,85;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;-4.373.681,85;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;-4.373.681,85
1.7.1.3.50.1.1.03.00.00;Portaria 6/2979-Incentivos APS-Capacitação Pond;0,00;0,00;4.373.681,85;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;4.373.681,85;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;-4.373.681,85;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;-4.373.681,85
1.7.1.3.50.1.1.04.00.00;Portaria 11/05/622 / 2979/6 - Incentivo Ações Estratégicas;151.708,12;225.862,81;225.862,81;0,00;74.154,68;0,00;37.077,34;0,00;0,00;37.077,35;0,00;0,00;751.743,11;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;-151.708,12;-225.862,81;-225.862,81;0,00;-74.154,68;0,00;-37.077,34;0,00;0,00;-37.077,35;0,00;0,00;-751.743,11
1.7.1.3.50.1.1.05.00.00;Portaria 622 / 166-Incentivo Financeiro APS-Desemp;251.409,18;265.839,16;265.839,15;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;783.087,49;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;-251.409,18;-265.839,16;-265.839,15;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;-783.087,49
1.7.1.3.50.1.1.08.00.00;Portaria 1105/06/261 - Piso APS - Incentivo para Ações Estratégicas;0,00;0,00;0,00;93.544,83;0,00;0,00;0,00;0,00;15.414,18;0,00;0,00;0,00;108.959,01;0,00;52.850,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;52.850,00;0,00;52.850,00;0,00;-93.544,83;0,00;0,00;0,00;0,00;-15.414,18;0,00;0,00;0,00;-56.109,01
1.7.1.3.50.1.1.09.00.00;Portaria 622 / 261/6 - Piso APS - Capacitação Ponderada;978.014,76;963.111,48;0,00;984.428,99;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;2.925.555,23;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;-978.014,76;-963.111,48;0,00;-984.428,99;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;-2.925.555,23
1.7.1.3.50.1.1.15.00.00;Portaria 622/3479/261/160/6 - Piso APS - ACS;624.471,12;624.471,12;624.471,12;624.471,12;624.471,12;264.829,55;264.829,55;264.829,55;264.829,54;3.122.355,60;0,00;0,00;7.304.029,39;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;-624.471,12;-624.471,12;-624.471,12;-624.471,12;-624.471,12;-264.829,55;-264.829,55;-264.829,55;-264.829,54;-3.122.355,60;0,00;0,00;-7.304.029,39
