Código;Especificação;Previsto Janeiro;Previsto Fevereiro;Previsto Março;Previsto Abril;Previsto Maio;Previsto Junho;Previsto Julho;Previsto Agosto;Previsto Setembro;Previsto Outubro;Previsto Novembro;Previsto Dezembro;Total Previsto;Realizado Janeiro;Realizado Fevereiro;Realizado Março;Realizado Abril;Realizado Maio;Realizado Junho;Realizado Julho;Realizado Agosto;Realizado Setembro;Realizado Outubro;Realizado Novembro;Realizado Dezembro;Total Realizado;Diferença Janeiro;Diferença Fevereiro;Diferença Março;Diferença Abril;Diferença Maio;Diferença Junho;Diferença Julho;Diferença Agosto;Diferença Setembro;Diferença Outubro;Diferença Novembro;Diferença Dezembro;Total Diferença
1.3.2.1.01.1.1.01.00.00;Remuneração Depósitos Bancários - Alienação;3.894,55;3.894,55;3.894,55;3.894,55;3.894,55;3.894,55;3.894,55;3.894,55;3.894,55;3.894,55;3.894,55;3.894,55;46.734,60;4.808,18;4.180,37;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;8.988,55;913,63;285,82;-3.894,55;-3.894,55;-3.894,55;-3.894,55;-3.894,55;-3.894,55;-3.894,55;-3.894,55;-3.894,55;-3.894,55;-37.746,05
1.3.2.1.01.1.1.03.00.00;Remuneração Depósitos Bancários - FUNDEB;48.183,01;48.183,01;48.183,01;48.183,01;48.183,01;48.183,01;48.183,01;48.183,01;48.183,01;48.183,01;48.183,01;48.183,08;578.196,19;66.204,00;72.457,33;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;138.661,33;18.020,99;24.274,32;-48.183,01;-48.183,01;-48.183,01;-48.183,01;-48.183,01;-48.183,01;-48.183,01;-48.183,01;-48.183,01;-48.183,08;-439.534,86
1.3.2.1.01.1.1.04.00.00;Remuneração Depósitos Bancários - Multas de Trânsito;19.174,69;19.174,69;19.174,69;19.174,69;19.174,69;19.174,69;19.174,69;19.174,69;19.174,69;19.174,69;19.174,69;19.174,72;230.096,31;19.824,87;18.849,67;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;38.674,54;650,18;-325,02;-19.174,69;-19.174,69;-19.174,69;-19.174,69;-19.174,69;-19.174,69;-19.174,69;-19.174,69;-19.174,69;-19.174,72;-191.421,77
1.3.2.1.01.1.1.06.00.00;Remuneração Depósitos Bancários-PNATE;2.002,20;2.002,20;2.002,20;2.002,20;2.002,20;2.002,20;2.002,20;2.002,20;2.002,20;2.002,20;2.002,20;2.002,20;24.026,40;1.296,23;1.123,11;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;2.419,34;-705,97;-879,09;-2.002,20;-2.002,20;-2.002,20;-2.002,20;-2.002,20;-2.002,20;-2.002,20;-2.002,20;-2.002,20;-2.002,20;-21.607,06
1.3.2.1.01.1.1.07.00.00;Remuneração Depósitos Bancários-PNAE;510,42;510,42;510,42;510,42;510,42;510,42;510,42;510,42;510,42;510,42;510,42;510,46;6.125,08;3.667,11;2.828,69;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;6.495,80;3.156,69;2.318,27;-510,42;-510,42;-510,42;-510,42;-510,42;-510,42;-510,42;-510,42;-510,42;-510,46;370,72
1.3.2.1.01.1.1.08.00.00;Remuneração Depósitos Bancários-FNDE;5.885,99;5.885,99;5.885,99;5.885,99;5.885,99;5.885,99;5.885,99;5.885,99;5.885,99;5.885,99;5.885,99;5.886,01;70.631,90;4.224,71;4.102,39;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;8.327,10;-1.661,28;-1.783,60;-5.885,99;-5.885,99;-5.885,99;-5.885,99;-5.885,99;-5.885,99;-5.885,99;-5.885,99;-5.885,99;-5.886,01;-62.304,80
1.3.2.1.01.1.1.09.00.00;Remuneração Depósitos Bancários-Conv.Educação;950,06;950,06;950,06;950,06;950,06;950,06;950,06;950,06;950,06;950,06;950,06;950,05;11.400,71;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;-950,06;-950,06;-950,06;-950,06;-950,06;-950,06;-950,06;-950,06;-950,06;-950,06;-950,06;-950,05;-11.400,71
1.3.2.1.01.1.1.10.00.00;Remuneração Depósitos Bancários-CIDE;5.554,81;5.554,81;5.554,81;5.554,81;5.554,81;5.554,81;5.554,81;5.554,81;5.554,81;5.554,81;5.554,81;5.554,83;66.657,74;6.963,47;6.005,64;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;12.969,11;1.408,66;450,83;-5.554,81;-5.554,81;-5.554,81;-5.554,81;-5.554,81;-5.554,81;-5.554,81;-5.554,81;-5.554,81;-5.554,83;-53.688,63
1.3.2.1.01.1.1.11.00.00;Remuneração Depósitos - SAS;216.701,95;216.701,95;216.701,95;216.701,95;216.701,95;216.701,95;216.701,95;216.701,95;216.701,95;216.701,95;216.701,95;216.701,92;2.600.423,37;223.677,40;195.593,65;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;419.271,05;6.975,45;-21.108,30;-216.701,95;-216.701,95;-216.701,95;-216.701,95;-216.701,95;-216.701,95;-216.701,95;-216.701,95;-216.701,95;-216.701,92;-2.181.152,32
1.3.2.1.01.1.1.12.00.00;Remuneração Depósitos Bancários-FNAS;14.759,01;14.759,01;14.759,01;14.759,01;14.759,01;14.759,01;14.759,01;14.759,01;14.759,01;14.759,01;14.759,01;14.759,03;177.108,14;22.471,60;19.884,74;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;42.356,34;7.712,59;5.125,73;-14.759,01;-14.759,01;-14.759,01;-14.759,01;-14.759,01;-14.759,01;-14.759,01;-14.759,01;-14.759,01;-14.759,03;-134.751,80
1.3.2.1.01.1.1.13.00.00;Remuneração Depósitos Bancários-FEAS;6.935,42;6.935,42;6.935,42;6.935,42;6.935,42;6.935,42;6.935,42;6.935,42;6.935,42;6.935,42;6.935,42;6.935,38;83.225,00;6.489,26;5.477,21;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;11.966,47;-446,16;-1.458,21;-6.935,42;-6.935,42;-6.935,42;-6.935,42;-6.935,42;-6.935,42;-6.935,42;-6.935,42;-6.935,42;-6.935,38;-71.258,53
1.3.2.1.01.1.1.14.00.00;Remuneração Depósitos Bancários-Outros Convênios;10.968,18;10.968,18;10.968,18;10.968,18;10.968,18;10.968,18;10.968,18;10.968,18;10.968,18;10.968,18;10.968,18;10.968,16;131.618,14;15.415,41;17.529,13;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;32.944,54;4.447,23;6.560,95;-10.968,18;-10.968,18;-10.968,18;-10.968,18;-10.968,18;-10.968,18;-10.968,18;-10.968,18;-10.968,18;-10.968,16;-98.673,60
1.3.2.1.01.1.1.15.00.00;Remuneração Depósitos Bancários-Alienação;1.868,12;1.868,12;1.868,12;1.868,12;1.868,12;1.868,12;1.868,12;1.868,12;1.868,12;1.868,12;1.868,12;1.868,06;22.417,38;2.953,95;2.559,42;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;5.513,37;1.085,83;691,30;-1.868,12;-1.868,12;-1.868,12;-1.868,12;-1.868,12;-1.868,12;-1.868,12;-1.868,12;-1.868,12;-1.868,06;-16.904,01
1.3.2.1.01.1.1.16.00.00;Remuneração Depósitos Bancários-Operação Crédito;27,23;27,23;27,23;27,23;27,23;27,23;27,23;27,23;27,23;27,23;27,23;27,20;326,73;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;-27,23;-27,23;-27,23;-27,23;-27,23;-27,23;-27,23;-27,23;-27,23;-27,23;-27,23;-27,20;-326,73
1.3.2.1.01.1.1.18.00.00;Remuneração Depósitos Bancários-Pré-Sal;909,66;909,66;909,66;909,66;909,66;909,66;909,66;909,66;909,66;909,66;909,66;909,72;10.915,98;1.403,36;1.215,47;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;2.618,83;493,70;305,81;-909,66;-909,66;-909,66;-909,66;-909,66;-909,66;-909,66;-909,66;-909,66;-909,72;-8.297,15
1.3.2.1.01.1.1.19.00.00;Remuneração Depósitos Bancários-PTE/CONVED;10.137,47;10.137,47;10.137,47;10.137,47;10.137,47;10.137,47;10.137,47;10.137,47;10.137,47;10.137,47;10.137,47;10.137,42;121.649,59;10.789,03;9.268,62;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;20.057,65;651,56;-868,85;-10.137,47;-10.137,47;-10.137,47;-10.137,47;-10.137,47;-10.137,47;-10.137,47;-10.137,47;-10.137,47;-10.137,42;-101.591,94
1.3.2.1.01.1.1.20.00.00;Remuneração Depósitos Bancários-CFEM;809,66;809,66;809,66;809,66;809,66;809,66;809,66;809,66;809,66;809,66;809,66;809,64;9.715,90;1.194,92;1.035,33;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;2.230,25;385,26;225,67;-809,66;-809,66;-809,66;-809,66;-809,66;-809,66;-809,66;-809,66;-809,66;-809,64;-7.485,65
1.3.2.1.01.1.1.21.00.00;Remuneração Depósitos Bancários-SEDESE;176,24;176,24;176,24;176,24;176,24;176,24;176,24;176,24;176,24;176,24;176,24;176,23;2.114,87;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;-176,24;-176,24;-176,24;-176,24;-176,24;-176,24;-176,24;-176,24;-176,24;-176,24;-176,24;-176,23;-2.114,87
1.3.2.1.01.1.1.23.00.00;Remuneração Depósitos Bancários-COVID/SUAS-EPI;43,84;43,84;43,84;43,84;43,84;43,84;43,84;43,84;43,84;43,84;43,84;43,84;526,08;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;-43,84;-43,84;-43,84;-43,84;-43,84;-43,84;-43,84;-43,84;-43,84;-43,84;-43,84;-43,84;-526,08
1.3.2.1.01.1.1.24.00.00;Remuneração Depósitos Bancário-COVID/SUAS-Alimentos;135,22;135,22;135,22;135,22;135,22;135,22;135,22;135,22;135,22;135,22;135,22;135,23;1.622,65;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;-135,22;-135,22;-135,22;-135,22;-135,22;-135,22;-135,22;-135,22;-135,22;-135,22;-135,22;-135,23;-1.622,65
1.3.2.1.01.1.1.25.00.00;Remuneração Depósitos Bancário-COVID/SUAS-Acolhimento;1.588,66;1.588,66;1.588,66;1.588,66;1.588,66;1.588,66;1.588,66;1.588,66;1.588,66;1.588,66;1.588,66;1.588,70;19.063,96;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;-1.588,66;-1.588,66;-1.588,66;-1.588,66;-1.588,66;-1.588,66;-1.588,66;-1.588,66;-1.588,66;-1.588,66;-1.588,66;-1.588,70;-19.063,96
1.3.2.1.01.1.1.26.00.00;Remuneração Depósitos Bancário-LC.173/20-PMB/PFEC I;154,24;154,24;154,24;154,24;154,24;154,24;154,24;154,24;154,24;154,24;154,24;154,20;1.850,84;242,83;210,39;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;453,22;88,59;56,15;-154,24;-154,24;-154,24;-154,24;-154,24;-154,24;-154,24;-154,24;-154,24;-154,20;-1.397,62
1.3.2.1.01.1.1.27.00.00;Remuneração Depósitos Bancários-FEAS/PAIF/COVID;134,84;134,84;134,84;134,84;134,84;134,84;134,84;134,84;134,84;134,84;134,84;134,78;1.618,02;212,28;183,92;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;396,20;77,44;49,08;-134,84;-134,84;-134,84;-134,84;-134,84;-134,84;-134,84;-134,84;-134,84;-134,78;-1.221,82
1.3.2.1.01.1.1.28.00.00;Remuneração Depósitos Bancário-Emenda Federal Individual;18.887,48;18.887,48;18.887,48;18.887,48;18.887,48;18.887,48;18.887,48;18.887,48;18.887,48;18.887,48;18.887,48;18.887,50;226.649,78;16.256,61;14.058,21;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;30.314,82;-2.630,87;-4.829,27;-18.887,48;-18.887,48;-18.887,48;-18.887,48;-18.887,48;-18.887,48;-18.887,48;-18.887,48;-18.887,48;-18.887,50;-196.334,96
1.3.2.1.01.1.1.30.00.00;Remuneração Depósitos Bancários-Ac.Jud.Brumadinho;17.540,38;17.540,38;17.540,38;17.540,38;17.540,38;17.540,38;17.540,38;17.540,38;17.540,38;17.540,38;17.540,38;17.540,34;210.484,52;17.970,27;14.030,27;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;32.000,54;429,89;-3.510,11;-17.540,38;-17.540,38;-17.540,38;-17.540,38;-17.540,38;-17.540,38;-17.540,38;-17.540,38;-17.540,38;-17.540,34;-178.483,98
1.3.2.1.01.1.1.31.00.00;Remuneração Depósitos Bancários - COSIP - Iluminação;114.015,23;114.015,23;114.015,23;114.015,23;114.015,23;114.015,23;114.015,23;114.015,23;114.015,23;114.015,23;114.015,23;114.015,21;1.368.182,74;253.726,98;224.872,76;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;478.599,74;139.711,75;110.857,53;-114.015,23;-114.015,23;-114.015,23;-114.015,23;-114.015,23;-114.015,23;-114.015,23;-114.015,23;-114.015,23;-114.015,21;-889.583,00
1.3.2.1.01.1.1.33.00.00;Rec Remun Dep Banc Rec Vinc-Manutenção;221.313,01;221.313,01;221.313,01;221.313,01;221.313,01;221.313,01;221.313,01;221.313,01;221.313,01;221.313,01;221.313,01;221.313,01;2.655.756,12;124.160,74;113.659,64;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;237.820,38;-97.152,27;-107.653,37;-221.313,01;-221.313,01;-221.313,01;-221.313,01;-221.313,01;-221.313,01;-221.313,01;-221.313,01;-221.313,01;-221.313,01;-2.417.935,74
1.3.2.1.01.1.1.34.00.00;Rec Remun Dep Banc Rec Vinc-BLINV;4.304,09;4.304,09;4.304,09;4.304,09;4.304,09;4.304,09;4.304,09;4.304,09;4.304,09;4.304,09;4.304,09;4.304,09;51.649,08;3.712,53;3.215,40;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;6.927,93;-591,56;-1.088,69;-4.304,09;-4.304,09;-4.304,09;-4.304,09;-4.304,09;-4.304,09;-4.304,09;-4.304,09;-4.304,09;-4.304,09;-44.721,15
1.3.2.1.01.1.1.35.00.00;Rec Remun Dep Banc Rec Vinc-Transf.SUS Estado;340.964,35;340.964,35;340.964,35;340.964,35;340.964,35;340.964,35;340.964,35;340.964,35;340.964,35;340.964,35;340.964,35;340.964,33;4.091.572,18;284.442,00;247.547,54;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;531.989,54;-56.522,35;-93.416,81;-340.964,35;-340.964,35;-340.964,35;-340.964,35;-340.964,35;-340.964,35;-340.964,35;-340.964,35;-340.964,35;-340.964,33;-3.559.582,64
1.3.2.1.01.1.1.37.00.00;Remuneração Depósitos Bancários-ASPS;12.046,07;12.046,07;12.046,07;12.046,07;12.046,07;12.046,07;12.046,07;12.046,07;12.046,07;12.046,07;12.046,07;12.046,12;144.552,89;48.465,09;29.295,03;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;77.760,12;36.419,02;17.248,96;-12.046,07;-12.046,07;-12.046,07;-12.046,07;-12.046,07;-12.046,07;-12.046,07;-12.046,07;-12.046,07;-12.046,12;-66.792,77
1.3.2.1.01.1.1.39.00.00;Remuneração Depósitos Bancários- Emenda Estadual Individual;13.637,76;13.637,76;13.637,76;13.637,76;13.637,76;13.637,76;13.637,76;13.637,76;13.637,76;13.637,76;13.637,76;13.637,72;163.653,08;13.110,16;11.358,30;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;24.468,46;-527,60;-2.279,46;-13.637,76;-13.637,76;-13.637,76;-13.637,76;-13.637,76;-13.637,76;-13.637,76;-13.637,76;-13.637,76;-13.637,72;-139.184,62
1.3.2.1.01.1.1.40.00.00;Remuneração Depósitos Bancários- Emenda Estadual de Bancada;2.908,61;2.908,61;2.908,61;2.908,61;2.908,61;2.908,61;2.908,61;2.908,61;2.908,61;2.908,61;2.908,61;2.908,62;34.903,33;11.480,90;9.948,36;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;21.429,26;8.572,29;7.039,75;-2.908,61;-2.908,61;-2.908,61;-2.908,61;-2.908,61;-2.908,61;-2.908,61;-2.908,61;-2.908,61;-2.908,62;-13.474,07
1.3.2.1.01.1.1.41.00.00;Rec. Remuneração Dep Bncarios - Piso da Enfermagem Font 1605;5.019,29;5.019,29;5.019,29;5.019,29;5.019,29;5.019,29;5.019,29;5.019,29;5.019,29;5.019,29;5.019,29;5.019,29;60.231,48;14.471,36;11.300,11;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;25.771,47;9.452,07;6.280,82;-5.019,29;-5.019,29;-5.019,29;-5.019,29;-5.019,29;-5.019,29;-5.019,29;-5.019,29;-5.019,29;-5.019,29;-34.460,01
1.3.2.1.01.1.1.44.00.00;Remuneração Depósitos Lei Aldir Blanc nº 14399/2022-Ações Gerais;4.616,55;4.616,55;4.616,55;4.616,55;4.616,55;4.616,55;4.616,55;4.616,55;4.616,55;4.616,55;4.616,55;4.616,59;55.398,64;367,36;5.120,84;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;5.488,20;-4.249,19;504,29;-4.616,55;-4.616,55;-4.616,55;-4.616,55;-4.616,55;-4.616,55;-4.616,55;-4.616,55;-4.616,55;-4.616,59;-49.910,44
1.3.2.1.01.1.1.45.00.00;Remuneração Depósitos Bancários -Lei Aldir Blanc nº 14399/2022-Política Nac.Cultura Viva;1.538,85;1.538,85;1.538,85;1.538,85;1.538,85;1.538,85;1.538,85;1.538,85;1.538,85;1.538,85;1.538,85;1.538,88;18.466,23;124,43;1.828,87;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;1.953,30;-1.414,42;290,02;-1.538,85;-1.538,85;-1.538,85;-1.538,85;-1.538,85;-1.538,85;-1.538,85;-1.538,85;-1.538,85;-1.538,88;-16.512,93
1.3.2.1.01.1.1.46.00.00;Remuneração Depósitos Bancários - Outros Recursos;3.827,31;3.827,31;3.827,31;3.827,31;3.827,31;3.827,31;3.827,31;3.827,31;3.827,31;3.827,31;3.827,31;3.827,31;45.927,72;168.184,20;145.726,67;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;313.910,87;164.356,89;141.899,36;-3.827,31;-3.827,31;-3.827,31;-3.827,31;-3.827,31;-3.827,31;-3.827,31;-3.827,31;-3.827,31;-3.827,31;267.983,15
1.3.2.1.01.1.1.47.00.00;Remuneração Depósitos Bancário-Emenda Federal Individual;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;15.456,66;13.392,33;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;28.848,99;15.456,66;13.392,33;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;28.848,99
1.3.2.1.01.1.1.48.00.00;Remuneração Depósitos Bancário-Emenda Federal de Bancada;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;29.064,55;25.182,71;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;54.247,26;29.064,55;25.182,71;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;54.247,26
1.3.2.1.01.1.1.50.00.00;Remuneração Depósitos Bancários-Rec.Não Vinc.Impostos;314.500,85;314.500,85;314.500,85;314.500,85;314.500,85;314.500,85;314.500,85;314.500,85;314.500,85;314.500,85;314.500,85;314.500,77;3.774.010,12;262.943,98;335.906,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;598.849,98;-51.556,87;21.405,15;-314.500,85;-314.500,85;-314.500,85;-314.500,85;-314.500,85;-314.500,85;-314.500,85;-314.500,85;-314.500,85;-314.500,77;-3.175.160,14
1.3.2.1.01.1.1.51.00.00;Remuneração Depósitos Bancários-Rec.Prov.Taxas/Contribuições;41.555,45;41.555,45;41.555,45;41.555,45;41.555,45;41.555,45;41.555,45;41.555,45;41.555,45;41.555,45;41.555,45;41.555,47;498.665,42;56.374,01;400,26;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;56.774,27;14.818,56;-41.155,19;-41.555,45;-41.555,45;-41.555,45;-41.555,45;-41.555,45;-41.555,45;-41.555,45;-41.555,45;-41.555,45;-41.555,47;-441.891,15
1.3.2.1.01.1.1.52.00.00;Remuneração Depósitos Bancários-Outros Recursos Não Vinculados;26.406,52;26.406,52;26.406,52;26.406,52;26.406,52;26.406,52;26.406,52;26.406,52;26.406,52;26.406,52;26.406,52;26.406,50;316.878,22;58.340,39;43.063,73;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;101.404,12;31.933,87;16.657,21;-26.406,52;-26.406,52;-26.406,52;-26.406,52;-26.406,52;-26.406,52;-26.406,52;-26.406,52;-26.406,52;-26.406,50;-215.474,10
1.3.2.1.01.1.1.53.00.00;Remuneração Depósitos Bancários- Emenda Estadual Individual;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;8.587,94;8.521,02;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;17.108,96;8.587,94;8.521,02;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;17.108,96
1.3.2.1.01.1.1.54.00.00;Remuneração Depósitos Bancários- Emenda Estadual de Bancada;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;71,86;62,27;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;134,13;71,86;62,27;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;134,13
1.3.2.1.01.1.1.56.00.00;Remuneração Depósitos Bancários - Convênio 9447136 - UPA;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;58.105,70;50.345,13;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;108.450,83;58.105,70;50.345,13;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;108.450,83
1.3.2.1.01.1.1.58.00.00;Remuneração Depósitos Bancários - Convênio 1491002815/2025;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;4.980,44;4.315,25;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;9.295,69;4.980,44;4.315,25;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;9.295,69
1.3.2.1.01.1.1.60.00.00;Remuneração Depósitos Bancários -Lei Aldir Blanc nº 14399/2022- Operacional;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;5,96;365,78;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;371,74;5,96;365,78;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;371,74
1.3.2.1.01.2.1.00.00.00;Remuneração de Depósitos Bancários - Salário-Educação - Principal;49.141,85;49.141,85;49.141,85;49.141,85;49.141,85;49.141,85;49.141,85;49.141,85;49.141,85;49.141,85;49.141,85;49.141,81;589.702,16;64.220,70;58.594,06;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;122.814,76;15.078,85;9.452,21;-49.141,85;-49.141,85;-49.141,85;-49.141,85;-49.141,85;-49.141,85;-49.141,85;-49.141,85;-49.141,85;-49.141,81;-466.887,40
1.3.2.1.04.0.1.01.00.00;Rem. Recursos do Regime Próprio de Previdencia;206.384,29;154.663,77;142.896,20;182.782,02;285.699,26;304.332,98;241.006,82;301.639,57;308.244,16;333.241,59;272.565,25;266.544,09;3.000.000,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;-206.384,29;-154.663,77;-142.896,20;-182.782,02;-285.699,26;-304.332,98;-241.006,82;-301.639,57;-308.244,16;-333.241,59;-272.565,25;-266.544,09;-3.000.000,00
1.3.2.2.01.0.1.00.00.00;Dividendos;156,51;156,51;156,51;156,51;156,51;156,51;156,51;156,51;156,51;156,51;156,51;156,48;1.878,09;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;-156,51;-156,51;-156,51;-156,51;-156,51;-156,51;-156,51;-156,51;-156,51;-156,51;-156,51;-156,48;-1.878,09
1.3.2.9.99.0.1.01.00.00;Outros Valores Mobiliários;96,01;96,01;96,01;96,01;96,01;96,01;96,01;96,01;96,01;96,01;96,01;96,00;1.152,11;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;-96,01;-96,01;-96,01;-96,01;-96,01;-96,01;-96,01;-96,01;-96,01;-96,01;-96,01;-96,00;-1.152,11
1.3.9.9.99.0.1.01.00.00;Outras Receitas Patrimoniais;100,81;100,81;100,81;100,81;100,81;100,81;100,81;100,81;100,81;100,81;100,81;100,81;1.209,72;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;-100,81;-100,81;-100,81;-100,81;-100,81;-100,81;-100,81;-100,81;-100,81;-100,81;-100,81;-100,81;-1.209,72
1.6.1.1.02.0.1.00.00.00;Inscrição em Concursos e Processos Seletivos;59.570,23;59.570,23;59.570,23;59.570,23;59.570,23;59.570,23;59.570,23;59.570,23;59.570,23;59.570,23;59.570,23;59.570,29;714.842,82;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;-59.570,23;-59.570,23;-59.570,23;-59.570,23;-59.570,23;-59.570,23;-59.570,23;-59.570,23;-59.570,23;-59.570,23;-59.570,23;-59.570,29;-714.842,82
1.6.1.1.03.0.1.01.00.00;Serviços de Expedição de Certificados;765,61;765,61;765,61;765,61;765,61;765,61;765,61;765,61;765,61;765,61;765,61;765,63;9.187,34;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;-765,61;-765,61;-765,61;-765,61;-765,61;-765,61;-765,61;-765,61;-765,61;-765,61;-765,61;-765,63;-9.187,34
1.6.2.1.02.0.1.01.00.00;Receita Terminais Rodoviarios - Serviço Manutenção;6.663,75;6.663,75;6.663,75;6.663,75;6.663,75;6.663,75;6.663,75;6.663,75;6.663,75;6.663,75;6.663,75;6.663,71;79.964,96;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;-6.663,75;-6.663,75;-6.663,75;-6.663,75;-6.663,75;-6.663,75;-6.663,75;-6.663,75;-6.663,75;-6.663,75;-6.663,75;-6.663,71;-79.964,96
