Entidade;Número do Organograma;Descrição do organograma;Número da ação;Descrição da ação;Número do programa;Descrição do programa;Número da função;Descrição da função;Número da subfunção;Descrição da subfunção;Número da despesa;Natureza de Despesa;Descrição da natureza de despesa;Recurso;Descrição do recurso;Valor empenhado da despesa
FUNDO MUNICIPAL DE SAÚDE DE BARBACENA;18.002;FUNDO MUNICIPAL DE SAUDE;2.642;MANUTENÇÃO DA REDE DE ATENÇÃO PSICOSSOCIAL - RAPS;3;MEDIA E ALTA COMPLEXIDADE ASSISTENCIAL;10;Saúde;302;Assistência Hospitalar e Ambulatorial;178;3.3.90.39.99.00.00.00;OUTROS SERVIÇOS DE TERCEIROS - PESSOA JURÍDICA;2.621.000.0000;TRANSFERÊNCIAS FUNDO A FUNDO DE RECURSOS DO SUS PROVENIENTES DO GOVERNO ESTADUAL;2.486.958,90
FUNDO MUNICIPAL DE SAÚDE DE BARBACENA;18.002;FUNDO MUNICIPAL DE SAUDE;2.642;MANUTENÇÃO DA REDE DE ATENÇÃO PSICOSSOCIAL - RAPS;3;MEDIA E ALTA COMPLEXIDADE ASSISTENCIAL;10;Saúde;302;Assistência Hospitalar e Ambulatorial;178;3.3.90.39.27.00.00.00;FORNECIMENTO DE ALIMENTAÇÃO;2.621.000.0000;TRANSFERÊNCIAS FUNDO A FUNDO DE RECURSOS DO SUS PROVENIENTES DO GOVERNO ESTADUAL;438.146,71
FUNDO MUNICIPAL DE SAÚDE DE BARBACENA;18.002;FUNDO MUNICIPAL DE SAUDE;2.642;MANUTENÇÃO DA REDE DE ATENÇÃO PSICOSSOCIAL - RAPS;3;MEDIA E ALTA COMPLEXIDADE ASSISTENCIAL;10;Saúde;302;Assistência Hospitalar e Ambulatorial;178;3.3.90.39.48.00.00.00;SERVIÇOS GRÁFICOS;2.621.000.0000;TRANSFERÊNCIAS FUNDO A FUNDO DE RECURSOS DO SUS PROVENIENTES DO GOVERNO ESTADUAL;52.711,50
FUNDO MUNICIPAL DE SAÚDE DE BARBACENA;18.002;FUNDO MUNICIPAL DE SAUDE;2.642;MANUTENÇÃO DA REDE DE ATENÇÃO PSICOSSOCIAL - RAPS;3;MEDIA E ALTA COMPLEXIDADE ASSISTENCIAL;10;Saúde;302;Assistência Hospitalar e Ambulatorial;178;3.3.90.39.10.00.00.00;LOCAÇÃO DE IMÓVEIS;2.621.000.0000;TRANSFERÊNCIAS FUNDO A FUNDO DE RECURSOS DO SUS PROVENIENTES DO GOVERNO ESTADUAL;56.041,14
FUNDO MUNICIPAL DE SAÚDE DE BARBACENA;18.002;FUNDO MUNICIPAL DE SAUDE;2.642;MANUTENÇÃO DA REDE DE ATENÇÃO PSICOSSOCIAL - RAPS;3;MEDIA E ALTA COMPLEXIDADE ASSISTENCIAL;10;Saúde;302;Assistência Hospitalar e Ambulatorial;180;3.3.90.46.00.00.00.00;AUXÍLIO-ALIMENTAÇÃO;1.600.000.0000;TRANSFERÊNCIAS FUNDO A FUNDO DE RECURSOS DO SUS PROVENIENTES DO GOVERNO FEDERAL - BLOCO DE MANUTENÇÃO DAS AÇÕES E SERVIÇOS PÚBLICOS DE SAÚDE;282.525,00
FUNDO MUNICIPAL DE SAÚDE DE BARBACENA;18.002;FUNDO MUNICIPAL DE SAUDE;2.642;MANUTENÇÃO DA REDE DE ATENÇÃO PSICOSSOCIAL - RAPS;3;MEDIA E ALTA COMPLEXIDADE ASSISTENCIAL;10;Saúde;302;Assistência Hospitalar e Ambulatorial;180;3.3.90.46.00.00.00.00;AUXÍLIO-ALIMENTAÇÃO;2.600.000.0000;TRANSFERÊNCIAS FUNDO A FUNDO DE RECURSOS DO SUS PROVENIENTES DO GOVERNO FEDERAL - BLOCO DE MANUTENÇÃO DAS AÇÕES E SERVIÇOS PÚBLICOS DE SAÚDE;117.640,00
FUNDO MUNICIPAL DE SAÚDE DE BARBACENA;18.002;FUNDO MUNICIPAL DE SAUDE;2.642;MANUTENÇÃO DA REDE DE ATENÇÃO PSICOSSOCIAL - RAPS;3;MEDIA E ALTA COMPLEXIDADE ASSISTENCIAL;10;Saúde;302;Assistência Hospitalar e Ambulatorial;180;3.3.90.46.00.00.00.00;AUXÍLIO-ALIMENTAÇÃO;2.621.000.0000;TRANSFERÊNCIAS FUNDO A FUNDO DE RECURSOS DO SUS PROVENIENTES DO GOVERNO ESTADUAL;32.200,00
FUNDO MUNICIPAL DE SAÚDE DE BARBACENA;18.002;FUNDO MUNICIPAL DE SAUDE;2.642;MANUTENÇÃO DA REDE DE ATENÇÃO PSICOSSOCIAL - RAPS;3;MEDIA E ALTA COMPLEXIDADE ASSISTENCIAL;10;Saúde;302;Assistência Hospitalar e Ambulatorial;183;4.4.90.52.06.00.00.00;APARELHOS E UTENSÍLIOS DOMÉSTICOS;2.601.000.0000;TRANSFERÊNCIAS FUNDO A FUNDO DE RECURSOS DO SUS PROVENIENTES DO GOVERNO FEDERAL. BLOCO DE ESTRUTURAÇÃO DA REDE DE SERVIÇOS PÚBLICOS DE SAÚDE;2.360,00
FUNDO MUNICIPAL DE SAÚDE DE BARBACENA;18.002;FUNDO MUNICIPAL DE SAUDE;2.642;MANUTENÇÃO DA REDE DE ATENÇÃO PSICOSSOCIAL - RAPS;3;MEDIA E ALTA COMPLEXIDADE ASSISTENCIAL;10;Saúde;302;Assistência Hospitalar e Ambulatorial;267;3.3.90.08.56.00.00.00;SALÁRIO FAMÍLIA;1.600.000.0000;TRANSFERÊNCIAS FUNDO A FUNDO DE RECURSOS DO SUS PROVENIENTES DO GOVERNO FEDERAL - BLOCO DE MANUTENÇÃO DAS AÇÕES E SERVIÇOS PÚBLICOS DE SAÚDE;141,20
FUNDO MUNICIPAL DE SAÚDE DE BARBACENA;18.002;FUNDO MUNICIPAL DE SAUDE;2.654;MANUTENÇÃO DA REDE DE ATENÇÃO ESPECIALIZADA;3;MEDIA E ALTA COMPLEXIDADE ASSISTENCIAL;10;Saúde;302;Assistência Hospitalar e Ambulatorial;184;3.3.50.41.00.00.00.00;CONTRIBUIÇÕES;1.500.000.1002;RECURSOS NÃO VINCULADOS DE IMPOSTOS (SAÚDE);190.774,00
FUNDO MUNICIPAL DE SAÚDE DE BARBACENA;18.002;FUNDO MUNICIPAL DE SAUDE;2.654;MANUTENÇÃO DA REDE DE ATENÇÃO ESPECIALIZADA;3;MEDIA E ALTA COMPLEXIDADE ASSISTENCIAL;10;Saúde;302;Assistência Hospitalar e Ambulatorial;184;3.3.50.41.00.00.00.00;CONTRIBUIÇÕES;1.600.000.0000;TRANSFERÊNCIAS FUNDO A FUNDO DE RECURSOS DO SUS PROVENIENTES DO GOVERNO FEDERAL - BLOCO DE MANUTENÇÃO DAS AÇÕES E SERVIÇOS PÚBLICOS DE SAÚDE;3.253.993,90
FUNDO MUNICIPAL DE SAÚDE DE BARBACENA;18.002;FUNDO MUNICIPAL DE SAUDE;2.654;MANUTENÇÃO DA REDE DE ATENÇÃO ESPECIALIZADA;3;MEDIA E ALTA COMPLEXIDADE ASSISTENCIAL;10;Saúde;302;Assistência Hospitalar e Ambulatorial;184;3.3.50.41.00.00.00.00;CONTRIBUIÇÕES;1.600.000.3110;TRANSFERÊNCIAS FUNDO A FUNDO DE RECURSOS DO SUS PROVENIENTES DO GOVERNO FEDERAL - BLOCO DE MANUTENÇÃO DAS AÇÕES E SERVIÇOS PÚBLICOS DE SAÚDE;5.613.372,69
FUNDO MUNICIPAL DE SAÚDE DE BARBACENA;18.002;FUNDO MUNICIPAL DE SAUDE;2.654;MANUTENÇÃO DA REDE DE ATENÇÃO ESPECIALIZADA;3;MEDIA E ALTA COMPLEXIDADE ASSISTENCIAL;10;Saúde;302;Assistência Hospitalar e Ambulatorial;184;3.3.50.41.00.00.00.00;CONTRIBUIÇÕES;1.600.000.3120;TRANSFERÊNCIAS FUNDO A FUNDO DE RECURSOS DO SUS PROVENIENTES DO GOVERNO FEDERAL - BLOCO DE MANUTENÇÃO DAS AÇÕES E SERVIÇOS PÚBLICOS DE SAÚDE;4.401.272,00
FUNDO MUNICIPAL DE SAÚDE DE BARBACENA;18.002;FUNDO MUNICIPAL DE SAUDE;2.654;MANUTENÇÃO DA REDE DE ATENÇÃO ESPECIALIZADA;3;MEDIA E ALTA COMPLEXIDADE ASSISTENCIAL;10;Saúde;302;Assistência Hospitalar e Ambulatorial;184;3.3.50.41.00.00.00.00;CONTRIBUIÇÕES;1.605.000.0000;ASSISTÊNCIA FINANCEIRA DA UNIÃO DESTINADA À COMPLEMENTAÇÃO AO PAGAMENTO DOS PISOS SALARIAIS PARA PROFISSIONAIS DA ENFERMAGEM.;13.774.639,99
FUNDO MUNICIPAL DE SAÚDE DE BARBACENA;18.002;FUNDO MUNICIPAL DE SAUDE;2.654;MANUTENÇÃO DA REDE DE ATENÇÃO ESPECIALIZADA;3;MEDIA E ALTA COMPLEXIDADE ASSISTENCIAL;10;Saúde;302;Assistência Hospitalar e Ambulatorial;184;3.3.50.41.00.00.00.00;CONTRIBUIÇÕES;1.621.000.0000;TRANSFERÊNCIAS FUNDO A FUNDO DE RECURSOS DO SUS PROVENIENTES DO GOVERNO ESTADUAL;887.436,39
FUNDO MUNICIPAL DE SAÚDE DE BARBACENA;18.002;FUNDO MUNICIPAL DE SAUDE;2.654;MANUTENÇÃO DA REDE DE ATENÇÃO ESPECIALIZADA;3;MEDIA E ALTA COMPLEXIDADE ASSISTENCIAL;10;Saúde;302;Assistência Hospitalar e Ambulatorial;184;3.3.50.41.00.00.00.00;CONTRIBUIÇÕES;1.621.000.3210;TRANSFERÊNCIAS FUNDO A FUNDO DE RECURSOS DO SUS PROVENIENTES DO GOVERNO ESTADUAL;4.009.490,00
FUNDO MUNICIPAL DE SAÚDE DE BARBACENA;18.002;FUNDO MUNICIPAL DE SAUDE;2.654;MANUTENÇÃO DA REDE DE ATENÇÃO ESPECIALIZADA;3;MEDIA E ALTA COMPLEXIDADE ASSISTENCIAL;10;Saúde;302;Assistência Hospitalar e Ambulatorial;184;3.3.50.41.00.00.00.00;CONTRIBUIÇÕES;2.600.000.0000;TRANSFERÊNCIAS FUNDO A FUNDO DE RECURSOS DO SUS PROVENIENTES DO GOVERNO FEDERAL - BLOCO DE MANUTENÇÃO DAS AÇÕES E SERVIÇOS PÚBLICOS DE SAÚDE;244.980,00
FUNDO MUNICIPAL DE SAÚDE DE BARBACENA;18.002;FUNDO MUNICIPAL DE SAUDE;2.654;MANUTENÇÃO DA REDE DE ATENÇÃO ESPECIALIZADA;3;MEDIA E ALTA COMPLEXIDADE ASSISTENCIAL;10;Saúde;302;Assistência Hospitalar e Ambulatorial;184;3.3.50.41.00.00.00.00;CONTRIBUIÇÕES;2.605.000.0000;ASSISTÊNCIA FINANCEIRA DA UNIÃO DESTINADA À COMPLEMENTAÇÃO AO PAGAMENTO DOS PISOS SALARIAIS PARA PROFISSIONAIS DA ENFERMAGEM.;1.137.800,43
FUNDO MUNICIPAL DE SAÚDE DE BARBACENA;18.002;FUNDO MUNICIPAL DE SAUDE;2.654;MANUTENÇÃO DA REDE DE ATENÇÃO ESPECIALIZADA;3;MEDIA E ALTA COMPLEXIDADE ASSISTENCIAL;10;Saúde;302;Assistência Hospitalar e Ambulatorial;184;3.3.50.41.00.00.00.00;CONTRIBUIÇÕES;2.621.000.0000;TRANSFERÊNCIAS FUNDO A FUNDO DE RECURSOS DO SUS PROVENIENTES DO GOVERNO ESTADUAL;3.133.283,27
FUNDO MUNICIPAL DE SAÚDE DE BARBACENA;18.002;FUNDO MUNICIPAL DE SAUDE;2.654;MANUTENÇÃO DA REDE DE ATENÇÃO ESPECIALIZADA;3;MEDIA E ALTA COMPLEXIDADE ASSISTENCIAL;10;Saúde;302;Assistência Hospitalar e Ambulatorial;184;3.3.50.41.00.00.00.00;CONTRIBUIÇÕES;2.706.000.3110;TRANSFERÊNCIA ESPECIAL DA UNIÃO - TRANSFERÊNCIAS DA UNIÃO DECORRENTES DE EMENDAS PARLAMENTARES INDIVIDUAIS;1.725.394,05
FUNDO MUNICIPAL DE SAÚDE DE BARBACENA;18.002;FUNDO MUNICIPAL DE SAUDE;2.654;MANUTENÇÃO DA REDE DE ATENÇÃO ESPECIALIZADA;3;MEDIA E ALTA COMPLEXIDADE ASSISTENCIAL;10;Saúde;302;Assistência Hospitalar e Ambulatorial;185;3.3.90.39.36.00.00.00;SERVIÇO MÉDICO-HOSPITALAR, ODONT. E LABORATORIAL;1.500.000.1002;RECURSOS NÃO VINCULADOS DE IMPOSTOS (SAÚDE);14.783.120,49
FUNDO MUNICIPAL DE SAÚDE DE BARBACENA;18.002;FUNDO MUNICIPAL DE SAUDE;2.654;MANUTENÇÃO DA REDE DE ATENÇÃO ESPECIALIZADA;3;MEDIA E ALTA COMPLEXIDADE ASSISTENCIAL;10;Saúde;302;Assistência Hospitalar e Ambulatorial;185;3.3.90.39.99.00.00.00;OUTROS SERVIÇOS DE TERCEIROS - PESSOA JURÍDICA;1.500.000.1002;RECURSOS NÃO VINCULADOS DE IMPOSTOS (SAÚDE);199.800,00
FUNDO MUNICIPAL DE SAÚDE DE BARBACENA;18.002;FUNDO MUNICIPAL DE SAUDE;2.654;MANUTENÇÃO DA REDE DE ATENÇÃO ESPECIALIZADA;3;MEDIA E ALTA COMPLEXIDADE ASSISTENCIAL;10;Saúde;302;Assistência Hospitalar e Ambulatorial;185;3.3.90.39.99.00.00.00;OUTROS SERVIÇOS DE TERCEIROS - PESSOA JURÍDICA;1.600.000.0000;TRANSFERÊNCIAS FUNDO A FUNDO DE RECURSOS DO SUS PROVENIENTES DO GOVERNO FEDERAL - BLOCO DE MANUTENÇÃO DAS AÇÕES E SERVIÇOS PÚBLICOS DE SAÚDE;250.722,35
FUNDO MUNICIPAL DE SAÚDE DE BARBACENA;18.002;FUNDO MUNICIPAL DE SAUDE;2.654;MANUTENÇÃO DA REDE DE ATENÇÃO ESPECIALIZADA;3;MEDIA E ALTA COMPLEXIDADE ASSISTENCIAL;10;Saúde;302;Assistência Hospitalar e Ambulatorial;185;3.3.90.39.36.00.00.00;SERVIÇO MÉDICO-HOSPITALAR, ODONT. E LABORATORIAL;1.600.000.0000;TRANSFERÊNCIAS FUNDO A FUNDO DE RECURSOS DO SUS PROVENIENTES DO GOVERNO FEDERAL - BLOCO DE MANUTENÇÃO DAS AÇÕES E SERVIÇOS PÚBLICOS DE SAÚDE;71.349.060,27
FUNDO MUNICIPAL DE SAÚDE DE BARBACENA;18.002;FUNDO MUNICIPAL DE SAUDE;2.654;MANUTENÇÃO DA REDE DE ATENÇÃO ESPECIALIZADA;3;MEDIA E ALTA COMPLEXIDADE ASSISTENCIAL;10;Saúde;302;Assistência Hospitalar e Ambulatorial;185;3.3.90.39.36.00.00.00;SERVIÇO MÉDICO-HOSPITALAR, ODONT. E LABORATORIAL;1.621.000.0000;TRANSFERÊNCIAS FUNDO A FUNDO DE RECURSOS DO SUS PROVENIENTES DO GOVERNO ESTADUAL;21.857.493,35
FUNDO MUNICIPAL DE SAÚDE DE BARBACENA;18.002;FUNDO MUNICIPAL DE SAUDE;2.654;MANUTENÇÃO DA REDE DE ATENÇÃO ESPECIALIZADA;3;MEDIA E ALTA COMPLEXIDADE ASSISTENCIAL;10;Saúde;302;Assistência Hospitalar e Ambulatorial;185;3.3.90.39.36.00.00.00;SERVIÇO MÉDICO-HOSPITALAR, ODONT. E LABORATORIAL;2.600.000.0000;TRANSFERÊNCIAS FUNDO A FUNDO DE RECURSOS DO SUS PROVENIENTES DO GOVERNO FEDERAL - BLOCO DE MANUTENÇÃO DAS AÇÕES E SERVIÇOS PÚBLICOS DE SAÚDE;18.516.332,02
FUNDO MUNICIPAL DE SAÚDE DE BARBACENA;18.002;FUNDO MUNICIPAL DE SAUDE;2.654;MANUTENÇÃO DA REDE DE ATENÇÃO ESPECIALIZADA;3;MEDIA E ALTA COMPLEXIDADE ASSISTENCIAL;10;Saúde;302;Assistência Hospitalar e Ambulatorial;185;3.3.90.39.36.00.00.00;SERVIÇO MÉDICO-HOSPITALAR, ODONT. E LABORATORIAL;2.621.000.0000;TRANSFERÊNCIAS FUNDO A FUNDO DE RECURSOS DO SUS PROVENIENTES DO GOVERNO ESTADUAL;14.620.938,69
FUNDO MUNICIPAL DE SAÚDE DE BARBACENA;18.002;FUNDO MUNICIPAL DE SAUDE;2.654;MANUTENÇÃO DA REDE DE ATENÇÃO ESPECIALIZADA;3;MEDIA E ALTA COMPLEXIDADE ASSISTENCIAL;10;Saúde;302;Assistência Hospitalar e Ambulatorial;186;3.3.90.93.03.00.00.00;OUTRAS INDENIZAÇÕES E RESTITUIÇÕES;1.500.000.1002;RECURSOS NÃO VINCULADOS DE IMPOSTOS (SAÚDE);481,23
FUNDO MUNICIPAL DE SAÚDE DE BARBACENA;18.002;FUNDO MUNICIPAL DE SAUDE;2.654;MANUTENÇÃO DA REDE DE ATENÇÃO ESPECIALIZADA;3;MEDIA E ALTA COMPLEXIDADE ASSISTENCIAL;10;Saúde;302;Assistência Hospitalar e Ambulatorial;186;3.3.90.93.03.00.00.00;OUTRAS INDENIZAÇÕES E RESTITUIÇÕES;1.621.000.0000;TRANSFERÊNCIAS FUNDO A FUNDO DE RECURSOS DO SUS PROVENIENTES DO GOVERNO ESTADUAL;106.162,36
FUNDO MUNICIPAL DE SAÚDE DE BARBACENA;18.002;FUNDO MUNICIPAL DE SAUDE;2.654;MANUTENÇÃO DA REDE DE ATENÇÃO ESPECIALIZADA;3;MEDIA E ALTA COMPLEXIDADE ASSISTENCIAL;10;Saúde;302;Assistência Hospitalar e Ambulatorial;186;3.3.90.93.03.00.00.00;OUTRAS INDENIZAÇÕES E RESTITUIÇÕES;2.621.000.0000;TRANSFERÊNCIAS FUNDO A FUNDO DE RECURSOS DO SUS PROVENIENTES DO GOVERNO ESTADUAL;62.779,35
FUNDO MUNICIPAL DE SAÚDE DE BARBACENA;18.002;FUNDO MUNICIPAL DE SAUDE;2.654;MANUTENÇÃO DA REDE DE ATENÇÃO ESPECIALIZADA;3;MEDIA E ALTA COMPLEXIDADE ASSISTENCIAL;10;Saúde;302;Assistência Hospitalar e Ambulatorial;270;4.4.50.42.00.00.00.00;AUXÍLIOS;1.621.000.3210;TRANSFERÊNCIAS FUNDO A FUNDO DE RECURSOS DO SUS PROVENIENTES DO GOVERNO ESTADUAL;476.202,00
FUNDO MUNICIPAL DE SAÚDE DE BARBACENA;18.002;FUNDO MUNICIPAL DE SAUDE;2.654;MANUTENÇÃO DA REDE DE ATENÇÃO ESPECIALIZADA;3;MEDIA E ALTA COMPLEXIDADE ASSISTENCIAL;10;Saúde;302;Assistência Hospitalar e Ambulatorial;270;4.4.50.42.00.00.00.00;AUXÍLIOS;2.621.000.0000;TRANSFERÊNCIAS FUNDO A FUNDO DE RECURSOS DO SUS PROVENIENTES DO GOVERNO ESTADUAL;588.926,71
FUNDO MUNICIPAL DE SAÚDE DE BARBACENA;18.002;FUNDO MUNICIPAL DE SAUDE;2.654;MANUTENÇÃO DA REDE DE ATENÇÃO ESPECIALIZADA;3;MEDIA E ALTA COMPLEXIDADE ASSISTENCIAL;10;Saúde;302;Assistência Hospitalar e Ambulatorial;276;4.4.50.41.00.00.00.00;CONTRIBUIÇÕES;1.500.000.1002;RECURSOS NÃO VINCULADOS DE IMPOSTOS (SAÚDE);9.200,00
FUNDO MUNICIPAL DE SAÚDE DE BARBACENA;18.002;FUNDO MUNICIPAL DE SAUDE;2.654;MANUTENÇÃO DA REDE DE ATENÇÃO ESPECIALIZADA;3;MEDIA E ALTA COMPLEXIDADE ASSISTENCIAL;10;Saúde;302;Assistência Hospitalar e Ambulatorial;276;4.4.50.41.00.00.00.00;CONTRIBUIÇÕES;2.600.000.0000;TRANSFERÊNCIAS FUNDO A FUNDO DE RECURSOS DO SUS PROVENIENTES DO GOVERNO FEDERAL - BLOCO DE MANUTENÇÃO DAS AÇÕES E SERVIÇOS PÚBLICOS DE SAÚDE;972.300,00
FUNDO MUNICIPAL DE SAÚDE DE BARBACENA;18.002;FUNDO MUNICIPAL DE SAUDE;2.685;MANUTENÇÃO DO CEM;3;MEDIA E ALTA COMPLEXIDADE ASSISTENCIAL;10;Saúde;302;Assistência Hospitalar e Ambulatorial;189;3.1.90.04.01.00.00.00;SALÁRIO CONTRATO TEMPORÁRIO;1.500.000.1002;RECURSOS NÃO VINCULADOS DE IMPOSTOS (SAÚDE);1.044.432,80
FUNDO MUNICIPAL DE SAÚDE DE BARBACENA;18.002;FUNDO MUNICIPAL DE SAUDE;2.685;MANUTENÇÃO DO CEM;3;MEDIA E ALTA COMPLEXIDADE ASSISTENCIAL;10;Saúde;302;Assistência Hospitalar e Ambulatorial;189;3.1.90.04.15.00.00.00;OBRIGAÇÕES PATRONAIS - CONTRATO TEMPORÁRIO;1.500.000.1002;RECURSOS NÃO VINCULADOS DE IMPOSTOS (SAÚDE);107.103,19
FUNDO MUNICIPAL DE SAÚDE DE BARBACENA;18.002;FUNDO MUNICIPAL DE SAUDE;2.685;MANUTENÇÃO DO CEM;3;MEDIA E ALTA COMPLEXIDADE ASSISTENCIAL;10;Saúde;302;Assistência Hospitalar e Ambulatorial;189;3.1.90.04.01.00.00.00;SALÁRIO CONTRATO TEMPORÁRIO;1.600.000.0000;TRANSFERÊNCIAS FUNDO A FUNDO DE RECURSOS DO SUS PROVENIENTES DO GOVERNO FEDERAL - BLOCO DE MANUTENÇÃO DAS AÇÕES E SERVIÇOS PÚBLICOS DE SAÚDE;745.391,60
FUNDO MUNICIPAL DE SAÚDE DE BARBACENA;18.002;FUNDO MUNICIPAL DE SAUDE;2.685;MANUTENÇÃO DO CEM;3;MEDIA E ALTA COMPLEXIDADE ASSISTENCIAL;10;Saúde;302;Assistência Hospitalar e Ambulatorial;189;3.1.90.04.15.00.00.00;OBRIGAÇÕES PATRONAIS - CONTRATO TEMPORÁRIO;1.600.000.0000;TRANSFERÊNCIAS FUNDO A FUNDO DE RECURSOS DO SUS PROVENIENTES DO GOVERNO FEDERAL - BLOCO DE MANUTENÇÃO DAS AÇÕES E SERVIÇOS PÚBLICOS DE SAÚDE;69.444,22
FUNDO MUNICIPAL DE SAÚDE DE BARBACENA;18.002;FUNDO MUNICIPAL DE SAUDE;2.685;MANUTENÇÃO DO CEM;3;MEDIA E ALTA COMPLEXIDADE ASSISTENCIAL;10;Saúde;302;Assistência Hospitalar e Ambulatorial;189;3.1.90.04.15.00.00.00;OBRIGAÇÕES PATRONAIS - CONTRATO TEMPORÁRIO;2.600.000.0000;TRANSFERÊNCIAS FUNDO A FUNDO DE RECURSOS DO SUS PROVENIENTES DO GOVERNO FEDERAL - BLOCO DE MANUTENÇÃO DAS AÇÕES E SERVIÇOS PÚBLICOS DE SAÚDE;53.700,27
FUNDO MUNICIPAL DE SAÚDE DE BARBACENA;18.002;FUNDO MUNICIPAL DE SAUDE;2.685;MANUTENÇÃO DO CEM;3;MEDIA E ALTA COMPLEXIDADE ASSISTENCIAL;10;Saúde;302;Assistência Hospitalar e Ambulatorial;189;3.1.90.04.01.00.00.00;SALÁRIO CONTRATO TEMPORÁRIO;2.600.000.0000;TRANSFERÊNCIAS FUNDO A FUNDO DE RECURSOS DO SUS PROVENIENTES DO GOVERNO FEDERAL - BLOCO DE MANUTENÇÃO DAS AÇÕES E SERVIÇOS PÚBLICOS DE SAÚDE;653.450,51
FUNDO MUNICIPAL DE SAÚDE DE BARBACENA;18.002;FUNDO MUNICIPAL DE SAUDE;2.685;MANUTENÇÃO DO CEM;3;MEDIA E ALTA COMPLEXIDADE ASSISTENCIAL;10;Saúde;302;Assistência Hospitalar e Ambulatorial;189;3.1.90.04.15.00.00.00;OBRIGAÇÕES PATRONAIS - CONTRATO TEMPORÁRIO;2.621.000.0000;TRANSFERÊNCIAS FUNDO A FUNDO DE RECURSOS DO SUS PROVENIENTES DO GOVERNO ESTADUAL;8.150,66
FUNDO MUNICIPAL DE SAÚDE DE BARBACENA;18.002;FUNDO MUNICIPAL DE SAUDE;2.685;MANUTENÇÃO DO CEM;3;MEDIA E ALTA COMPLEXIDADE ASSISTENCIAL;10;Saúde;302;Assistência Hospitalar e Ambulatorial;189;3.1.90.04.01.00.00.00;SALÁRIO CONTRATO TEMPORÁRIO;2.621.000.0000;TRANSFERÊNCIAS FUNDO A FUNDO DE RECURSOS DO SUS PROVENIENTES DO GOVERNO ESTADUAL;83.043,84
FUNDO MUNICIPAL DE SAÚDE DE BARBACENA;18.002;FUNDO MUNICIPAL DE SAUDE;2.685;MANUTENÇÃO DO CEM;3;MEDIA E ALTA COMPLEXIDADE ASSISTENCIAL;10;Saúde;302;Assistência Hospitalar e Ambulatorial;190;3.1.90.11.01.00.00.00;VENCIMENTOS E SALÁRIOS;1.500.000.1002;RECURSOS NÃO VINCULADOS DE IMPOSTOS (SAÚDE);538.499,94
FUNDO MUNICIPAL DE SAÚDE DE BARBACENA;18.002;FUNDO MUNICIPAL DE SAUDE;2.685;MANUTENÇÃO DO CEM;3;MEDIA E ALTA COMPLEXIDADE ASSISTENCIAL;10;Saúde;302;Assistência Hospitalar e Ambulatorial;190;3.1.90.11.52.00.00.00;LICENÇA SAÚDE;1.500.000.1002;RECURSOS NÃO VINCULADOS DE IMPOSTOS (SAÚDE);3.241,94
FUNDO MUNICIPAL DE SAÚDE DE BARBACENA;18.002;FUNDO MUNICIPAL DE SAUDE;2.685;MANUTENÇÃO DO CEM;3;MEDIA E ALTA COMPLEXIDADE ASSISTENCIAL;10;Saúde;302;Assistência Hospitalar e Ambulatorial;190;3.1.90.11.50.00.00.00;SALÁRIO MATERNIDADE;1.500.000.1002;RECURSOS NÃO VINCULADOS DE IMPOSTOS (SAÚDE);8.955,75
FUNDO MUNICIPAL DE SAÚDE DE BARBACENA;18.002;FUNDO MUNICIPAL DE SAUDE;2.685;MANUTENÇÃO DO CEM;3;MEDIA E ALTA COMPLEXIDADE ASSISTENCIAL;10;Saúde;302;Assistência Hospitalar e Ambulatorial;190;3.1.90.11.01.00.00.00;VENCIMENTOS E SALÁRIOS;1.600.000.0000;TRANSFERÊNCIAS FUNDO A FUNDO DE RECURSOS DO SUS PROVENIENTES DO GOVERNO FEDERAL - BLOCO DE MANUTENÇÃO DAS AÇÕES E SERVIÇOS PÚBLICOS DE SAÚDE;324.694,11
FUNDO MUNICIPAL DE SAÚDE DE BARBACENA;18.002;FUNDO MUNICIPAL DE SAUDE;2.685;MANUTENÇÃO DO CEM;3;MEDIA E ALTA COMPLEXIDADE ASSISTENCIAL;10;Saúde;302;Assistência Hospitalar e Ambulatorial;190;3.1.90.11.52.00.00.00;LICENÇA SAÚDE;1.600.000.0000;TRANSFERÊNCIAS FUNDO A FUNDO DE RECURSOS DO SUS PROVENIENTES DO GOVERNO FEDERAL - BLOCO DE MANUTENÇÃO DAS AÇÕES E SERVIÇOS PÚBLICOS DE SAÚDE;25.264,24
FUNDO MUNICIPAL DE SAÚDE DE BARBACENA;18.002;FUNDO MUNICIPAL DE SAUDE;2.685;MANUTENÇÃO DO CEM;3;MEDIA E ALTA COMPLEXIDADE ASSISTENCIAL;10;Saúde;302;Assistência Hospitalar e Ambulatorial;190;3.1.90.11.50.00.00.00;SALÁRIO MATERNIDADE;1.600.000.0000;TRANSFERÊNCIAS FUNDO A FUNDO DE RECURSOS DO SUS PROVENIENTES DO GOVERNO FEDERAL - BLOCO DE MANUTENÇÃO DAS AÇÕES E SERVIÇOS PÚBLICOS DE SAÚDE;8.441,60
