Código;Especificação;Previsto Janeiro;Previsto Fevereiro;Previsto Março;Previsto Abril;Previsto Maio;Previsto Junho;Previsto Julho;Previsto Agosto;Previsto Setembro;Previsto Outubro;Previsto Novembro;Previsto Dezembro;Total Previsto;Realizado Janeiro;Realizado Fevereiro;Realizado Março;Realizado Abril;Realizado Maio;Realizado Junho;Realizado Julho;Realizado Agosto;Realizado Setembro;Realizado Outubro;Realizado Novembro;Realizado Dezembro;Total Realizado;Diferença Janeiro;Diferença Fevereiro;Diferença Março;Diferença Abril;Diferença Maio;Diferença Junho;Diferença Julho;Diferença Agosto;Diferença Setembro;Diferença Outubro;Diferença Novembro;Diferença Dezembro;Total Diferença
1.1.2.2.01.0.1.03.00.00;Serviços Registro Certificação e Fiscalização;5.577,25;11.310,16;3.855,36;4.362,61;25.789,16;23.533,89;21.920,17;22.991,49;16.928,44;7.623,52;19.203,59;12.164,28;175.259,92;7.414,17;6.569,12;5.041,75;6.975,42;3.093,48;10.319,86;8.210,99;10.271,11;5.928,74;6.264,27;8.183,58;6.695,63;84.968,12;1.836,92;-4.741,04;1.186,39;2.612,81;-22.695,68;-13.214,03;-13.709,18;-12.720,38;-10.999,70;-1.359,25;-11.020,01;-5.468,65;-90.291,80
1.1.2.2.01.0.1.04.00.00;Outras Taxas pela Prestação de Serviços;90.273,18;16.674,94;26.515,35;14.116,91;9.186,61;0,00;10.391,30;16.831,75;2.850,74;14.757,24;13.347,08;24.622,00;239.567,10;14.527,63;123.438,71;11.956,71;18.064,99;24.005,81;54.550,20;25.913,28;31.653,27;54.075,82;29.930,40;17.537,42;35.921,15;441.575,39;-75.745,55;106.763,77;-14.558,64;3.948,08;14.819,20;54.550,20;15.521,98;14.821,52;51.225,08;15.173,16;4.190,34;11.299,15;202.008,29
1.1.2.2.01.0.1.04.00.00;Outras Taxas pela Prestação de Serviços;90.273,18;16.674,94;26.515,35;14.116,91;9.186,61;0,00;10.391,30;16.831,75;2.850,74;14.757,24;13.347,08;24.622,00;239.567,10;14.527,63;123.438,71;11.956,71;18.064,99;24.005,81;54.550,20;25.913,28;31.653,27;54.075,82;29.930,40;17.537,42;35.921,15;441.575,39;-75.745,55;106.763,77;-14.558,64;3.948,08;14.819,20;54.550,20;15.521,98;14.821,52;51.225,08;15.173,16;4.190,34;11.299,15;202.008,29
1.1.2.2.01.0.2.01.00.00;Multas e Juros-Taxas pela Prest.Serviços;1.234,45;104,97;423,65;907,20;3.020,20;4.337,12;4.556,64;4.086,48;4.811,58;6.815,54;7.807,32;10.482,93;48.588,08;3.291,57;60,08;106,01;1.341,83;4.790,46;7.081,18;9.132,38;10.149,85;8.819,71;10.499,93;12.187,73;18.019,26;85.479,99;2.057,12;-44,89;-317,64;434,63;1.770,26;2.744,06;4.575,74;6.063,37;4.008,13;3.684,39;4.380,41;7.536,33;36.891,91
1.1.2.2.01.0.2.01.00.00;Multas e Juros-Taxas pela Prest.Serviços;1.234,45;104,97;423,65;907,20;3.020,20;4.337,12;4.556,64;4.086,48;4.811,58;6.815,54;7.807,32;10.482,93;48.588,08;3.291,57;60,08;106,01;1.341,83;4.790,46;7.081,18;9.132,38;10.149,85;8.819,71;10.499,93;12.187,73;18.019,26;85.479,99;2.057,12;-44,89;-317,64;434,63;1.770,26;2.744,06;4.575,74;6.063,37;4.008,13;3.684,39;4.380,41;7.536,33;36.891,91
1.1.2.2.01.0.3.01.00.00;Divida Ativa - Taxas pela Prest.Serviços;50.235,72;63.057,61;109.561,93;184.538,57;34.552,66;0,00;28.536,11;26.066,73;22.281,50;67.450,52;89.656,53;143.702,73;819.640,61;270.712,69;163.113,17;122.085,64;96.223,70;79.998,57;77.301,67;82.133,08;74.697,92;53.296,19;54.361,13;52.654,08;55.568,61;1.182.146,45;220.476,97;100.055,56;12.523,71;-88.314,87;45.445,91;77.301,67;53.596,97;48.631,19;31.014,69;-13.089,39;-37.002,45;-88.134,12;362.505,84
1.1.2.2.01.0.3.01.00.00;Divida Ativa - Taxas pela Prest.Serviços;50.235,72;63.057,61;109.561,93;184.538,57;34.552,66;0,00;28.536,11;26.066,73;22.281,50;67.450,52;89.656,53;143.702,73;819.640,61;270.712,69;163.113,17;122.085,64;96.223,70;79.998,57;77.301,67;82.133,08;74.697,92;53.296,19;54.361,13;52.654,08;55.568,61;1.182.146,45;220.476,97;100.055,56;12.523,71;-88.314,87;45.445,91;77.301,67;53.596,97;48.631,19;31.014,69;-13.089,39;-37.002,45;-88.134,12;362.505,84
1.1.2.2.01.0.4.01.00.00;Multas e Juros Divida Ativa-Taxas pela Prest.Serviços;172.560,65;57.485,97;95.232,40;117.322,26;6.014,02;0,00;3.817,10;3.336,01;2.985,74;1.803,97;2.585,35;2.952,46;466.095,93;41.182,19;35.659,48;41.212,08;39.957,12;34.956,75;38.396,06;39.682,02;41.449,80;27.303,87;28.600,17;31.821,79;33.203,23;433.424,56;-131.378,46;-21.826,49;-54.020,32;-77.365,14;28.942,73;38.396,06;35.864,92;38.113,79;24.318,13;26.796,20;29.236,44;30.250,77;-32.671,37
1.1.2.2.01.0.4.01.00.00;Multas e Juros Divida Ativa-Taxas pela Prest.Serviços;172.560,65;57.485,97;95.232,40;117.322,26;6.014,02;0,00;3.817,10;3.336,01;2.985,74;1.803,97;2.585,35;2.952,46;466.095,93;41.182,19;35.659,48;41.212,08;39.957,12;34.956,75;38.396,06;39.682,02;41.449,80;27.303,87;28.600,17;31.821,79;33.203,23;433.424,56;-131.378,46;-21.826,49;-54.020,32;-77.365,14;28.942,73;38.396,06;35.864,92;38.113,79;24.318,13;26.796,20;29.236,44;30.250,77;-32.671,37
1.2.4.1.50.0.1.00.00.00;Contribuição para o Custeio do Serviço de Iluminação Pública;1.028.552,95;1.095.104,85;1.129.317,56;1.435.445,55;1.095.879,08;1.189.269,56;1.140.763,70;1.272.403,35;1.244.897,88;1.247.631,39;1.258.996,47;1.328.170,76;14.466.433,10;1.287.134,35;1.260.270,77;1.334.703,92;1.580.888,58;1.351.878,88;1.318.668,37;1.277.268,04;1.476.693,21;1.391.677,34;1.437.079,13;1.560.882,49;1.542.716,83;16.819.861,91;258.581,40;165.165,92;205.386,36;145.443,03;255.999,80;129.398,81;136.504,34;204.289,86;146.779,46;189.447,74;301.886,02;214.546,07;2.353.428,81
1.2.4.1.50.0.1.00.00.00;Contribuição para o Custeio do Serviço de Iluminação Pública;1.028.552,95;1.095.104,85;1.129.317,56;1.435.445,55;1.095.879,08;1.189.269,56;1.140.763,70;1.272.403,35;1.244.897,88;1.247.631,39;1.258.996,47;1.328.170,76;14.466.433,10;1.287.134,35;1.260.270,77;1.334.703,92;1.580.888,58;1.351.878,88;1.318.668,37;1.277.268,04;1.476.693,21;1.391.677,34;1.437.079,13;1.560.882,49;1.542.716,83;16.819.861,91;258.581,40;165.165,92;205.386,36;145.443,03;255.999,80;129.398,81;136.504,34;204.289,86;146.779,46;189.447,74;301.886,02;214.546,07;2.353.428,81
1.2.4.1.50.0.3.00.00.00;Contribuição para o Custeio do Serviço de Iluminação Pública - Divida Ativa;0,00;0,00;0,00;0,00;0,00;8,98;1.023,29;708,76;1.078,58;3.747,36;3.928,43;4.471,09;14.966,49;36.391,66;21.150,76;13.309,44;11.480,88;7.592,98;6.449,83;7.845,16;10.530,30;6.425,44;7.754,91;5.670,05;6.661,27;141.262,68;36.391,66;21.150,76;13.309,44;11.480,88;7.592,98;6.440,85;6.821,87;9.821,54;5.346,86;4.007,55;1.741,62;2.190,18;126.296,19
1.2.4.1.50.0.3.00.00.00;Contribuição para o Custeio do Serviço de Iluminação Pública - Divida Ativa;0,00;0,00;0,00;0,00;0,00;8,98;1.023,29;708,76;1.078,58;3.747,36;3.928,43;4.471,09;14.966,49;36.391,66;21.150,76;13.309,44;11.480,88;7.592,98;6.449,83;7.845,16;10.530,30;6.425,44;7.754,91;5.670,05;6.661,27;141.262,68;36.391,66;21.150,76;13.309,44;11.480,88;7.592,98;6.440,85;6.821,87;9.821,54;5.346,86;4.007,55;1.741,62;2.190,18;126.296,19
1.2.4.1.50.0.4.00.00.00;Contribuição para o Custeio do Serviço de Iluminação Pública - Multa e Juros de Divida Ativa;0,00;0,00;0,00;0,00;0,00;17,15;2.172,02;1.589,70;1.554,42;1.131,86;1.433,59;1.753,66;9.652,40;7.288,06;6.379,24;3.890,67;5.002,22;3.166,42;2.941,90;4.133,27;5.924,67;3.533,75;4.226,38;3.130,34;4.201,81;53.818,73;7.288,06;6.379,24;3.890,67;5.002,22;3.166,42;2.924,75;1.961,25;4.334,97;1.979,33;3.094,52;1.696,75;2.448,15;44.166,33
1.2.4.1.50.0.4.00.00.00;Contribuição para o Custeio do Serviço de Iluminação Pública - Multa e Juros de Divida Ativa;0,00;0,00;0,00;0,00;0,00;17,15;2.172,02;1.589,70;1.554,42;1.131,86;1.433,59;1.753,66;9.652,40;7.288,06;6.379,24;3.890,67;5.002,22;3.166,42;2.941,90;4.133,27;5.924,67;3.533,75;4.226,38;3.130,34;4.201,81;53.818,73;7.288,06;6.379,24;3.890,67;5.002,22;3.166,42;2.924,75;1.961,25;4.334,97;1.979,33;3.094,52;1.696,75;2.448,15;44.166,33
1.3.1.1.01.1.1.01.00.00;Alugueis e Arrendamentos;0,00;0,00;0,00;0,00;25.015,48;26.683,29;15.691,00;38.366,62;21.773,74;37.232,38;10.160,96;30.577,15;205.500,62;4.994,18;3.824,33;6.312,11;7.184,69;6.190,94;4.538,50;7.341,13;5.768,94;4.417,33;9.132,92;5.369,13;3.857,64;68.931,84;4.994,18;3.824,33;6.312,11;7.184,69;-18.824,54;-22.144,79;-8.349,87;-32.597,68;-17.356,41;-28.099,46;-4.791,83;-26.719,51;-136.568,78
1.3.1.1.01.1.1.01.00.00;Alugueis e Arrendamentos;0,00;0,00;0,00;0,00;25.015,48;26.683,29;15.691,00;38.366,62;21.773,74;37.232,38;10.160,96;30.577,15;205.500,62;4.994,18;3.824,33;6.312,11;7.184,69;6.190,94;4.538,50;7.341,13;5.768,94;4.417,33;9.132,92;5.369,13;3.857,64;68.931,84;4.994,18;3.824,33;6.312,11;7.184,69;-18.824,54;-22.144,79;-8.349,87;-32.597,68;-17.356,41;-28.099,46;-4.791,83;-26.719,51;-136.568,78
1.3.1.1.01.1.1.02.00.00;Alugueis - Outros;1.216,77;1.216,77;1.216,77;1.216,77;1.216,77;1.216,77;1.216,77;1.216,77;1.216,77;1.216,77;1.216,77;1.216,79;14.601,26;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;-1.216,77;-1.216,77;-1.216,77;-1.216,77;-1.216,77;-1.216,77;-1.216,77;-1.216,77;-1.216,77;-1.216,77;-1.216,77;-1.216,79;-14.601,26
1.3.1.1.01.1.1.02.00.00;Alugueis - Outros;1.216,77;1.216,77;1.216,77;1.216,77;1.216,77;1.216,77;1.216,77;1.216,77;1.216,77;1.216,77;1.216,77;1.216,79;14.601,26;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;-1.216,77;-1.216,77;-1.216,77;-1.216,77;-1.216,77;-1.216,77;-1.216,77;-1.216,77;-1.216,77;-1.216,77;-1.216,77;-1.216,79;-14.601,26
1.3.1.1.01.1.1.03.00.00;Arrendamentos;0,00;0,00;0,00;0,00;0,00;0,00;0,00;6.142,11;0,00;7.024,89;0,00;0,00;13.167,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;-6.142,11;0,00;-7.024,89;0,00;0,00;-13.167,00
1.3.1.1.01.2.1.01.00.00;Foros;46.918,09;45.246,68;129.095,38;149.107,62;74.637,14;36.639,45;61.555,17;45.694,83;111.162,08;73.743,65;58.249,47;64.209,98;896.259,54;51.111,88;32.547,74;53.804,70;136.563,15;51.027,83;77.340,71;68.893,98;128.959,11;79.484,72;52.520,52;58.626,85;95.445,91;886.327,10;4.193,79;-12.698,94;-75.290,68;-12.544,47;-23.609,31;40.701,26;7.338,81;83.264,28;-31.677,36;-21.223,13;377,38;31.235,93;-9.932,44
1.3.1.1.01.2.1.02.00.00;Laudêmios;0,00;0,00;0,00;0,00;495.440,46;122.523,19;3.165,03;0,00;0,00;944,16;1.187,69;784,20;624.044,73;847,11;1.052,87;396,72;5.233,39;434,84;1.691,06;1.996,88;64,83;0,00;982,75;685,60;996,96;14.383,01;847,11;1.052,87;396,72;5.233,39;-495.005,62;-120.832,13;-1.168,15;64,83;0,00;38,59;-502,09;212,76;-609.661,72
1.3.1.1.01.2.1.02.00.00;Laudêmios;0,00;0,00;0,00;0,00;495.440,46;122.523,19;3.165,03;0,00;0,00;944,16;1.187,69;784,20;624.044,73;847,11;1.052,87;396,72;5.233,39;434,84;1.691,06;1.996,88;64,83;0,00;982,75;685,60;996,96;14.383,01;847,11;1.052,87;396,72;5.233,39;-495.005,62;-120.832,13;-1.168,15;64,83;0,00;38,59;-502,09;212,76;-609.661,72
1.3.1.1.01.2.2.01.00.00;Multas e Juros-Foros,Laudêmios Tarifas Ocupação;53,57;0,00;0,29;151,10;463,90;218,20;1.122,71;388,03;453,04;540,55;1.045,16;409,86;4.846,41;280,63;0,00;2,63;40,78;226,06;984,10;392,02;222,89;221,71;210,78;4.259,64;379,83;7.221,07;227,06;0,00;2,34;-110,32;-237,84;765,90;-730,69;-165,14;-231,33;-329,77;3.214,48;-30,03;2.374,66
1.3.1.1.01.2.2.01.00.00;Multas e Juros-Foros,Laudêmios Tarifas Ocupação;53,57;0,00;0,29;151,10;463,90;218,20;1.122,71;388,03;453,04;540,55;1.045,16;409,86;4.846,41;280,63;0,00;2,63;40,78;226,06;984,10;392,02;222,89;221,71;210,78;4.259,64;379,83;7.221,07;227,06;0,00;2,34;-110,32;-237,84;765,90;-730,69;-165,14;-231,33;-329,77;3.214,48;-30,03;2.374,66
1.3.1.1.01.2.3.01.00.00;Dívida Ativa-Foros,Laudêmios,Tarifas Ocupação;4.524,60;5.471,40;4.795,04;6.771,29;3.724,39;3.687,47;2.623,31;2.584,18;2.191,92;8.202,09;6.875,85;11.925,83;63.377,37;19.254,67;8.383,34;5.520,10;4.114,65;2.629,88;2.832,54;2.162,00;3.829,59;2.631,38;1.719,43;984,83;2.854,61;56.917,02;14.730,07;2.911,94;725,06;-2.656,64;-1.094,51;-854,93;-461,31;1.245,41;439,46;-6.482,66;-5.891,02;-9.071,22;-6.460,35
1.3.1.1.01.2.3.01.00.00;Dívida Ativa-Foros,Laudêmios,Tarifas Ocupação;4.524,60;5.471,40;4.795,04;6.771,29;3.724,39;3.687,47;2.623,31;2.584,18;2.191,92;8.202,09;6.875,85;11.925,83;63.377,37;19.254,67;8.383,34;5.520,10;4.114,65;2.629,88;2.832,54;2.162,00;3.829,59;2.631,38;1.719,43;984,83;2.854,61;56.917,02;14.730,07;2.911,94;725,06;-2.656,64;-1.094,51;-854,93;-461,31;1.245,41;439,46;-6.482,66;-5.891,02;-9.071,22;-6.460,35
1.3.1.1.01.2.4.01.00.00;Multas e Juros Dívida Ativa-Foros,Laud.Tarifas Ocupação;118,70;3.007,63;14.482,41;8.964,34;149,42;0,00;61,12;94,33;79,34;35,91;45,10;457,42;27.495,72;2.199,61;2.017,89;1.300,76;1.502,48;1.031,86;1.198,96;958,40;7.081,35;1.246,80;959,39;490,77;1.780,71;21.768,98;2.080,91;-989,74;-13.181,65;-7.461,86;882,44;1.198,96;897,28;6.987,02;1.167,46;923,48;445,67;1.323,29;-5.726,74
1.3.1.1.01.2.4.01.00.00;Multas e Juros Dívida Ativa-Foros,Laud.Tarifas Ocupação;118,70;3.007,63;14.482,41;8.964,34;149,42;0,00;61,12;94,33;79,34;35,91;45,10;457,42;27.495,72;2.199,61;2.017,89;1.300,76;1.502,48;1.031,86;1.198,96;958,40;7.081,35;1.246,80;959,39;490,77;1.780,71;21.768,98;2.080,91;-989,74;-13.181,65;-7.461,86;882,44;1.198,96;897,28;6.987,02;1.167,46;923,48;445,67;1.323,29;-5.726,74
1.3.1.1.99.0.1.01.00.00;Outras Receitas Imobiliárias;754,67;754,67;754,67;754,67;754,67;754,67;754,67;754,67;754,67;754,67;754,67;754,71;9.056,08;0,00;225,92;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;9.439,15;0,00;9.665,07;-754,67;-528,75;-754,67;-754,67;-754,67;-754,67;-754,67;-754,67;-754,67;-754,67;8.684,48;-754,71;608,99
1.3.1.1.99.0.1.01.00.00;Outras Receitas Imobiliárias;754,67;754,67;754,67;754,67;754,67;754,67;754,67;754,67;754,67;754,67;754,67;754,71;9.056,08;0,00;225,92;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;9.439,15;0,00;9.665,07;-754,67;-528,75;-754,67;-754,67;-754,67;-754,67;-754,67;-754,67;-754,67;-754,67;8.684,48;-754,71;608,99
1.3.2.1.01.0.1.03.00.00;Remuneração Depósitos Bancários - FUNDEB;30.523,32;28.725,09;36.088,53;26.597,89;29.356,37;26.925,08;24.234,37;18.313,06;21.840,24;23.999,13;25.258,18;20.781,17;312.642,43;35.724,18;41.163,59;44.975,46;41.527,11;36.857,30;31.536,67;34.549,51;31.878,81;27.368,44;31.037,97;27.379,01;27.949,75;411.947,80;5.200,86;12.438,50;8.886,93;14.929,22;7.500,93;4.611,59;10.315,14;13.565,75;5.528,20;7.038,84;2.120,83;7.168,58;99.305,37
1.3.2.1.01.0.1.03.00.00;Remuneração Depósitos Bancários - FUNDEB;30.523,32;28.725,09;36.088,53;26.597,89;29.356,37;26.925,08;24.234,37;18.313,06;21.840,24;23.999,13;25.258,18;20.781,17;312.642,43;35.724,18;41.163,59;44.975,46;41.527,11;36.857,30;31.536,67;34.549,51;31.878,81;27.368,44;31.037,97;27.379,01;27.949,75;411.947,80;5.200,86;12.438,50;8.886,93;14.929,22;7.500,93;4.611,59;10.315,14;13.565,75;5.528,20;7.038,84;2.120,83;7.168,58;99.305,37
1.3.2.1.01.0.1.04.00.00;Remuneração Depósitos Bancários - Multas de Trânsito;24.856,49;19.275,30;26.668,21;21.177,44;18.796,46;26.729,09;19.892,95;6.143,14;23.442,64;24.103,81;21.344,66;19.622,01;252.052,20;19.818,04;17.314,93;19.614,15;19.871,63;18.728,03;18.000,31;20.875,76;19.184,66;16.511,59;18.192,04;16.528,47;17.740,86;222.380,47;-5.038,45;-1.960,37;-7.054,06;-1.305,81;-68,43;-8.728,78;982,81;13.041,52;-6.931,05;-5.911,77;-4.816,19;-1.881,15;-29.671,73
1.3.2.1.01.0.1.04.00.00;Remuneração Depósitos Bancários - Multas de Trânsito;24.856,49;19.275,30;26.668,21;21.177,44;18.796,46;26.729,09;19.892,95;6.143,14;23.442,64;24.103,81;21.344,66;19.622,01;252.052,20;19.818,04;17.314,93;19.614,15;19.871,63;18.728,03;18.000,31;20.875,76;19.184,66;16.511,59;18.192,04;16.528,47;17.740,86;222.380,47;-5.038,45;-1.960,37;-7.054,06;-1.305,81;-68,43;-8.728,78;982,81;13.041,52;-6.931,05;-5.911,77;-4.816,19;-1.881,15;-29.671,73
1.3.2.1.01.0.1.05.00.00;Remuneração Depósitos Bancários-QESE;36.842,43;31.011,17;41.313,63;33.336,67;42.145,48;41.299,53;42.447,03;46.324,23;40.760,80;36.168,38;31.779,31;31.765,00;455.193,66;58.145,65;47.540,36;46.426,95;45.670,99;41.424,02;40.693,15;47.711,19;42.022,21;41.434,73;48.895,53;43.904,01;50.271,10;554.139,89;21.303,22;16.529,19;5.113,32;12.334,32;-721,46;-606,38;5.264,16;-4.302,02;673,93;12.727,15;12.124,70;18.506,10;98.946,23
1.3.2.1.01.0.1.05.00.00;Remuneração Depósitos Bancários-QESE;36.842,43;31.011,17;41.313,63;33.336,67;42.145,48;41.299,53;42.447,03;46.324,23;40.760,80;36.168,38;31.779,31;31.765,00;455.193,66;58.145,65;47.540,36;46.426,95;45.670,99;41.424,02;40.693,15;47.711,19;42.022,21;41.434,73;48.895,53;43.904,01;50.271,10;554.139,89;21.303,22;16.529,19;5.113,32;12.334,32;-721,46;-606,38;5.264,16;-4.302,02;673,93;12.727,15;12.124,70;18.506,10;98.946,23
1.3.2.1.01.0.1.06.00.00;Remuneração Depósitos Bancários-PNATE;1.493,34;1.239,64;1.646,28;1.299,38;1.961,44;1.999,39;2.006,67;2.186,28;2.016,05;2.140,05;1.927,74;1.876,40;21.792,66;2.037,33;1.654,35;1.668,26;1.735,74;1.497,02;1.267,71;1.257,95;1.129,97;1.024,84;897,65;577,79;395,13;15.143,74;543,99;414,71;21,98;436,36;-464,42;-731,68;-748,72;-1.056,31;-991,21;-1.242,40;-1.349,95;-1.481,27;-6.648,92
1.3.2.1.01.0.1.06.00.00;Remuneração Depósitos Bancários-PNATE;1.493,34;1.239,64;1.646,28;1.299,38;1.961,44;1.999,39;2.006,67;2.186,28;2.016,05;2.140,05;1.927,74;1.876,40;21.792,66;2.037,33;1.654,35;1.668,26;1.735,74;1.497,02;1.267,71;1.257,95;1.129,97;1.024,84;897,65;577,79;395,13;15.143,74;543,99;414,71;21,98;436,36;-464,42;-731,68;-748,72;-1.056,31;-991,21;-1.242,40;-1.349,95;-1.481,27;-6.648,92
1.3.2.1.01.0.1.07.00.00;Remuneração Depósitos Bancários-PNAE;3,06;247,93;909,74;458,24;545,80;679,42;1.227,65;934,50;1.020,95;645,74;583,99;130,63;7.387,65;0,51;120,66;757,38;1.097,64;490,75;472,30;463,58;601,59;2.338,19;1.647,97;353,54;51,45;8.395,56;-2,55;-127,27;-152,36;639,40;-55,05;-207,12;-764,07;-332,91;1.317,24;1.002,23;-230,45;-79,18;1.007,91
1.3.2.1.01.0.1.07.00.00;Remuneração Depósitos Bancários-PNAE;3,06;247,93;909,74;458,24;545,80;679,42;1.227,65;934,50;1.020,95;645,74;583,99;130,63;7.387,65;0,51;120,66;757,38;1.097,64;490,75;472,30;463,58;601,59;2.338,19;1.647,97;353,54;51,45;8.395,56;-2,55;-127,27;-152,36;639,40;-55,05;-207,12;-764,07;-332,91;1.317,24;1.002,23;-230,45;-79,18;1.007,91
1.3.2.1.01.0.1.08.00.00;Remuneração Depósitos Bancários-FNDE;3,31;3,30;3,22;3,19;3,27;3,55;3,41;43,90;53,43;54,17;50,23;19,97;244,95;3.627,27;3.003,79;3.113,03;3.308,76;3.107,24;5.823,59;6.713,82;6.483,03;6.257,24;7.062,66;6.132,73;7.093,37;61.726,53;3.623,96;3.000,49;3.109,81;3.305,57;3.103,97;5.820,04;6.710,41;6.439,13;6.203,81;7.008,49;6.082,50;7.073,40;61.481,58
1.3.2.1.01.0.1.08.00.00;Remuneração Depósitos Bancários-FNDE;3,31;3,30;3,22;3,19;3,27;3,55;3,41;43,90;53,43;54,17;50,23;19,97;244,95;3.627,27;3.003,79;3.113,03;3.308,76;3.107,24;5.823,59;6.713,82;6.483,03;6.257,24;7.062,66;6.132,73;7.093,37;61.726,53;3.623,96;3.000,49;3.109,81;3.305,57;3.103,97;5.820,04;6.710,41;6.439,13;6.203,81;7.008,49;6.082,50;7.073,40;61.481,58
1.3.2.1.01.0.1.09.00.00;Remuneração Depósitos Bancários-Conv.Educação;5.323,88;5.323,88;5.323,88;5.323,88;5.323,88;5.323,88;5.323,88;5.323,88;5.323,88;5.323,88;5.323,88;5.323,96;63.886,64;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;-5.323,88;-5.323,88;-5.323,88;-5.323,88;-5.323,88;-5.323,88;-5.323,88;-5.323,88;-5.323,88;-5.323,88;-5.323,88;-5.323,96;-63.886,64
1.3.2.1.01.0.1.09.00.00;Remuneração Depósitos Bancários-Conv.Educação;5.323,88;5.323,88;5.323,88;5.323,88;5.323,88;5.323,88;5.323,88;5.323,88;5.323,88;5.323,88;5.323,88;5.323,96;63.886,64;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;-5.323,88;-5.323,88;-5.323,88;-5.323,88;-5.323,88;-5.323,88;-5.323,88;-5.323,88;-5.323,88;-5.323,88;-5.323,88;-5.323,96;-63.886,64
1.3.2.1.01.0.1.10.00.00;Remuneração Depósitos Bancários-CIDE;5.023,93;4.147,31;5.355,48;4.230,26;5.227,39;5.015,74;5.028,40;5.383,07;4.620,94;4.834,78;4.486,87;4.361,03;57.715,20;4.825,00;4.051,91;4.199,28;4.579,00;4.362,06;4.157,25;4.906,89;4.800,36;4.633,16;5.376,33;4.743,02;5.476,96;56.111,22;-198,93;-95,40;-1.156,20;348,74;-865,33;-858,49;-121,51;-582,71;12,22;541,55;256,15;1.115,93;-1.603,98
1.3.2.1.01.0.1.12.00.00;Remuneração Depósitos Bancários-FNAS;28.052,60;22.403,56;28.259,04;21.709,79;25.339,78;23.726,68;23.917,68;25.498,92;22.432,96;22.597,71;20.259,32;18.797,07;282.995,11;19.741,72;16.267,16;17.311,68;18.471,19;17.501,69;15.593,64;16.379,79;14.739,19;14.006,18;14.911,60;12.941,15;14.692,54;192.557,53;-8.310,88;-6.136,40;-10.947,36;-3.238,60;-7.838,09;-8.133,04;-7.537,89;-10.759,73;-8.426,78;-7.686,11;-7.318,17;-4.104,53;-90.437,58
1.3.2.1.01.0.1.12.00.00;Remuneração Depósitos Bancários-FNAS;28.052,60;22.403,56;28.259,04;21.709,79;25.339,78;23.726,68;23.917,68;25.498,92;22.432,96;22.597,71;20.259,32;18.797,07;282.995,11;19.741,72;16.267,16;17.311,68;18.471,19;17.501,69;15.593,64;16.379,79;14.739,19;14.006,18;14.911,60;12.941,15;14.692,54;192.557,53;-8.310,88;-6.136,40;-10.947,36;-3.238,60;-7.838,09;-8.133,04;-7.537,89;-10.759,73;-8.426,78;-7.686,11;-7.318,17;-4.104,53;-90.437,58
1.3.2.1.01.0.1.13.00.00;Remuneração Depósitos Bancários-FEAS;8.862,23;7.275,42;358,96;7.042,47;8.343,11;7.736,80;7.628,76;7.556,89;6.554,34;6.556,55;5.963,95;5.382,42;79.261,90;5.417,25;4.147,04;3.257,69;2.669,34;2.297,27;2.089,91;2.616,17;1.886,09;1.656,45;2.084,49;2.136,92;2.927,60;33.186,22;-3.444,98;-3.128,38;2.898,73;-4.373,13;-6.045,84;-5.646,89;-5.012,59;-5.670,80;-4.897,89;-4.472,06;-3.827,03;-2.454,82;-46.075,68
1.3.2.1.01.0.1.13.00.00;Remuneração Depósitos Bancários-FEAS;8.862,23;7.275,42;358,96;7.042,47;8.343,11;7.736,80;7.628,76;7.556,89;6.554,34;6.556,55;5.963,95;5.382,42;79.261,90;5.417,25;4.147,04;3.257,69;2.669,34;2.297,27;2.089,91;2.616,17;1.886,09;1.656,45;2.084,49;2.136,92;2.927,60;33.186,22;-3.444,98;-3.128,38;2.898,73;-4.373,13;-6.045,84;-5.646,89;-5.012,59;-5.670,80;-4.897,89;-4.472,06;-3.827,03;-2.454,82;-46.075,68
1.3.2.1.01.0.1.14.00.00;Remuneração Depósitos Bancários-Outros Convênios;22.924,50;22.191,89;20.667,63;21.843,06;29.354,91;29.901,78;28.565,92;30.589,09;27.036,55;25.954,57;24.444,12;24.323,39;307.797,41;24.049,78;12.738,17;12.419,80;12.021,09;9.631,51;8.064,08;3.000,28;3.365,23;3.359,49;3.779,52;4.318,06;5.506,99;102.254,00;1.125,28;-9.453,72;-8.247,83;-9.821,97;-19.723,40;-21.837,70;-25.565,64;-27.223,86;-23.677,06;-22.175,05;-20.126,06;-18.816,40;-205.543,41
