Entidade;Número do Organograma;Descrição do organograma;Número da ação;Descrição da ação;Número do programa;Descrição do programa;Número da função;Descrição da função;Número da subfunção;Descrição da subfunção;Número da despesa;Natureza de Despesa;Descrição da natureza de despesa;Recurso;Descrição do recurso;Valor empenhado da despesa
PREFEITURA MUNICIPAL DE BARBACENA;15.001;SEGOV;2.068;PESSOAL E ENCARGOS SOCIAIS DA SEGOV;11;APOIO A ADMINISTRAÇAO PUBLICA;4;Administração;122;Administração Geral;341;3.1.90.13.03.00.00.00;CONTRIBUIÇÃO PATRONAL PARA INSS;1.500.000.0000;RECURSOS NÃO VINCULADOS DE IMPOSTOS;90.418,75
PREFEITURA MUNICIPAL DE BARBACENA;15.001;SEGOV;2.068;PESSOAL E ENCARGOS SOCIAIS DA SEGOV;11;APOIO A ADMINISTRAÇAO PUBLICA;4;Administração;122;Administração Geral;342;3.1.91.13.08.00.00.00;CONTRIB. PREV.- RPPS - PESSOAL ATIVO - PLANO PREV.;1.500.000.0000;RECURSOS NÃO VINCULADOS DE IMPOSTOS;108.853,89
PREFEITURA MUNICIPAL DE BARBACENA;15.001;SEGOV;2.068;PESSOAL E ENCARGOS SOCIAIS DA SEGOV;11;APOIO A ADMINISTRAÇAO PUBLICA;4;Administração;122;Administração Geral;344;3.3.90.18.00.00.00.00;AUXÍLIO FINANCEIRO A ESTUDANTES;1.500.000.0000;RECURSOS NÃO VINCULADOS DE IMPOSTOS;762,87
PREFEITURA MUNICIPAL DE BARBACENA;15.001;SEGOV;2.068;PESSOAL E ENCARGOS SOCIAIS DA SEGOV;11;APOIO A ADMINISTRAÇAO PUBLICA;4;Administração;122;Administração Geral;345;3.3.90.19.00.00.00.00;AUXÍLIO-FARDAMENTO;1.500.000.0000;RECURSOS NÃO VINCULADOS DE IMPOSTOS;645,76
PREFEITURA MUNICIPAL DE BARBACENA;15.001;SEGOV;2.068;PESSOAL E ENCARGOS SOCIAIS DA SEGOV;11;APOIO A ADMINISTRAÇAO PUBLICA;4;Administração;122;Administração Geral;346;3.3.90.46.00.00.00.00;AUXÍLIO-ALIMENTAÇÃO;1.500.000.0000;RECURSOS NÃO VINCULADOS DE IMPOSTOS;114.740,00
PREFEITURA MUNICIPAL DE BARBACENA;15.001;SEGOV;2.180;MANUTENÇAO DE DESPESAS COM EVENTOS, FESTIVIDADES, RECEPCOES E HOMENAGENS;11;APOIO A ADMINISTRAÇAO PUBLICA;4;Administração;122;Administração Geral;349;3.3.90.39.20.00.00.00;FESTIVIDADES E HOMENAGENS;1.500.000.0000;RECURSOS NÃO VINCULADOS DE IMPOSTOS;3.500,00
PREFEITURA MUNICIPAL DE BARBACENA;15.001;SEGOV;2.181;MANUTENÇAO DA SEGOV;11;APOIO A ADMINISTRAÇAO PUBLICA;4;Administração;122;Administração Geral;351;3.3.90.14.05.00.00.00;DIÁRIAS DE DEMAIS SERVIDORES;1.500.000.0000;RECURSOS NÃO VINCULADOS DE IMPOSTOS;5.811,84
PREFEITURA MUNICIPAL DE BARBACENA;15.001;SEGOV;2.181;MANUTENÇAO DA SEGOV;11;APOIO A ADMINISTRAÇAO PUBLICA;4;Administração;122;Administração Geral;351;3.3.90.14.04.00.00.00;DIÁRIAS DE SECRETÁRIOS;1.500.000.0000;RECURSOS NÃO VINCULADOS DE IMPOSTOS;7.587,68
PREFEITURA MUNICIPAL DE BARBACENA;15.001;SEGOV;2.181;MANUTENÇAO DA SEGOV;11;APOIO A ADMINISTRAÇAO PUBLICA;4;Administração;122;Administração Geral;352;3.3.90.30.99.00.00.00;OUTROS MATERIAIS DE CONSUMO;1.500.000.0000;RECURSOS NÃO VINCULADOS DE IMPOSTOS;9.512,02
PREFEITURA MUNICIPAL DE BARBACENA;15.001;SEGOV;2.181;MANUTENÇAO DA SEGOV;11;APOIO A ADMINISTRAÇAO PUBLICA;4;Administração;122;Administração Geral;352;3.3.90.30.39.00.00.00;MATERIAL GRÁFICO;1.500.000.0000;RECURSOS NÃO VINCULADOS DE IMPOSTOS;25.751,40
PREFEITURA MUNICIPAL DE BARBACENA;15.001;SEGOV;2.181;MANUTENÇAO DA SEGOV;11;APOIO A ADMINISTRAÇAO PUBLICA;4;Administração;122;Administração Geral;352;3.3.90.30.07.00.00.00;GÊNEROS DE ALIMENTAÇÃO;1.500.000.0000;RECURSOS NÃO VINCULADOS DE IMPOSTOS;123.316,75
PREFEITURA MUNICIPAL DE BARBACENA;15.001;SEGOV;2.181;MANUTENÇAO DA SEGOV;11;APOIO A ADMINISTRAÇAO PUBLICA;4;Administração;122;Administração Geral;352;3.3.90.30.21.00.00.00;MATERIAL DE COPA E COZINHA;1.500.000.0000;RECURSOS NÃO VINCULADOS DE IMPOSTOS;515,05
PREFEITURA MUNICIPAL DE BARBACENA;15.001;SEGOV;2.181;MANUTENÇAO DA SEGOV;11;APOIO A ADMINISTRAÇAO PUBLICA;4;Administração;122;Administração Geral;352;3.3.90.30.22.00.00.00;MATERIAL DE LIMPEZA E PRODUÇÃO DE HIGIENIZAÇÃO;1.500.000.0000;RECURSOS NÃO VINCULADOS DE IMPOSTOS;4.032,12
PREFEITURA MUNICIPAL DE BARBACENA;15.001;SEGOV;2.181;MANUTENÇAO DA SEGOV;11;APOIO A ADMINISTRAÇAO PUBLICA;4;Administração;122;Administração Geral;352;3.3.90.30.23.00.00.00;UNIFORMES, TECIDOS E AVIAMENTOS;1.500.000.0000;RECURSOS NÃO VINCULADOS DE IMPOSTOS;8.947,00
PREFEITURA MUNICIPAL DE BARBACENA;15.001;SEGOV;2.181;MANUTENÇAO DA SEGOV;11;APOIO A ADMINISTRAÇAO PUBLICA;4;Administração;122;Administração Geral;353;3.3.90.36.14.00.00.00;LOCAÇÃO DE IMÓVEIS;1.500.000.0000;RECURSOS NÃO VINCULADOS DE IMPOSTOS;3.217,99
PREFEITURA MUNICIPAL DE BARBACENA;15.001;SEGOV;2.181;MANUTENÇAO DA SEGOV;11;APOIO A ADMINISTRAÇAO PUBLICA;4;Administração;122;Administração Geral;354;3.3.90.39.99.00.00.00;OUTROS SERVIÇOS DE TERCEIROS - PESSOA JURÍDICA;1.500.000.0000;RECURSOS NÃO VINCULADOS DE IMPOSTOS;96.160,66
PREFEITURA MUNICIPAL DE BARBACENA;15.001;SEGOV;2.181;MANUTENÇAO DA SEGOV;11;APOIO A ADMINISTRAÇAO PUBLICA;4;Administração;122;Administração Geral;354;3.3.90.39.10.00.00.00;LOCAÇÃO DE IMÓVEIS;1.500.000.0000;RECURSOS NÃO VINCULADOS DE IMPOSTOS;2.250,00
PREFEITURA MUNICIPAL DE BARBACENA;15.001;SEGOV;2.181;MANUTENÇAO DA SEGOV;11;APOIO A ADMINISTRAÇAO PUBLICA;4;Administração;122;Administração Geral;354;3.3.90.39.05.00.00.00;SERVIÇOS TÉCNICOS PROFISSIONAIS;1.500.000.0000;RECURSOS NÃO VINCULADOS DE IMPOSTOS;7.450,00
PREFEITURA MUNICIPAL DE BARBACENA;15.001;SEGOV;2.181;MANUTENÇAO DA SEGOV;11;APOIO A ADMINISTRAÇAO PUBLICA;4;Administração;122;Administração Geral;1655;3.3.67.83.00.00.00.00;DESPESAS DECORRENTES DE CONTRATO DE PARCERIA PÚB.;1.500.000.0000;RECURSOS NÃO VINCULADOS DE IMPOSTOS;27.337,26
PREFEITURA MUNICIPAL DE BARBACENA;15.001;SEGOV;2.435;MANUTENÇÃO DE AÇÕES DE CUIDADOS AOS ANIMAIS;11;APOIO A ADMINISTRAÇAO PUBLICA;18;Gestão Ambiental;541;Preservação e Conservação Ambiental;360;3.3.90.30.06.00.00.00;ALIMENTOS PARA ANIMAIS;1.500.000.0000;RECURSOS NÃO VINCULADOS DE IMPOSTOS;30.771,40
PREFEITURA MUNICIPAL DE BARBACENA;15.001;SEGOV;2.435;MANUTENÇÃO DE AÇÕES DE CUIDADOS AOS ANIMAIS;11;APOIO A ADMINISTRAÇAO PUBLICA;18;Gestão Ambiental;541;Preservação e Conservação Ambiental;361;3.3.90.39.36.00.00.00;SERVIÇO MÉDICO-HOSPITALAR, ODONT. E LABORATORIAL;1.500.000.0000;RECURSOS NÃO VINCULADOS DE IMPOSTOS;200.000,00
PREFEITURA MUNICIPAL DE BARBACENA;15.001;SEGOV;2.435;MANUTENÇÃO DE AÇÕES DE CUIDADOS AOS ANIMAIS;11;APOIO A ADMINISTRAÇAO PUBLICA;18;Gestão Ambiental;541;Preservação e Conservação Ambiental;361;3.3.90.39.99.00.00.00;OUTROS SERVIÇOS DE TERCEIROS - PESSOA JURÍDICA;1.500.000.0000;RECURSOS NÃO VINCULADOS DE IMPOSTOS;134.400,00
PREFEITURA MUNICIPAL DE BARBACENA;15.001;SEGOV;2.435;MANUTENÇÃO DE AÇÕES DE CUIDADOS AOS ANIMAIS;11;APOIO A ADMINISTRAÇAO PUBLICA;18;Gestão Ambiental;541;Preservação e Conservação Ambiental;1027;3.3.90.92.39.00.00.00;OUTROS SERVICOS DE TERCEIROS - PJ;1.753.000.0000;RECURSOS PROVENIENTES DE TAXAS, CONTRIBUIÇÕES E PREÇOS PÚBLICOS;45.207,90
PREFEITURA MUNICIPAL DE BARBACENA;16.001;SEMOP;2.100;MANUTENÇAO DA SEMOP;11;APOIO A ADMINISTRAÇAO PUBLICA;15;Urbanismo;122;Administração Geral;374;3.1.90.94.99.00.00.00;OUTRAS INDENIZAÇÕES E RESTITUIÇÕES TRABALHISTAS;1.500.000.0000;RECURSOS NÃO VINCULADOS DE IMPOSTOS;3.453,29
PREFEITURA MUNICIPAL DE BARBACENA;16.001;SEMOP;2.100;MANUTENÇAO DA SEMOP;11;APOIO A ADMINISTRAÇAO PUBLICA;15;Urbanismo;122;Administração Geral;375;3.3.90.14.05.00.00.00;DIÁRIAS DE DEMAIS SERVIDORES;1.500.000.0000;RECURSOS NÃO VINCULADOS DE IMPOSTOS;3.260,16
PREFEITURA MUNICIPAL DE BARBACENA;16.001;SEMOP;2.100;MANUTENÇAO DA SEMOP;11;APOIO A ADMINISTRAÇAO PUBLICA;15;Urbanismo;122;Administração Geral;376;3.3.90.30.99.00.00.00;OUTROS MATERIAIS DE CONSUMO;1.500.000.0000;RECURSOS NÃO VINCULADOS DE IMPOSTOS;360.000,00
PREFEITURA MUNICIPAL DE BARBACENA;16.001;SEMOP;2.100;MANUTENÇAO DA SEMOP;11;APOIO A ADMINISTRAÇAO PUBLICA;15;Urbanismo;122;Administração Geral;376;3.3.90.30.23.00.00.00;UNIFORMES, TECIDOS E AVIAMENTOS;1.500.000.0000;RECURSOS NÃO VINCULADOS DE IMPOSTOS;31.902,00
PREFEITURA MUNICIPAL DE BARBACENA;16.001;SEMOP;2.100;MANUTENÇAO DA SEMOP;11;APOIO A ADMINISTRAÇAO PUBLICA;15;Urbanismo;122;Administração Geral;376;3.3.90.30.28.00.00.00;MATERIAL DE PROTEÇÃO E SEGURANÇA;1.753.000.0000;RECURSOS PROVENIENTES DE TAXAS, CONTRIBUIÇÕES E PREÇOS PÚBLICOS;15.750,00
PREFEITURA MUNICIPAL DE BARBACENA;16.001;SEMOP;2.100;MANUTENÇAO DA SEMOP;11;APOIO A ADMINISTRAÇAO PUBLICA;15;Urbanismo;122;Administração Geral;376;3.3.90.30.99.00.00.00;OUTROS MATERIAIS DE CONSUMO;1.753.000.0000;RECURSOS PROVENIENTES DE TAXAS, CONTRIBUIÇÕES E PREÇOS PÚBLICOS;1.016,56
PREFEITURA MUNICIPAL DE BARBACENA;16.001;SEMOP;2.100;MANUTENÇAO DA SEMOP;11;APOIO A ADMINISTRAÇAO PUBLICA;15;Urbanismo;122;Administração Geral;376;3.3.90.30.07.00.00.00;GÊNEROS DE ALIMENTAÇÃO;1.753.000.0000;RECURSOS PROVENIENTES DE TAXAS, CONTRIBUIÇÕES E PREÇOS PÚBLICOS;17.169,60
PREFEITURA MUNICIPAL DE BARBACENA;16.001;SEMOP;2.100;MANUTENÇAO DA SEMOP;11;APOIO A ADMINISTRAÇAO PUBLICA;15;Urbanismo;122;Administração Geral;378;3.3.90.39.99.00.00.00;OUTROS SERVIÇOS DE TERCEIROS - PESSOA JURÍDICA;1.500.000.0000;RECURSOS NÃO VINCULADOS DE IMPOSTOS;484.066,36
PREFEITURA MUNICIPAL DE BARBACENA;16.001;SEMOP;2.100;MANUTENÇAO DA SEMOP;11;APOIO A ADMINISTRAÇAO PUBLICA;15;Urbanismo;122;Administração Geral;378;3.3.90.39.05.00.00.00;SERVIÇOS TÉCNICOS PROFISSIONAIS;1.500.000.0000;RECURSOS NÃO VINCULADOS DE IMPOSTOS;5.663,98
PREFEITURA MUNICIPAL DE BARBACENA;16.001;SEMOP;2.100;MANUTENÇAO DA SEMOP;11;APOIO A ADMINISTRAÇAO PUBLICA;15;Urbanismo;122;Administração Geral;378;3.3.90.39.10.00.00.00;LOCAÇÃO DE IMÓVEIS;1.500.000.0000;RECURSOS NÃO VINCULADOS DE IMPOSTOS;308.000,00
PREFEITURA MUNICIPAL DE BARBACENA;16.001;SEMOP;2.100;MANUTENÇAO DA SEMOP;11;APOIO A ADMINISTRAÇAO PUBLICA;15;Urbanismo;122;Administração Geral;378;3.3.90.39.29.00.00.00;SERVIÇOS DE ENERGIA ELÉTRICA;1.500.000.0000;RECURSOS NÃO VINCULADOS DE IMPOSTOS;47.790,39
PREFEITURA MUNICIPAL DE BARBACENA;16.001;SEMOP;2.100;MANUTENÇAO DA SEMOP;11;APOIO A ADMINISTRAÇAO PUBLICA;15;Urbanismo;122;Administração Geral;378;3.3.90.39.30.00.00.00;SERVIÇOS DE ÁGUA E ESGOTO;1.753.000.0000;RECURSOS PROVENIENTES DE TAXAS, CONTRIBUIÇÕES E PREÇOS PÚBLICOS;18.000,00
PREFEITURA MUNICIPAL DE BARBACENA;16.001;SEMOP;2.100;MANUTENÇAO DA SEMOP;11;APOIO A ADMINISTRAÇAO PUBLICA;15;Urbanismo;122;Administração Geral;378;3.3.90.39.99.00.00.00;OUTROS SERVIÇOS DE TERCEIROS - PESSOA JURÍDICA;1.753.000.0000;RECURSOS PROVENIENTES DE TAXAS, CONTRIBUIÇÕES E PREÇOS PÚBLICOS;296.625,63
PREFEITURA MUNICIPAL DE BARBACENA;16.001;SEMOP;2.100;MANUTENÇAO DA SEMOP;11;APOIO A ADMINISTRAÇAO PUBLICA;15;Urbanismo;122;Administração Geral;379;3.3.90.40.02.00.00.00;LOCAÇÃO DE SOFTWARES;1.500.000.0000;RECURSOS NÃO VINCULADOS DE IMPOSTOS;12.300,00
PREFEITURA MUNICIPAL DE BARBACENA;16.001;SEMOP;2.100;MANUTENÇAO DA SEMOP;11;APOIO A ADMINISTRAÇAO PUBLICA;15;Urbanismo;122;Administração Geral;380;3.3.90.47.00.00.00.00;OBRIGAÇÕES TRIBUTÁRIAS E CONTRIBUTIVAS;1.500.000.0000;RECURSOS NÃO VINCULADOS DE IMPOSTOS;2.466,83
PREFEITURA MUNICIPAL DE BARBACENA;16.001;SEMOP;2.100;MANUTENÇAO DA SEMOP;11;APOIO A ADMINISTRAÇAO PUBLICA;15;Urbanismo;122;Administração Geral;382;3.3.90.93.03.00.00.00;OUTRAS INDENIZAÇÕES E RESTITUIÇÕES;1.500.000.0000;RECURSOS NÃO VINCULADOS DE IMPOSTOS;1.410,00
PREFEITURA MUNICIPAL DE BARBACENA;16.001;SEMOP;2.100;MANUTENÇAO DA SEMOP;11;APOIO A ADMINISTRAÇAO PUBLICA;15;Urbanismo;122;Administração Geral;382;3.3.90.93.03.00.00.00;OUTRAS INDENIZAÇÕES E RESTITUIÇÕES;1.700.000.0000;OUTRAS TRANSFERÊNCIAS DE CONVÊNIOS OU INSTRUMENTOS CONGÊNERES DA UNIÃO;2.433,61
PREFEITURA MUNICIPAL DE BARBACENA;16.001;SEMOP;2.100;MANUTENÇAO DA SEMOP;11;APOIO A ADMINISTRAÇAO PUBLICA;15;Urbanismo;122;Administração Geral;382;3.3.90.93.03.00.00.00;OUTRAS INDENIZAÇÕES E RESTITUIÇÕES;2.501.000.0000;OUTROS RECURSOS NÃO VINCULADOS;147,07
PREFEITURA MUNICIPAL DE BARBACENA;16.001;SEMOP;2.100;MANUTENÇAO DA SEMOP;11;APOIO A ADMINISTRAÇAO PUBLICA;15;Urbanismo;122;Administração Geral;382;3.3.90.93.03.00.00.00;OUTRAS INDENIZAÇÕES E RESTITUIÇÕES;2.700.000.0000;OUTRAS TRANSFERÊNCIAS DE CONVÊNIOS OU INSTRUMENTOS CONGÊNERES DA UNIÃO;49.487,92
PREFEITURA MUNICIPAL DE BARBACENA;16.001;SEMOP;2.100;MANUTENÇAO DA SEMOP;11;APOIO A ADMINISTRAÇAO PUBLICA;15;Urbanismo;122;Administração Geral;383;4.4.90.52.18.00.00.00;MÁQUINAS, UTENSÍLIOS E EQUIPAMENTOS DIVERSOS;1.753.000.0000;RECURSOS PROVENIENTES DE TAXAS, CONTRIBUIÇÕES E PREÇOS PÚBLICOS;15.993,80
PREFEITURA MUNICIPAL DE BARBACENA;16.001;SEMOP;2.100;MANUTENÇAO DA SEMOP;11;APOIO A ADMINISTRAÇAO PUBLICA;15;Urbanismo;122;Administração Geral;383;4.4.90.52.21.00.00.00;MÁQUINAS, FERRAMENTAS E UTENSÍLIOS DE OFICINA;1.753.000.0000;RECURSOS PROVENIENTES DE TAXAS, CONTRIBUIÇÕES E PREÇOS PÚBLICOS;304,00
PREFEITURA MUNICIPAL DE BARBACENA;16.001;SEMOP;2.100;MANUTENÇAO DA SEMOP;11;APOIO A ADMINISTRAÇAO PUBLICA;15;Urbanismo;122;Administração Geral;1648;3.3.67.83.00.00.00.00;DESPESAS DECORRENTES DE CONTRATO DE PARCERIA PÚB.;1.500.000.0000;RECURSOS NÃO VINCULADOS DE IMPOSTOS;11.849,73
PREFEITURA MUNICIPAL DE BARBACENA;16.001;SEMOP;2.111;PESSOAL E ENCARGOS SOCIAIS DA SEMOP;11;APOIO A ADMINISTRAÇAO PUBLICA;15;Urbanismo;122;Administração Geral;384;3.1.90.04.01.00.00.00;SALÁRIO CONTRATO TEMPORÁRIO;1.500.000.0000;RECURSOS NÃO VINCULADOS DE IMPOSTOS;2.126.657,83
PREFEITURA MUNICIPAL DE BARBACENA;16.001;SEMOP;2.111;PESSOAL E ENCARGOS SOCIAIS DA SEMOP;11;APOIO A ADMINISTRAÇAO PUBLICA;15;Urbanismo;122;Administração Geral;384;3.1.90.04.15.00.00.00;OBRIGAÇÕES PATRONAIS - CONTRATO TEMPORÁRIO;1.500.000.0000;RECURSOS NÃO VINCULADOS DE IMPOSTOS;315.613,80
PREFEITURA MUNICIPAL DE BARBACENA;16.001;SEMOP;2.111;PESSOAL E ENCARGOS SOCIAIS DA SEMOP;11;APOIO A ADMINISTRAÇAO PUBLICA;15;Urbanismo;122;Administração Geral;384;3.1.90.04.13.00.00.00;13° SALÁRIO - CONTRATO TEMPORÁRIO;1.500.000.0000;RECURSOS NÃO VINCULADOS DE IMPOSTOS;125.856,36
PREFEITURA MUNICIPAL DE BARBACENA;16.001;SEMOP;2.111;PESSOAL E ENCARGOS SOCIAIS DA SEMOP;11;APOIO A ADMINISTRAÇAO PUBLICA;15;Urbanismo;122;Administração Geral;384;3.1.90.04.99.00.00.00;OUTRAS CONTRATAÇÕES POR TEMPO DETERMINADO;1.500.000.0000;RECURSOS NÃO VINCULADOS DE IMPOSTOS;3.510,56
PREFEITURA MUNICIPAL DE BARBACENA;16.001;SEMOP;2.111;PESSOAL E ENCARGOS SOCIAIS DA SEMOP;11;APOIO A ADMINISTRAÇAO PUBLICA;15;Urbanismo;122;Administração Geral;384;3.1.90.04.14.00.00.00;FÉRIAS - ABONO CONSTITUCIONAL - CONTRATO TEMPORÁRIO;1.500.000.0000;RECURSOS NÃO VINCULADOS DE IMPOSTOS;23.605,36
PREFEITURA MUNICIPAL DE BARBACENA;16.001;SEMOP;2.111;PESSOAL E ENCARGOS SOCIAIS DA SEMOP;11;APOIO A ADMINISTRAÇAO PUBLICA;15;Urbanismo;122;Administração Geral;385;3.1.90.11.52.00.00.00;LICENÇA SAÚDE;1.500.000.0000;RECURSOS NÃO VINCULADOS DE IMPOSTOS;30.734,93
PREFEITURA MUNICIPAL DE BARBACENA;16.001;SEMOP;2.111;PESSOAL E ENCARGOS SOCIAIS DA SEMOP;11;APOIO A ADMINISTRAÇAO PUBLICA;15;Urbanismo;122;Administração Geral;385;3.1.90.11.09.00.00.00;SUBSÍDIO DE SECRETÁRIO MUNICIPAL;1.500.000.0000;RECURSOS NÃO VINCULADOS DE IMPOSTOS;112.018,05
PREFEITURA MUNICIPAL DE BARBACENA;16.001;SEMOP;2.111;PESSOAL E ENCARGOS SOCIAIS DA SEMOP;11;APOIO A ADMINISTRAÇAO PUBLICA;15;Urbanismo;122;Administração Geral;385;3.1.90.11.01.00.00.00;VENCIMENTOS E SALÁRIOS;1.500.000.0000;RECURSOS NÃO VINCULADOS DE IMPOSTOS;1.869.356,05
PREFEITURA MUNICIPAL DE BARBACENA;16.001;SEMOP;2.111;PESSOAL E ENCARGOS SOCIAIS DA SEMOP;11;APOIO A ADMINISTRAÇAO PUBLICA;15;Urbanismo;122;Administração Geral;385;3.1.90.11.45.00.00.00;FÉRIAS – ABONO CONSTITUCIONAL;1.500.000.0000;RECURSOS NÃO VINCULADOS DE IMPOSTOS;15.262,35
PREFEITURA MUNICIPAL DE BARBACENA;16.001;SEMOP;2.111;PESSOAL E ENCARGOS SOCIAIS DA SEMOP;11;APOIO A ADMINISTRAÇAO PUBLICA;15;Urbanismo;122;Administração Geral;385;3.1.90.11.43.00.00.00;13° SALÁRIO;1.500.000.0000;RECURSOS NÃO VINCULADOS DE IMPOSTOS;102.595,23
PREFEITURA MUNICIPAL DE BARBACENA;16.001;SEMOP;2.111;PESSOAL E ENCARGOS SOCIAIS DA SEMOP;11;APOIO A ADMINISTRAÇAO PUBLICA;15;Urbanismo;122;Administração Geral;386;3.1.90.13.03.00.00.00;CONTRIBUIÇÃO PATRONAL PARA INSS;1.500.000.0000;RECURSOS NÃO VINCULADOS DE IMPOSTOS;171.968,51
PREFEITURA MUNICIPAL DE BARBACENA;16.001;SEMOP;2.111;PESSOAL E ENCARGOS SOCIAIS DA SEMOP;11;APOIO A ADMINISTRAÇAO PUBLICA;15;Urbanismo;122;Administração Geral;388;3.1.91.13.08.00.00.00;CONTRIB. PREV.- RPPS - PESSOAL ATIVO - PLANO PREV.;1.500.000.0000;RECURSOS NÃO VINCULADOS DE IMPOSTOS;239.541,93
PREFEITURA MUNICIPAL DE BARBACENA;16.001;SEMOP;2.111;PESSOAL E ENCARGOS SOCIAIS DA SEMOP;11;APOIO A ADMINISTRAÇAO PUBLICA;15;Urbanismo;122;Administração Geral;390;3.3.90.18.00.00.00.00;AUXÍLIO FINANCEIRO A ESTUDANTES;1.500.000.0000;RECURSOS NÃO VINCULADOS DE IMPOSTOS;525,96
PREFEITURA MUNICIPAL DE BARBACENA;16.001;SEMOP;2.111;PESSOAL E ENCARGOS SOCIAIS DA SEMOP;11;APOIO A ADMINISTRAÇAO PUBLICA;15;Urbanismo;122;Administração Geral;392;3.3.90.39.60.00.00.00;VIGILÂNCIA OSTENSIVA;1.500.000.0000;RECURSOS NÃO VINCULADOS DE IMPOSTOS;250.929,44
PREFEITURA MUNICIPAL DE BARBACENA;16.001;SEMOP;2.111;PESSOAL E ENCARGOS SOCIAIS DA SEMOP;11;APOIO A ADMINISTRAÇAO PUBLICA;15;Urbanismo;122;Administração Geral;393;3.3.90.46.00.00.00.00;AUXÍLIO-ALIMENTAÇÃO;1.500.000.0000;RECURSOS NÃO VINCULADOS DE IMPOSTOS;759.280,00
PREFEITURA MUNICIPAL DE BARBACENA;16.001;SEMOP;1.024;CONSTRUÇAO, REFORMA E REVITALIZAÇAO DE PREDIOS PUBLICOS;17;INFRAESTRUTURA URBANA E RURAL;4;Administração;122;Administração Geral;369;3.3.90.30.99.00.00.00;OUTROS MATERIAIS DE CONSUMO;1.500.000.0000;RECURSOS NÃO VINCULADOS DE IMPOSTOS;8.999,00
PREFEITURA MUNICIPAL DE BARBACENA;16.001;SEMOP;1.024;CONSTRUÇAO, REFORMA E REVITALIZAÇAO DE PREDIOS PUBLICOS;17;INFRAESTRUTURA URBANA E RURAL;4;Administração;122;Administração Geral;369;3.3.90.30.99.00.00.00;OUTROS MATERIAIS DE CONSUMO;1.753.000.0000;RECURSOS PROVENIENTES DE TAXAS, CONTRIBUIÇÕES E PREÇOS PÚBLICOS;53.345,74
PREFEITURA MUNICIPAL DE BARBACENA;16.001;SEMOP;2.422;MANUTENÇÃO DE PRÉDIOS PÚBLICOS;17;INFRAESTRUTURA URBANA E RURAL;4;Administração;122;Administração Geral;371;3.3.90.30.26.00.00.00;MATERIAL ELÉTRICO E ELETRÔNICO;1.753.000.0000;RECURSOS PROVENIENTES DE TAXAS, CONTRIBUIÇÕES E PREÇOS PÚBLICOS;790,00
PREFEITURA MUNICIPAL DE BARBACENA;16.001;SEMOP;1.031;OBRAS DE INFRAESTRUTURA URBANA E RURAL;17;INFRAESTRUTURA URBANA E RURAL;15;Urbanismo;451;Infra-Estrutura Urbana;395;3.3.90.30.99.00.00.00;OUTROS MATERIAIS DE CONSUMO;1.500.000.0000;RECURSOS NÃO VINCULADOS DE IMPOSTOS;181.805,15
PREFEITURA MUNICIPAL DE BARBACENA;16.001;SEMOP;1.031;OBRAS DE INFRAESTRUTURA URBANA E RURAL;17;INFRAESTRUTURA URBANA E RURAL;15;Urbanismo;451;Infra-Estrutura Urbana;395;3.3.90.30.99.00.00.00;OUTROS MATERIAIS DE CONSUMO;1.753.000.0000;RECURSOS PROVENIENTES DE TAXAS, CONTRIBUIÇÕES E PREÇOS PÚBLICOS;783.611,93
PREFEITURA MUNICIPAL DE BARBACENA;16.001;SEMOP;1.031;OBRAS DE INFRAESTRUTURA URBANA E RURAL;17;INFRAESTRUTURA URBANA E RURAL;15;Urbanismo;451;Infra-Estrutura Urbana;395;3.3.90.30.99.00.00.00;OUTROS MATERIAIS DE CONSUMO;2.708.000.0000;TRANSFERÊNCIA DA UNIÃO REFERENTE À COMPENSAÇÃO FINANCEIRA DE RECURSOS MINERAIS;121.000,00
PREFEITURA MUNICIPAL DE BARBACENA;16.001;SEMOP;1.032;CONSTRUÇAO, REFORMA E REVITALIZAÇAO DE PRAÇAS E PARQUES;17;INFRAESTRUTURA URBANA E RURAL;15;Urbanismo;451;Infra-Estrutura Urbana;403;4.4.90.51.01.00.00.00;OBRAS E INSTALAÇÕES DE DOMÍNIO PÚBLICO;1.500.000.0000;RECURSOS NÃO VINCULADOS DE IMPOSTOS;8.726,19
PREFEITURA MUNICIPAL DE BARBACENA;16.001;SEMOP;1.032;CONSTRUÇAO, REFORMA E REVITALIZAÇAO DE PRAÇAS E PARQUES;17;INFRAESTRUTURA URBANA E RURAL;15;Urbanismo;451;Infra-Estrutura Urbana;403;4.4.90.51.01.00.00.00;OBRAS E INSTALAÇÕES DE DOMÍNIO PÚBLICO;2.706.000.3110;TRANSFERÊNCIA ESPECIAL DA UNIÃO - TRANSFERÊNCIAS DA UNIÃO DECORRENTES DE EMENDAS PARLAMENTARES INDIVIDUAIS;81.614,29
PREFEITURA MUNICIPAL DE BARBACENA;16.001;SEMOP;1.032;CONSTRUÇAO, REFORMA E REVITALIZAÇAO DE PRAÇAS E PARQUES;17;INFRAESTRUTURA URBANA E RURAL;15;Urbanismo;451;Infra-Estrutura Urbana;403;4.4.90.51.01.00.00.00;OBRAS E INSTALAÇÕES DE DOMÍNIO PÚBLICO;2.710.000.3210;IDENTIFICAÇÃO DAS TRANSFERÊNCIAS DOS ESTADOS DECORRENTES DE EMENDAS PARLAMENTARES INDIVIDUAIS;27.697,81
