Código;Especificação;Previsto Janeiro;Previsto Fevereiro;Previsto Março;Previsto Abril;Previsto Maio;Previsto Junho;Previsto Julho;Previsto Agosto;Previsto Setembro;Previsto Outubro;Previsto Novembro;Previsto Dezembro;Total Previsto;Realizado Janeiro;Realizado Fevereiro;Realizado Março;Realizado Abril;Realizado Maio;Realizado Junho;Realizado Julho;Realizado Agosto;Realizado Setembro;Realizado Outubro;Realizado Novembro;Realizado Dezembro;Total Realizado;Diferença Janeiro;Diferença Fevereiro;Diferença Março;Diferença Abril;Diferença Maio;Diferença Junho;Diferença Julho;Diferença Agosto;Diferença Setembro;Diferença Outubro;Diferença Novembro;Diferença Dezembro;Total Diferença
1.1.2.2.01.0.1.03.00.00;Serviços Registro Certificação e Fiscalização;11.278,54;11.278,54;11.278,54;11.278,54;11.278,54;11.278,54;11.278,54;11.278,54;11.278,54;11.278,54;11.278,54;11.278,58;135.342,52;5.663,15;11.484,35;3.914,74;4.429,80;26.186,34;23.896,34;22.257,77;23.345,59;17.189,16;7.740,93;19.499,35;12.351,62;177.959,14;-5.615,39;205,81;-7.363,80;-6.848,74;14.907,80;12.617,80;10.979,23;12.067,05;5.910,62;-3.537,61;8.220,81;1.073,04;42.616,62
1.1.2.2.01.0.1.03.00.00;Serviços Registro Certificação e Fiscalização;11.278,54;11.278,54;11.278,54;11.278,54;11.278,54;11.278,54;11.278,54;11.278,54;11.278,54;11.278,54;11.278,54;11.278,58;135.342,52;5.663,15;11.484,35;3.914,74;4.429,80;26.186,34;23.896,34;22.257,77;23.345,59;17.189,16;7.740,93;19.499,35;12.351,62;177.959,14;-5.615,39;205,81;-7.363,80;-6.848,74;14.907,80;12.617,80;10.979,23;12.067,05;5.910,62;-3.537,61;8.220,81;1.073,04;42.616,62
1.1.2.2.01.0.1.04.00.00;Outras Taxas pela Prestação de Serviços;29.347,15;29.347,15;29.347,15;29.347,15;29.347,15;29.347,15;29.347,15;29.347,15;29.347,15;29.347,15;29.347,15;29.347,17;352.165,82;204.726,31;37.816,32;60.132,92;32.015,07;20.833,88;-245.360,80;23.565,94;38.171,94;6.465,05;33.467,26;30.269,21;55.839,08;297.942,18;175.379,16;8.469,17;30.785,77;2.667,92;-8.513,27;-274.707,95;-5.781,21;8.824,79;-22.882,10;4.120,11;922,06;26.491,91;-54.223,64
1.1.2.2.01.0.1.04.00.00;Outras Taxas pela Prestação de Serviços;29.347,15;29.347,15;29.347,15;29.347,15;29.347,15;29.347,15;29.347,15;29.347,15;29.347,15;29.347,15;29.347,15;29.347,17;352.165,82;204.726,31;37.816,32;60.132,92;32.015,07;20.833,88;-245.360,80;23.565,94;38.171,94;6.465,05;33.467,26;30.269,21;55.839,08;297.942,18;175.379,16;8.469,17;30.785,77;2.667,92;-8.513,27;-274.707,95;-5.781,21;8.824,79;-22.882,10;4.120,11;922,06;26.491,91;-54.223,64
1.1.2.2.01.0.2.01.00.00;Multas e Juros-Taxas pela Prest.Serviços;2.581,27;2.581,27;2.581,27;2.581,27;2.581,27;2.581,27;2.581,27;2.581,27;2.581,27;2.581,27;2.581,27;2.581,37;30.975,34;2.295,72;195,21;787,87;1.687,13;5.616,71;8.065,82;8.474,07;7.599,69;8.948,17;12.674,98;14.519,41;19.495,31;90.360,09;-285,55;-2.386,06;-1.793,40;-894,14;3.035,44;5.484,55;5.892,80;5.018,42;6.366,90;10.093,71;11.938,14;16.913,94;59.384,75
1.1.2.2.01.0.2.01.00.00;Multas e Juros-Taxas pela Prest.Serviços;2.581,27;2.581,27;2.581,27;2.581,27;2.581,27;2.581,27;2.581,27;2.581,27;2.581,27;2.581,27;2.581,27;2.581,37;30.975,34;2.295,72;195,21;787,87;1.687,13;5.616,71;8.065,82;8.474,07;7.599,69;8.948,17;12.674,98;14.519,41;19.495,31;90.360,09;-285,55;-2.386,06;-1.793,40;-894,14;3.035,44;5.484,55;5.892,80;5.018,42;6.366,90;10.093,71;11.938,14;16.913,94;59.384,75
1.1.2.2.01.0.3.01.00.00;Divida Ativa - Taxas pela Prest.Serviços;104.114,63;104.114,63;104.114,63;104.114,63;104.114,63;104.114,63;104.114,63;104.114,63;104.114,63;104.114,63;104.114,63;104.114,73;1.249.375,66;86.388,72;108.438,10;188.410,05;317.344,91;59.419,07;-351.538,83;49.072,61;44.826,09;38.316,76;115.992,43;154.179,39;247.120,84;1.057.970,14;-17.725,91;4.323,47;84.295,42;213.230,28;-44.695,56;-455.653,46;-55.042,02;-59.288,54;-65.797,87;11.877,80;50.064,76;143.006,11;-191.405,52
1.1.2.2.01.0.3.01.00.00;Divida Ativa - Taxas pela Prest.Serviços;104.114,63;104.114,63;104.114,63;104.114,63;104.114,63;104.114,63;104.114,63;104.114,63;104.114,63;104.114,63;104.114,63;104.114,73;1.249.375,66;86.388,72;108.438,10;188.410,05;317.344,91;59.419,07;-351.538,83;49.072,61;44.826,09;38.316,76;115.992,43;154.179,39;247.120,84;1.057.970,14;-17.725,91;4.323,47;84.295,42;213.230,28;-44.695,56;-455.653,46;-55.042,02;-59.288,54;-65.797,87;11.877,80;50.064,76;143.006,11;-191.405,52
1.1.2.2.01.0.4.01.00.00;Multas e Juros Divida Ativa-Taxas pela Prest.Serviços;101.025,11;101.025,11;101.025,11;101.025,11;101.025,11;101.025,11;101.025,11;101.025,11;101.025,11;101.025,11;101.025,11;101.025,14;1.212.301,35;1.293.757,18;430.995,61;713.995,92;879.612,57;45.089,51;-3.131.887,96;28.618,31;25.011,39;22.385,32;13.525,06;19.383,39;22.135,90;362.622,20;1.192.732,07;329.970,50;612.970,81;778.587,46;-55.935,60;-3.232.913,07;-72.406,80;-76.013,72;-78.639,79;-87.500,05;-81.641,72;-78.889,24;-849.679,15
1.1.2.2.01.0.4.01.00.00;Multas e Juros Divida Ativa-Taxas pela Prest.Serviços;101.025,11;101.025,11;101.025,11;101.025,11;101.025,11;101.025,11;101.025,11;101.025,11;101.025,11;101.025,11;101.025,11;101.025,14;1.212.301,35;1.293.757,18;430.995,61;713.995,92;879.612,57;45.089,51;-3.131.887,96;28.618,31;25.011,39;22.385,32;13.525,06;19.383,39;22.135,90;362.622,20;1.192.732,07;329.970,50;612.970,81;778.587,46;-55.935,60;-3.232.913,07;-72.406,80;-76.013,72;-78.639,79;-87.500,05;-81.641,72;-78.889,24;-849.679,15
1.2.4.1.50.0.1.00.00.00;Contribuição para o Custeio do Serviço de Iluminação Pública;1.333.987,50;1.349.645,46;1.328.640,24;1.333.521,09;1.409.317,82;1.370.295,00;1.354.747,22;1.379.838,67;1.394.045,82;1.434.670,40;1.467.193,83;1.506.532,12;16.662.435,17;1.056.270,97;1.084.797,95;1.118.688,69;1.421.935,55;1.085.564,93;1.178.076,31;1.130.026,98;1.260.114,49;1.233.167,33;1.235.888,92;1.247.146,96;1.315.670,31;14.367.349,39;-277.716,53;-264.847,51;-209.951,55;88.414,46;-323.752,89;-192.218,69;-224.720,24;-119.724,18;-160.878,49;-198.781,48;-220.046,87;-190.861,81;-2.295.085,78
1.2.4.1.50.0.1.00.00.00;Contribuição para o Custeio do Serviço de Iluminação Pública;1.333.987,50;1.349.645,46;1.328.640,24;1.333.521,09;1.409.317,82;1.370.295,00;1.354.747,22;1.379.838,67;1.394.045,82;1.434.670,40;1.467.193,83;1.506.532,12;16.662.435,17;1.056.270,97;1.084.797,95;1.118.688,69;1.421.935,55;1.085.564,93;1.178.076,31;1.130.026,98;1.260.114,49;1.233.167,33;1.235.888,92;1.247.146,96;1.315.670,31;14.367.349,39;-277.716,53;-264.847,51;-209.951,55;88.414,46;-323.752,89;-192.218,69;-224.720,24;-119.724,18;-160.878,49;-198.781,48;-220.046,87;-190.861,81;-2.295.085,78
1.2.4.1.50.0.3.00.00.00;Contribuição para o Custeio do Serviço de Iluminação Pública - Divida Ativa;631,20;638,61;628,67;630,98;666,84;648,38;641,03;652,90;659,62;678,85;694,23;712,83;7.884,14;0,00;0,00;0,00;0,00;0,00;72,70;8.281,80;5.736,28;8.729,24;30.328,54;31.794,05;36.185,77;121.128,38;-631,20;-638,61;-628,67;-630,98;-666,84;-575,68;7.640,77;5.083,38;8.069,62;29.649,69;31.099,82;35.472,94;113.244,24
1.2.4.1.50.0.3.00.00.00;Contribuição para o Custeio do Serviço de Iluminação Pública - Divida Ativa;631,20;638,61;628,67;630,98;666,84;648,38;641,03;652,90;659,62;678,85;694,23;712,83;7.884,14;0,00;0,00;0,00;0,00;0,00;72,70;8.281,80;5.736,28;8.729,24;30.328,54;31.794,05;36.185,77;121.128,38;-631,20;-638,61;-628,67;-630,98;-666,84;-575,68;7.640,77;5.083,38;8.069,62;29.649,69;31.099,82;35.472,94;113.244,24
1.2.4.1.50.0.4.00.00.00;Contribuição para o Custeio do Serviço de Iluminação Pública - Multa e Juros de Divida Ativa;276,08;276,08;276,08;276,08;276,08;276,08;276,08;276,08;276,08;276,08;276,08;276,11;3.312,99;0,00;0,00;0,00;0,00;0,00;42,21;5.345,89;3.912,62;3.825,75;2.785,80;3.528,39;4.316,14;23.756,80;-276,08;-276,08;-276,08;-276,08;-276,08;-233,87;5.069,81;3.636,54;3.549,67;2.509,72;3.252,31;4.040,03;20.443,81
1.2.4.1.50.0.4.00.00.00;Contribuição para o Custeio do Serviço de Iluminação Pública - Multa e Juros de Divida Ativa;276,08;276,08;276,08;276,08;276,08;276,08;276,08;276,08;276,08;276,08;276,08;276,11;3.312,99;0,00;0,00;0,00;0,00;0,00;42,21;5.345,89;3.912,62;3.825,75;2.785,80;3.528,39;4.316,14;23.756,80;-276,08;-276,08;-276,08;-276,08;-276,08;-233,87;5.069,81;3.636,54;3.549,67;2.509,72;3.252,31;4.040,03;20.443,81
1.3.1.1.01.1.1.01.00.00;Alugueis e Arrendamentos;16.387,60;16.387,60;16.387,60;16.387,60;16.387,60;16.387,60;16.387,60;16.387,60;16.387,60;16.387,60;16.387,60;16.387,71;196.651,31;0,00;0,00;0,00;0,00;5.729,63;6.111,63;3.593,92;8.787,62;4.987,13;8.527,83;2.327,30;7.003,49;47.068,55;-16.387,60;-16.387,60;-16.387,60;-16.387,60;-10.657,97;-10.275,97;-12.793,68;-7.599,98;-11.400,47;-7.859,77;-14.060,30;-9.384,22;-149.582,76
1.3.1.1.01.1.1.01.00.00;Alugueis e Arrendamentos;16.387,60;16.387,60;16.387,60;16.387,60;16.387,60;16.387,60;16.387,60;16.387,60;16.387,60;16.387,60;16.387,60;16.387,71;196.651,31;0,00;0,00;0,00;0,00;5.729,63;6.111,63;3.593,92;8.787,62;4.987,13;8.527,83;2.327,30;7.003,49;47.068,55;-16.387,60;-16.387,60;-16.387,60;-16.387,60;-10.657,97;-10.275,97;-12.793,68;-7.599,98;-11.400,47;-7.859,77;-14.060,30;-9.384,22;-149.582,76
1.3.1.1.01.1.1.02.00.00;Alugueis - Outros;1.164,37;1.164,37;1.164,37;1.164,37;1.164,37;1.164,37;1.164,37;1.164,37;1.164,37;1.164,37;1.164,37;1.164,43;13.972,50;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;-1.164,37;-1.164,37;-1.164,37;-1.164,37;-1.164,37;-1.164,37;-1.164,37;-1.164,37;-1.164,37;-1.164,37;-1.164,37;-1.164,43;-13.972,50
1.3.1.1.01.1.1.02.00.00;Alugueis - Outros;1.164,37;1.164,37;1.164,37;1.164,37;1.164,37;1.164,37;1.164,37;1.164,37;1.164,37;1.164,37;1.164,37;1.164,43;13.972,50;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;-1.164,37;-1.164,37;-1.164,37;-1.164,37;-1.164,37;-1.164,37;-1.164,37;-1.164,37;-1.164,37;-1.164,37;-1.164,37;-1.164,43;-13.972,50
1.3.1.1.01.1.1.03.00.00;Arrendamentos;1.050,00;1.050,00;1.050,00;1.050,00;1.050,00;1.050,00;1.050,00;1.050,00;1.050,00;1.050,00;1.050,00;1.050,00;12.600,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;258,41;0,00;295,55;0,00;0,00;553,96;-1.050,00;-1.050,00;-1.050,00;-1.050,00;-1.050,00;-1.050,00;-1.050,00;-791,59;-1.050,00;-754,45;-1.050,00;-1.050,00;-12.046,04
1.3.1.1.01.2.1.01.00.00;Foros;69.067,51;69.067,51;69.067,51;69.067,51;69.067,51;69.067,51;69.067,51;69.067,51;69.067,51;69.067,51;69.067,51;69.067,62;828.810,23;43.213,08;41.673,66;118.901,03;137.332,95;68.743,22;33.746,12;56.694,31;42.086,42;102.383,88;67.920,29;53.649,65;59.139,46;825.484,07;-25.854,43;-27.393,85;49.833,52;68.265,44;-324,29;-35.321,39;-12.373,20;-26.981,09;33.316,37;-1.147,22;-15.417,86;-9.928,16;-3.326,16
1.3.1.1.01.2.1.02.00.00;Laudêmios;1.168,26;1.168,26;1.168,26;1.168,26;1.168,26;1.168,26;1.168,26;1.168,26;1.168,26;1.168,26;1.168,26;1.168,31;14.019,17;0,00;0,00;0,00;0,00;277.860,05;68.715,22;1.775,06;0,00;0,00;529,52;666,10;439,80;349.985,75;-1.168,26;-1.168,26;-1.168,26;-1.168,26;276.691,79;67.546,96;606,80;-1.168,26;-1.168,26;-638,74;-502,16;-728,51;335.966,58
1.3.1.1.01.2.1.02.00.00;Laudêmios;1.168,26;1.168,26;1.168,26;1.168,26;1.168,26;1.168,26;1.168,26;1.168,26;1.168,26;1.168,26;1.168,26;1.168,31;14.019,17;0,00;0,00;0,00;0,00;277.860,05;68.715,22;1.775,06;0,00;0,00;529,52;666,10;439,80;349.985,75;-1.168,26;-1.168,26;-1.168,26;-1.168,26;276.691,79;67.546,96;606,80;-1.168,26;-1.168,26;-638,74;-502,16;-728,51;335.966,58
1.3.1.1.01.2.2.01.00.00;Multas e Juros-Foros,Laudêmios Tarifas Ocupação;499,22;499,22;499,22;499,22;499,22;499,22;499,22;499,22;499,22;499,22;499,22;499,29;5.990,71;72,11;0,00;0,39;203,39;624,45;293,72;1.511,27;522,33;609,83;727,63;1.406,88;551,73;6.523,73;-427,11;-499,22;-498,83;-295,83;125,23;-205,50;1.012,05;23,11;110,61;228,41;907,66;52,44;533,02
1.3.1.1.01.2.2.01.00.00;Multas e Juros-Foros,Laudêmios Tarifas Ocupação;499,22;499,22;499,22;499,22;499,22;499,22;499,22;499,22;499,22;499,22;499,22;499,29;5.990,71;72,11;0,00;0,39;203,39;624,45;293,72;1.511,27;522,33;609,83;727,63;1.406,88;551,73;6.523,73;-427,11;-499,22;-498,83;-295,83;125,23;-205,50;1.012,05;23,11;110,61;228,41;907,66;52,44;533,02
1.3.1.1.01.2.3.01.00.00;Dívida Ativa-Foros,Laudêmios,Tarifas Ocupação;5.357,82;5.357,82;5.357,82;5.357,82;5.357,82;5.357,82;5.357,82;5.357,82;5.357,82;5.357,82;5.357,82;5.357,82;64.293,84;5.065,97;6.126,05;5.368,76;7.581,47;4.170,01;4.128,67;2.937,19;2.893,37;2.454,18;9.183,46;7.698,54;13.352,75;70.960,42;-291,85;768,23;10,94;2.223,65;-1.187,81;-1.229,15;-2.420,63;-2.464,45;-2.903,64;3.825,64;2.340,72;7.994,93;6.666,58
1.3.1.1.01.2.3.01.00.00;Dívida Ativa-Foros,Laudêmios,Tarifas Ocupação;5.357,82;5.357,82;5.357,82;5.357,82;5.357,82;5.357,82;5.357,82;5.357,82;5.357,82;5.357,82;5.357,82;5.357,82;64.293,84;5.065,97;6.126,05;5.368,76;7.581,47;4.170,01;4.128,67;2.937,19;2.893,37;2.454,18;9.183,46;7.698,54;13.352,75;70.960,42;-291,85;768,23;10,94;2.223,65;-1.187,81;-1.229,15;-2.420,63;-2.464,45;-2.903,64;3.825,64;2.340,72;7.994,93;6.666,58
1.3.1.1.01.2.4.01.00.00;Multas e Juros Dívida Ativa-Foros,Laud.Tarifas Ocupação;10.059,17;10.059,17;10.059,17;10.059,17;10.059,17;10.059,17;10.059,17;10.059,17;10.059,17;10.059,17;10.059,17;10.059,20;120.710,07;2.009,01;50.905,85;245.123,20;151.726,70;2.529,10;-437.979,91;1.034,54;1.596,67;1.342,95;607,79;763,42;7.741,89;27.401,21;-8.050,16;40.846,68;235.064,03;141.667,53;-7.530,07;-448.039,08;-9.024,63;-8.462,50;-8.716,22;-9.451,38;-9.295,75;-2.317,31;-93.308,86
1.3.1.1.01.2.4.01.00.00;Multas e Juros Dívida Ativa-Foros,Laud.Tarifas Ocupação;10.059,17;10.059,17;10.059,17;10.059,17;10.059,17;10.059,17;10.059,17;10.059,17;10.059,17;10.059,17;10.059,17;10.059,20;120.710,07;2.009,01;50.905,85;245.123,20;151.726,70;2.529,10;-437.979,91;1.034,54;1.596,67;1.342,95;607,79;763,42;7.741,89;27.401,21;-8.050,16;40.846,68;235.064,03;141.667,53;-7.530,07;-448.039,08;-9.024,63;-8.462,50;-8.716,22;-9.451,38;-9.295,75;-2.317,31;-93.308,86
1.3.1.1.99.0.1.01.00.00;Outras Receitas Imobiliárias;722,17;722,17;722,17;722,17;722,17;722,17;722,17;722,17;722,17;722,17;722,17;722,24;8.666,11;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;-722,17;-722,17;-722,17;-722,17;-722,17;-722,17;-722,17;-722,17;-722,17;-722,17;-722,17;-722,24;-8.666,11
1.3.1.1.99.0.1.01.00.00;Outras Receitas Imobiliárias;722,17;722,17;722,17;722,17;722,17;722,17;722,17;722,17;722,17;722,17;722,17;722,24;8.666,11;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;-722,17;-722,17;-722,17;-722,17;-722,17;-722,17;-722,17;-722,17;-722,17;-722,17;-722,17;-722,24;-8.666,11
1.3.2.1.01.0.1.03.00.00;Remuneração Depósitos Bancários-FUNDEB-70%;119.551,71;119.551,71;119.551,71;119.551,71;119.551,71;119.551,71;119.551,71;119.551,71;119.551,71;119.551,71;119.551,71;119.551,82;1.434.620,63;26.312,43;24.762,28;31.109,89;22.928,55;25.306,47;23.210,59;20.891,08;15.786,66;18.827,24;20.688,30;21.773,65;17.914,28;269.511,42;-93.239,28;-94.789,43;-88.441,82;-96.623,16;-94.245,24;-96.341,12;-98.660,63;-103.765,05;-100.724,47;-98.863,41;-97.778,06;-101.637,54;-1.165.109,21
1.3.2.1.01.0.1.04.00.00;Remuneração Depósitos Bancários-Multas de Trâns;18.389,91;18.389,91;18.389,91;18.389,91;18.389,91;18.389,91;18.389,91;18.389,91;18.389,91;18.389,91;18.389,91;18.390,07;220.679,08;26.299,91;20.394,62;28.216,84;22.407,21;19.887,99;28.281,26;21.048,14;6.499,88;24.803,96;25.503,52;22.584,15;20.761,49;266.688,97;7.910,00;2.004,71;9.826,93;4.017,30;1.498,08;9.891,35;2.658,23;-11.890,03;6.414,05;7.113,61;4.194,24;2.371,42;46.009,89
1.3.2.1.01.0.1.04.00.00;Remuneração Depósitos Bancários-Multas de Trâns;18.389,91;18.389,91;18.389,91;18.389,91;18.389,91;18.389,91;18.389,91;18.389,91;18.389,91;18.389,91;18.389,91;18.390,07;220.679,08;26.299,91;20.394,62;28.216,84;22.407,21;19.887,99;28.281,26;21.048,14;6.499,88;24.803,96;25.503,52;22.584,15;20.761,49;266.688,97;7.910,00;2.004,71;9.826,93;4.017,30;1.498,08;9.891,35;2.658,23;-11.890,03;6.414,05;7.113,61;4.194,24;2.371,42;46.009,89
1.3.2.1.01.0.1.05.00.00;Remuneração Depósitos Bancários-QESE;36.148,08;36.148,08;36.148,08;36.148,08;36.148,08;36.148,08;36.148,08;36.148,08;36.148,08;36.148,08;36.148,08;36.148,17;433.777,05;59.793,26;50.329,44;67.049,78;54.103,60;68.399,82;67.026,90;68.889,22;75.181,71;66.152,57;58.699,32;51.576,10;51.552,89;738.754,61;23.645,18;14.181,36;30.901,70;17.955,52;32.251,74;30.878,82;32.741,14;39.033,63;30.004,49;22.551,24;15.428,02;15.404,72;304.977,56
1.3.2.1.01.0.1.05.00.00;Remuneração Depósitos Bancários-QESE;36.148,08;36.148,08;36.148,08;36.148,08;36.148,08;36.148,08;36.148,08;36.148,08;36.148,08;36.148,08;36.148,08;36.148,17;433.777,05;59.793,26;50.329,44;67.049,78;54.103,60;68.399,82;67.026,90;68.889,22;75.181,71;66.152,57;58.699,32;51.576,10;51.552,89;738.754,61;23.645,18;14.181,36;30.901,70;17.955,52;32.251,74;30.878,82;32.741,14;39.033,63;30.004,49;22.551,24;15.428,02;15.404,72;304.977,56
1.3.2.1.01.0.1.06.00.00;Remuneração Depósitos Bancários-PNATE;1.452,00;1.452,00;1.452,00;1.452,00;1.452,00;1.452,00;1.452,00;1.452,00;1.452,00;1.452,00;1.452,00;1.452,04;17.424,04;1.559,87;1.294,86;1.719,62;1.357,27;2.048,82;2.088,46;2.096,06;2.283,67;2.105,86;2.235,39;2.013,62;1.959,98;22.763,48;107,87;-157,14;267,62;-94,73;596,82;636,46;644,06;831,67;653,86;783,39;561,62;507,94;5.339,44
1.3.2.1.01.0.1.06.00.00;Remuneração Depósitos Bancários-PNATE;1.452,00;1.452,00;1.452,00;1.452,00;1.452,00;1.452,00;1.452,00;1.452,00;1.452,00;1.452,00;1.452,00;1.452,04;17.424,04;1.559,87;1.294,86;1.719,62;1.357,27;2.048,82;2.088,46;2.096,06;2.283,67;2.105,86;2.235,39;2.013,62;1.959,98;22.763,48;107,87;-157,14;267,62;-94,73;596,82;636,46;644,06;831,67;653,86;783,39;561,62;507,94;5.339,44
1.3.2.1.01.0.1.07.00.00;Remuneração Depósitos Bancários-PNAE;6.453,93;6.453,93;6.453,93;6.453,93;6.453,93;6.453,93;6.453,93;6.453,93;6.453,93;6.453,93;6.453,93;6.453,98;77.447,21;3,10;251,10;921,37;464,10;552,78;688,10;1.243,34;946,44;1.034,00;653,99;591,45;132,29;7.482,06;-6.450,83;-6.202,83;-5.532,56;-5.989,83;-5.901,15;-5.765,83;-5.210,59;-5.507,49;-5.419,93;-5.799,94;-5.862,48;-6.321,69;-69.965,15
1.3.2.1.01.0.1.07.00.00;Remuneração Depósitos Bancários-PNAE;6.453,93;6.453,93;6.453,93;6.453,93;6.453,93;6.453,93;6.453,93;6.453,93;6.453,93;6.453,93;6.453,93;6.453,98;77.447,21;3,10;251,10;921,37;464,10;552,78;688,10;1.243,34;946,44;1.034,00;653,99;591,45;132,29;7.482,06;-6.450,83;-6.202,83;-5.532,56;-5.989,83;-5.901,15;-5.765,83;-5.210,59;-5.507,49;-5.419,93;-5.799,94;-5.862,48;-6.321,69;-69.965,15
1.3.2.1.01.0.1.08.00.00;Remuneração Depósitos Bancários-FNDE;19,53;19,53;19,53;19,53;19,53;19,53;19,53;19,53;19,53;19,53;19,53;19,57;234,40;9,43;9,40;9,19;9,10;9,32;10,14;9,73;125,24;152,41;154,53;143,30;56,99;698,78;-10,10;-10,13;-10,34;-10,43;-10,21;-9,39;-9,80;105,71;132,88;135,00;123,77;37,42;464,38
1.3.2.1.01.0.1.08.00.00;Remuneração Depósitos Bancários-FNDE;19,53;19,53;19,53;19,53;19,53;19,53;19,53;19,53;19,53;19,53;19,53;19,57;234,40;9,43;9,40;9,19;9,10;9,32;10,14;9,73;125,24;152,41;154,53;143,30;56,99;698,78;-10,10;-10,13;-10,34;-10,43;-10,21;-9,39;-9,80;105,71;132,88;135,00;123,77;37,42;464,38
1.3.2.1.01.0.1.09.00.00;Remuneração Depósitos Bancários-Conv.Educação;5.094,62;5.094,62;5.094,62;5.094,62;5.094,62;5.094,62;5.094,62;5.094,62;5.094,62;5.094,62;5.094,62;5.094,72;61.135,54;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;-5.094,62;-5.094,62;-5.094,62;-5.094,62;-5.094,62;-5.094,62;-5.094,62;-5.094,62;-5.094,62;-5.094,62;-5.094,62;-5.094,72;-61.135,54
1.3.2.1.01.0.1.09.00.00;Remuneração Depósitos Bancários-Conv.Educação;5.094,62;5.094,62;5.094,62;5.094,62;5.094,62;5.094,62;5.094,62;5.094,62;5.094,62;5.094,62;5.094,62;5.094,72;61.135,54;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;-5.094,62;-5.094,62;-5.094,62;-5.094,62;-5.094,62;-5.094,62;-5.094,62;-5.094,62;-5.094,62;-5.094,62;-5.094,62;-5.094,72;-61.135,54
1.3.2.1.01.0.1.10.00.00;Remuneração Depósitos Bancários-CIDE;2.928,71;2.928,71;2.928,71;2.928,71;2.928,71;2.928,71;2.928,71;2.928,71;2.928,71;2.928,71;2.928,71;2.928,81;35.144,62;4.970,59;4.103,27;5.298,62;4.185,34;5.171,89;4.962,48;4.975,01;5.325,91;4.571,88;4.783,45;4.439,23;4.314,72;57.102,39;2.041,88;1.174,56;2.369,91;1.256,63;2.243,18;2.033,77;2.046,30;2.397,20;1.643,17;1.854,74;1.510,52;1.385,91;21.957,77
1.3.2.1.01.0.1.12.00.00;Remuneração Depósitos Bancários-FNAS;24.069,70;24.069,70;24.069,70;24.069,70;24.069,70;24.069,70;24.069,70;24.069,70;24.069,70;24.069,70;24.069,70;24.069,73;288.836,43;26.781,48;21.388,41;26.978,56;20.726,07;24.191,58;22.651,57;22.833,92;24.343,51;21.416,48;21.573,76;19.341,33;17.945,34;270.172,01;2.711,78;-2.681,29;2.908,86;-3.343,63;121,88;-1.418,13;-1.235,78;273,81;-2.653,22;-2.495,94;-4.728,37;-6.124,39;-18.664,42
1.3.2.1.01.0.1.12.00.00;Remuneração Depósitos Bancários-FNAS;24.069,70;24.069,70;24.069,70;24.069,70;24.069,70;24.069,70;24.069,70;24.069,70;24.069,70;24.069,70;24.069,70;24.069,73;288.836,43;26.781,48;21.388,41;26.978,56;20.726,07;24.191,58;22.651,57;22.833,92;24.343,51;21.416,48;21.573,76;19.341,33;17.945,34;270.172,01;2.711,78;-2.681,29;2.908,86;-3.343,63;121,88;-1.418,13;-1.235,78;273,81;-2.653,22;-2.495,94;-4.728,37;-6.124,39;-18.664,42
1.3.2.1.01.0.1.13.00.00;Remuneração Depósitos Bancários-FEAS;4.484,28;4.484,28;4.484,28;4.484,28;4.484,28;4.484,28;4.484,28;4.484,28;4.484,28;4.484,28;4.484,28;4.484,37;53.811,45;8.675,26;7.121,93;351,39;6.893,89;8.167,09;7.573,57;7.467,81;7.397,46;6.416,06;6.418,22;5.838,13;5.268,87;77.589,68;4.190,98;2.637,65;-4.132,89;2.409,61;3.682,81;3.089,29;2.983,53;2.913,18;1.931,78;1.933,94;1.353,85;784,50;23.778,23
1.3.2.1.01.0.1.13.00.00;Remuneração Depósitos Bancários-FEAS;4.484,28;4.484,28;4.484,28;4.484,28;4.484,28;4.484,28;4.484,28;4.484,28;4.484,28;4.484,28;4.484,28;4.484,37;53.811,45;8.675,26;7.121,93;351,39;6.893,89;8.167,09;7.573,57;7.467,81;7.397,46;6.416,06;6.418,22;5.838,13;5.268,87;77.589,68;4.190,98;2.637,65;-4.132,89;2.409,61;3.682,81;3.089,29;2.983,53;2.913,18;1.931,78;1.933,94;1.353,85;784,50;23.778,23
1.3.2.1.01.0.1.14.00.00;Remuneração Depósitos Bancários-Outros Convênios;16.619,80;16.619,80;16.619,80;16.619,80;16.619,80;16.619,80;16.619,80;16.619,80;16.619,80;16.619,80;16.619,80;16.619,86;199.437,66;28.401,10;26.613,37;19.937,86;21.071,79;28.318,40;28.845,96;27.557,27;29.509,00;26.081,90;31.097,37;29.196,28;28.865,86;325.496,16;11.781,30;9.993,57;3.318,06;4.451,99;11.698,60;12.226,16;10.937,47;12.889,20;9.462,10;14.477,57;12.576,48;12.246,00;126.058,50
