Código;Especificação;Previsto Janeiro;Previsto Fevereiro;Previsto Março;Previsto Abril;Previsto Maio;Previsto Junho;Previsto Julho;Previsto Agosto;Previsto Setembro;Previsto Outubro;Previsto Novembro;Previsto Dezembro;Total Previsto;Realizado Janeiro;Realizado Fevereiro;Realizado Março;Realizado Abril;Realizado Maio;Realizado Junho;Realizado Julho;Realizado Agosto;Realizado Setembro;Realizado Outubro;Realizado Novembro;Realizado Dezembro;Total Realizado;Diferença Janeiro;Diferença Fevereiro;Diferença Março;Diferença Abril;Diferença Maio;Diferença Junho;Diferença Julho;Diferença Agosto;Diferença Setembro;Diferença Outubro;Diferença Novembro;Diferença Dezembro;Total Diferença
1.661.000.0000;Transferência de Recursos dos Fundos Estaduais de Assistência Social;83.850,62;7.483,37;97.477,81;49.019,06;50.369,70;49.752,77;49.645,37;49.591,29;48.550,51;48.558,67;47.946,81;89.123,61;671.369,59;5.561,95;4.266,86;3.381,87;2.801,33;150.290,02;42.175,25;113.514,21;53.783,92;53.549,70;53.994,07;54.027,64;231.582,76;768.929,58;-78.288,67;-3.216,51;-94.095,94;-46.217,73;99.920,32;-7.577,52;63.868,84;4.192,63;4.999,19;5.435,40;6.080,83;142.459,15;97.559,99
1.661.000.0000;Transferência de Recursos dos Fundos Estaduais de Assistência Social;83.850,62;7.483,37;97.477,81;49.019,06;50.369,70;49.752,77;49.645,37;49.591,29;48.550,51;48.558,67;47.946,81;89.123,61;671.369,59;5.561,95;4.266,86;3.381,87;2.801,33;150.290,02;42.175,25;113.514,21;53.783,92;53.549,70;53.994,07;54.027,64;231.582,76;768.929,58;-78.288,67;-3.216,51;-94.095,94;-46.217,73;99.920,32;-7.577,52;63.868,84;4.192,63;4.999,19;5.435,40;6.080,83;142.459,15;97.559,99
1.665.000.0000;Transferências de Convênios e Instrumentos Congêneres Vinculados à Assistência Social;159,85;159,85;159,85;159,85;159,85;159,85;159,85;159,85;159,85;159,85;159,85;159,90;1.918,25;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;-159,85;-159,85;-159,85;-159,85;-159,85;-159,85;-159,85;-159,85;-159,85;-159,85;-159,85;-159,90;-1.918,25
1.700.000.0000;Outras Transferências de Convênios ou Instrumentos Congêneres da União;223.399,80;222.667,19;221.142,93;222.318,36;229.830,21;230.377,08;333.038,11;436.706,48;227.511,85;226.429,87;224.919,42;224.798,73;3.023.140,03;21.750,00;12.532,45;212.419,80;12.021,09;9.631,51;8.064,08;460.371,18;3.365,23;3.359,49;3.779,52;4.318,06;244.362,99;995.975,40;-201.649,80;-210.134,74;-8.723,13;-210.297,27;-220.198,70;-222.313,00;127.333,07;-433.341,25;-224.152,36;-222.650,35;-220.601,36;19.564,26;-2.027.164,63
1.701.000.0000;Outras Transferências de Convênios ou Instrumentos Congêneres dos Estados;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;1.752.436,67;6.835,34;8.289,30;8.008,19;7.729,25;8.724,19;7.575,45;8.747,67;1.808.346,06;0,00;0,00;0,00;0,00;1.752.436,67;6.835,34;8.289,30;8.008,19;7.729,25;8.724,19;7.575,45;8.747,67;1.808.346,06
1.701.000.0000;Outras Transferências de Convênios ou Instrumentos Congêneres dos Estados;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;1.752.436,67;6.835,34;8.289,30;8.008,19;7.729,25;8.724,19;7.575,45;8.747,67;1.808.346,06;0,00;0,00;0,00;0,00;1.752.436,67;6.835,34;8.289,30;8.008,19;7.729,25;8.724,19;7.575,45;8.747,67;1.808.346,06
1.706.000.0000;Transferência Especial da União Bancada;11.504,52;11.504,52;11.504,52;11.504,52;11.504,52;11.504,52;11.504,52;11.504,52;11.504,52;11.504,52;11.504,52;11.504,57;138.054,29;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;-11.504,52;-11.504,52;-11.504,52;-11.504,52;-11.504,52;-11.504,52;-11.504,52;-11.504,52;-11.504,52;-11.504,52;-11.504,52;-11.504,57;-138.054,29
1.706.000.3110;Transferência Especial da União - Transferências da União decorrentes de emendas parlamentares individuais;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;22.279,46;18.422,49;68.303,11;62.078,02;118.718,69;13.608,14;4.078.499,24;49.870,85;45.404,55;48.087,36;40.971,69;310.996,31;4.877.239,91;22.279,46;18.422,49;68.303,11;62.078,02;118.718,69;13.608,14;4.078.499,24;49.870,85;45.404,55;48.087,36;40.971,69;310.996,31;4.877.239,91
1.707.000.0000;Transferências da União – inciso I do art. 5º da Lei Complementar 173/2020;184,32;152,11;196,42;155,15;191,74;183,96;184,43;197,43;169,48;173,83;159,74;155,28;2.103,89;377,35;137,07;142,05;169,48;153,50;146,12;168,38;160,92;148,97;163,88;142,30;164,32;2.074,34;193,03;-15,04;-54,37;14,33;-38,24;-37,84;-16,05;-36,51;-20,51;-9,95;-17,44;9,04;-29,55
1.707.000.0000;Transferências da União – inciso I do art. 5º da Lei Complementar 173/2020;184,32;152,11;196,42;155,15;191,74;183,96;184,43;197,43;169,48;173,83;159,74;155,28;2.103,89;377,35;137,07;142,05;169,48;153,50;146,12;168,38;160,92;148,97;163,88;142,30;164,32;2.074,34;193,03;-15,04;-54,37;14,33;-38,24;-37,84;-16,05;-36,51;-20,51;-9,95;-17,44;9,04;-29,55
1.708.000.0000;Transferência da União Referente à Compensação Financeira de Recursos Minerais;878,13;989,87;892,72;1.056,08;884,74;18,16;636,03;791,45;17,01;2.450,50;1.427,80;5.186,12;15.228,61;1.240,64;42.616,01;6.206,23;987,34;19.649,65;1.366,94;2.112,65;3.414,09;3.573,81;3.948,50;3.663,64;4.368,08;93.147,58;362,51;41.626,14;5.313,51;-68,74;18.764,91;1.348,78;1.476,62;2.622,64;3.556,80;1.498,00;2.235,84;-818,04;77.918,97
1.708.000.0000;Transferência da União Referente à Compensação Financeira de Recursos Minerais;878,13;989,87;892,72;1.056,08;884,74;18,16;636,03;791,45;17,01;2.450,50;1.427,80;5.186,12;15.228,61;1.240,64;42.616,01;6.206,23;987,34;19.649,65;1.366,94;2.112,65;3.414,09;3.573,81;3.948,50;3.663,64;4.368,08;93.147,58;362,51;41.626,14;5.313,51;-68,74;18.764,91;1.348,78;1.476,62;2.622,64;3.556,80;1.498,00;2.235,84;-818,04;77.918,97
1.708.000.0000;Transferência da União Referente à Compensação Financeira de Recursos Minerais;878,13;989,87;892,72;1.056,08;884,74;18,16;636,03;791,45;17,01;2.450,50;1.427,80;5.186,12;15.228,61;1.240,64;42.616,01;6.206,23;987,34;19.649,65;1.366,94;2.112,65;3.414,09;3.573,81;3.948,50;3.663,64;4.368,08;93.147,58;362,51;41.626,14;5.313,51;-68,74;18.764,91;1.348,78;1.476,62;2.622,64;3.556,80;1.498,00;2.235,84;-818,04;77.918,97
1.710.000.0000;Transferência Especial dos Estados;8.333,33;8.333,33;8.333,33;8.333,33;8.333,33;8.333,33;8.333,33;8.333,33;8.333,33;8.333,33;8.333,33;8.333,37;100.000,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;-8.333,33;-8.333,33;-8.333,33;-8.333,33;-8.333,33;-8.333,33;-8.333,33;-8.333,33;-8.333,33;-8.333,33;-8.333,33;-8.333,37;-100.000,00
1.710.000.3210;Identificação das Transferências dos Estados decorrentes de emendas parlamentares individuais;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;10.991,84;9.102,38;9.433,43;1.283.205,60;18.619,88;17.738,26;20.323,23;18.827,86;17.915,60;19.980,53;17.041,06;18.280,38;1.461.460,05;10.991,84;9.102,38;9.433,43;1.283.205,60;18.619,88;17.738,26;20.323,23;18.827,86;17.915,60;19.980,53;17.041,06;18.280,38;1.461.460,05
1.710.000.3220;Identificação das Transferências dos Estados decorrentes de emendas parlamentares de bancada;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;3.121,33;2.584,79;2.678,81;222.847,25;2.673,83;2.548,29;2.936,44;2.836,85;2.738,05;2.894,85;2.189,09;2.844,71;252.894,29;3.121,33;2.584,79;2.678,81;222.847,25;2.673,83;2.548,29;2.936,44;2.836,85;2.738,05;2.894,85;2.189,09;2.844,71;252.894,29
1.710.010.0000;Transferência Especial dos Estados (Transf. Esp. Estado - Acordo Judicial Reparação Impactos Socioeconômicos e Ambientais-Barragem Brumadinho);38.286,43;31.594,92;40.798,95;32.226,87;39.823,20;38.210,76;38.307,21;41.009,17;35.103,41;33.343,00;29.480,83;27.033,80;425.218,55;45.106,98;37.270,11;38.550,28;40.694,00;36.751,42;34.650,38;36.166,04;30.547,65;24.434,50;25.437,20;18.352,44;20.730,55;388.691,55;6.820,55;5.675,19;-2.248,67;8.467,13;-3.071,78;-3.560,38;-2.141,17;-10.461,52;-10.668,91;-7.905,80;-11.128,39;-6.303,25;-36.527,00
1.710.010.0000;Transferência Especial dos Estados (Transf. Esp. Estado - Acordo Judicial Reparação Impactos Socioeconômicos e Ambientais-Barragem Brumadinho);38.286,43;31.594,92;40.798,95;32.226,87;39.823,20;38.210,76;38.307,21;41.009,17;35.103,41;33.343,00;29.480,83;27.033,80;425.218,55;45.106,98;37.270,11;38.550,28;40.694,00;36.751,42;34.650,38;36.166,04;30.547,65;24.434,50;25.437,20;18.352,44;20.730,55;388.691,55;6.820,55;5.675,19;-2.248,67;8.467,13;-3.071,78;-3.560,38;-2.141,17;-10.461,52;-10.668,91;-7.905,80;-11.128,39;-6.303,25;-36.527,00
1.715.000.0000;Transferências Destinadas ao Setor Cultural - LC nº 195/2022 - Art. 5º - Audiovisual;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;696,90;556,26;576,50;612,74;575,43;548,41;631,95;610,51;589,24;665,10;577,52;666,89;7.307,45;696,90;556,26;576,50;612,74;575,43;548,41;631,95;610,51;589,24;665,10;577,52;666,89;7.307,45
1.716.000.0000;Transferências Destinadas ao Setor Cultural - LC nº 195/2022 - Art. 8º - Demais Setores da Cultura;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;96,51;76,87;79,68;84,68;79,52;75,79;87,33;84,38;81,43;91,92;79,81;92,16;1.010,08;96,51;76,87;79,68;84,68;79,52;75,79;87,33;84,38;81,43;91,92;79,81;92,16;1.010,08
1.719.000.0000;Transferências da Política Nacional Aldir Blanc de Fomento à Cultura - Lei nº 14.399/202;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;6.605,59;5.470,12;5.669,06;6.025,54;5.658,55;5.392,88;6.214,30;6.003,55;5.794,44;6.540,32;5.679,14;4.874,59;69.928,08;6.605,59;5.470,12;5.669,06;6.025,54;5.658,55;5.392,88;6.214,30;6.003,55;5.794,44;6.540,32;5.679,14;4.874,59;69.928,08
1.720.000.0000;Transferência da União referentes às participações na exploração de Petróleo e Gás Natural destinadas ao FEP - Lei 9.478/1997;828.874,60;828.874,60;828.874,60;828.874,60;828.874,60;828.874,60;828.874,60;828.874,60;828.874,60;828.874,60;828.874,60;828.874,60;9.946.495,20;822.358,17;785.328,09;795.231,92;787.791,29;818.835,06;58.819,99;748.550,79;1.260.644,79;1.086.460,20;832.216,52;673.044,50;669.834,92;9.339.116,24;-6.516,43;-43.546,51;-33.642,68;-41.083,31;-10.039,54;-770.054,61;-80.323,81;431.770,19;257.585,60;3.341,92;-155.830,10;-159.039,68;-607.378,96
1.720.000.0000;Transferência da União referentes às participações na exploração de Petróleo e Gás Natural destinadas ao FEP - Lei 9.478/1997;828.874,60;828.874,60;828.874,60;828.874,60;828.874,60;828.874,60;828.874,60;828.874,60;828.874,60;828.874,60;828.874,60;828.874,60;9.946.495,20;822.358,17;785.328,09;795.231,92;787.791,29;818.835,06;58.819,99;748.550,79;1.260.644,79;1.086.460,20;832.216,52;673.044,50;669.834,92;9.339.116,24;-6.516,43;-43.546,51;-33.642,68;-41.083,31;-10.039,54;-770.054,61;-80.323,81;431.770,19;257.585,60;3.341,92;-155.830,10;-159.039,68;-607.378,96
1.749.000.0000;Outras vinculações de transferências;228,26;228,26;228,26;228,26;228,26;228,26;228,26;228,26;228,26;228,26;228,26;228,31;2.739,17;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;-228,26;-228,26;-228,26;-228,26;-228,26;-228,26;-228,26;-228,26;-228,26;-228,26;-228,26;-228,31;-2.739,17
1.750.000.0000;Recursos da Contribuição de Intervenção no Domínio Econômico - CIDE;13.838,62;4.147,31;5.355,48;4.230,26;5.227,39;5.015,74;5.028,40;5.383,07;4.620,94;267.705,35;4.486,87;4.361,03;329.400,46;34.299,97;4.051,91;4.199,28;32.412,12;4.362,06;4.157,25;31.911,29;4.800,36;4.633,16;50.226,06;4.743,02;5.476,96;185.273,44;20.461,35;-95,40;-1.156,20;28.181,86;-865,33;-858,49;26.882,89;-582,71;12,22;-217.479,29;256,15;1.115,93;-144.127,02
1.750.000.0000;Recursos da Contribuição de Intervenção no Domínio Econômico - CIDE;13.838,62;4.147,31;5.355,48;4.230,26;5.227,39;5.015,74;5.028,40;5.383,07;4.620,94;267.705,35;4.486,87;4.361,03;329.400,46;34.299,97;4.051,91;4.199,28;32.412,12;4.362,06;4.157,25;31.911,29;4.800,36;4.633,16;50.226,06;4.743,02;5.476,96;185.273,44;20.461,35;-95,40;-1.156,20;28.181,86;-865,33;-858,49;26.882,89;-582,71;12,22;-217.479,29;256,15;1.115,93;-144.127,02
1.751.000.0000;Recursos da Contribuição para o Custeio do Serviço de Iluminação Pública - COSIP;1.088.252,96;1.147.775,66;1.201.144,02;1.435.554,35;1.169.708,85;1.268.429,32;1.230.664,99;1.376.087,47;1.334.267,15;1.342.417,23;1.346.907,19;1.415.149,19;15.356.358,38;1.052.033,58;1.012.729,16;1.084.312,22;1.277.349,70;1.061.948,65;1.031.693,47;1.004.859,65;1.141.258,79;1.074.477,33;1.110.272,66;1.179.737,05;1.177.926,44;13.208.598,70;-36.219,38;-135.046,50;-116.831,80;-158.204,65;-107.760,20;-236.735,85;-225.805,34;-234.828,68;-259.789,82;-232.144,57;-167.170,14;-237.222,75;-2.147.759,68
1.751.000.0000;Recursos da Contribuição para o Custeio do Serviço de Iluminação Pública - COSIP;1.088.252,96;1.147.775,66;1.201.144,02;1.435.554,35;1.169.708,85;1.268.429,32;1.230.664,99;1.376.087,47;1.334.267,15;1.342.417,23;1.346.907,19;1.415.149,19;15.356.358,38;1.052.033,58;1.012.729,16;1.084.312,22;1.277.349,70;1.061.948,65;1.031.693,47;1.004.859,65;1.141.258,79;1.074.477,33;1.110.272,66;1.179.737,05;1.177.926,44;13.208.598,70;-36.219,38;-135.046,50;-116.831,80;-158.204,65;-107.760,20;-236.735,85;-225.805,34;-234.828,68;-259.789,82;-232.144,57;-167.170,14;-237.222,75;-2.147.759,68
1.752.000.0000;Recursos Vinculados ao Trânsito;109.466,14;101.918,34;122.074,09;101.538,96;158.669,59;135.782,69;146.972,31;154.594,76;177.140,53;163.490,46;190.571,73;190.657,13;1.752.876,73;227.602,86;202.239,19;177.440,15;201.935,63;158.241,84;156.644,60;184.126,51;190.819,20;211.165,58;215.108,19;189.735,33;214.431,54;2.329.490,62;118.136,72;100.320,85;55.366,06;100.396,67;-427,75;20.861,91;37.154,20;36.224,44;34.025,05;51.617,73;-836,40;23.774,41;576.613,89
1.752.000.0000;Recursos Vinculados ao Trânsito;109.466,14;101.918,34;122.074,09;101.538,96;158.669,59;135.782,69;146.972,31;154.594,76;177.140,53;163.490,46;190.571,73;190.657,13;1.752.876,73;227.602,86;202.239,19;177.440,15;201.935,63;158.241,84;156.644,60;184.126,51;190.819,20;211.165,58;215.108,19;189.735,33;214.431,54;2.329.490,62;118.136,72;100.320,85;55.366,06;100.396,67;-427,75;20.861,91;37.154,20;36.224,44;34.025,05;51.617,73;-836,40;23.774,41;576.613,89
1.753.000.0000;Recursos Provenientes de Taxas, Contribuições e Preços Públicos;438.423,93;361.755,51;1.125.151,94;4.445.918,84;820.244,88;747.081,95;802.383,52;763.102,32;718.238,62;832.052,53;925.354,63;502.397,81;12.482.106,48;559.808,70;607.541,90;1.316.634,67;3.743.222,52;1.056.071,21;1.044.052,68;1.035.673,08;982.189,36;1.118.510,06;1.742.174,19;1.177.990,75;783.815,71;15.167.684,83;121.384,77;245.786,39;191.482,73;-702.696,32;235.826,33;296.970,73;233.289,56;219.087,04;400.271,44;910.121,66;252.636,12;281.417,90;2.685.578,35
1.753.000.0000;Recursos Provenientes de Taxas, Contribuições e Preços Públicos;438.423,93;361.755,51;1.125.151,94;4.445.918,84;820.244,88;747.081,95;802.383,52;763.102,32;718.238,62;832.052,53;925.354,63;502.397,81;12.482.106,48;559.808,70;607.541,90;1.316.634,67;3.743.222,52;1.056.071,21;1.044.052,68;1.035.673,08;982.189,36;1.118.510,06;1.742.174,19;1.177.990,75;783.815,71;15.167.684,83;121.384,77;245.786,39;191.482,73;-702.696,32;235.826,33;296.970,73;233.289,56;219.087,04;400.271,44;910.121,66;252.636,12;281.417,90;2.685.578,35
1.754.000.0000;Recursos de Operações de Crédito;1.122.447,89;1.122.443,46;1.122.449,68;1.122.443,82;1.122.448,81;1.122.447,93;1.122.448,24;1.122.449,76;1.122.445,88;1.122.446,57;1.122.444,54;1.122.444,17;13.469.360,75;23,76;19,79;20,68;21,99;20,86;20,03;23,25;22,34;21,59;24,13;20,79;24,75;263,96;-1.122.424,13;-1.122.423,67;-1.122.429,00;-1.122.421,83;-1.122.427,95;-1.122.427,90;-1.122.424,99;-1.122.427,42;-1.122.424,29;-1.122.422,44;-1.122.423,75;-1.122.419,42;-13.469.096,79
1.754.000.0000;Recursos de Operações de Crédito;1.122.447,89;1.122.443,46;1.122.449,68;1.122.443,82;1.122.448,81;1.122.447,93;1.122.448,24;1.122.449,76;1.122.445,88;1.122.446,57;1.122.444,54;1.122.444,17;13.469.360,75;23,76;19,79;20,68;21,99;20,86;20,03;23,25;22,34;21,59;24,13;20,79;24,75;263,96;-1.122.424,13;-1.122.423,67;-1.122.429,00;-1.122.421,83;-1.122.427,95;-1.122.427,90;-1.122.424,99;-1.122.427,42;-1.122.424,29;-1.122.422,44;-1.122.423,75;-1.122.419,42;-13.469.096,79
1.755.000.0000;Recursos de Alienação de Bens/Ativos - Administração Direta;753,07;46,72;60,32;47,65;58,88;56,50;56,64;21,78;17,13;17,57;245.421,56;852,91;247.410,73;2.004,74;1.660,14;1.720,51;1.828,70;1.717,33;1.636,69;1.885,99;1.822,03;1.758,58;1.985,10;1.723,72;1.990,45;21.733,98;1.251,67;1.613,42;1.660,19;1.781,05;1.658,45;1.580,19;1.829,35;1.800,25;1.741,45;1.967,53;-243.697,84;1.137,54;-225.676,75
1.755.000.0000;Recursos de Alienação de Bens/Ativos - Administração Direta;753,07;46,72;60,32;47,65;58,88;56,50;56,64;21,78;17,13;17,57;245.421,56;852,91;247.410,73;2.004,74;1.660,14;1.720,51;1.828,70;1.717,33;1.636,69;1.885,99;1.822,03;1.758,58;1.985,10;1.723,72;1.990,45;21.733,98;1.251,67;1.613,42;1.660,19;1.781,05;1.658,45;1.580,19;1.829,35;1.800,25;1.741,45;1.967,53;-243.697,84;1.137,54;-225.676,75
1.899.000.0000;Outros Recursos Vinculados;1.691,28;1.691,28;1.691,28;1.691,28;1.691,28;1.691,28;1.691,28;1.691,28;1.691,28;1.691,28;1.691,28;1.691,28;20.295,36;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;-1.691,28;-1.691,28;-1.691,28;-1.691,28;-1.691,28;-1.691,28;-1.691,28;-1.691,28;-1.691,28;-1.691,28;-1.691,28;-1.691,28;-20.295,36
